Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,target
8,192.4333333,2,53.4,45,1372.875238,0.004166667,0.00625,0.0,0.0,9,4,1,1,3,0,False,False
2,20.2,0,0.0,45,580.9357143,0.004444444,0.005,0.0,0.0,0,2,2,1,2,0,False,False
4,93.6,0,0.0,8,69.4,0.090909091,0.103030303,0.0,0.0,9,2,2,1,3,2,False,False
1,28.2,0,0.0,20,679.5666667,0.0,0.006349206,0.0,0.0,7,2,2,2,3,0,False,False
0,0.0,0,0.0,30,717.4666667,0.006666667,0.02,0.0,0.0,3,2,5,1,3,2,False,False
4,130.3,2,5.0,74,1903.45,0.005,0.019107143,0.0,0.0,0,2,2,9,13,2,False,False
1,122.0,0,0.0,71,1096.876822,0.0,0.003014129,0.0,0.0,7,3,2,1,6,2,False,False
4,504.3,0,0.0,3,7.0,0.05,0.0625,0.0,0.0,7,3,2,3,3,2,False,False
1,23.2,0,0.0,4,52.4,0.0,0.02,0.0,0.0,8,2,4,2,1,0,False,True
1,82.6,0,0.0,28,1375.133333,0.0,0.020689655,4.818947334,0.0,8,4,1,3,20,2,False,True
7,312.8,1,4.0,155,2374.966713,0.025906525,0.039077841,0.0,0.0,3,3,2,4,13,2,False,False
7,301.0777778,0,0.0,27,1538.056725,0.013333333,0.036382031,11.15668928,0.0,3,3,2,3,2,2,False,False
5,116.2,0,0.0,38,1057.033333,0.030769231,0.05,0.0,0.0,7,1,8,1,1,2,False,False
12,98.85,1,129.0,5,22.05,0.0,0.015384615,0.0,0.0,8,2,2,1,4,2,False,False
2,61.5,0,0.0,6,99.0,0.0,0.008333333,0.0,0.0,8,1,1,6,3,2,False,False
15,831.6222222,0,0.0,23,845.2788889,0.0,0.011944444,1.533539275,0.0,7,2,2,7,20,2,True,False
5,335.8,0,0.0,20,910.41,0.0,0.003333333,0.0,0.0,7,2,2,4,2,0,True,False
12,203.28,4,241.7,47,1975.125,0.003636364,0.015186147,0.0,0.0,7,4,2,4,2,2,False,False
2,20.2,0,0.0,27,2129.8,0.012903226,0.051612903,6.476760366,0.0,9,2,6,3,3,2,False,True
0,0.0,0,0.0,60,1063.666667,0.014166667,0.049722222,0.0,0.0,0,2,2,2,1,2,False,False
9,185.8,0,0.0,32,631.2766667,0.005714286,0.016095238,0.0,0.0,9,2,4,1,1,2,False,False
7,204.1,0,0.0,5,128.7,0.0,0.0125,0.0,0.0,9,2,7,1,2,0,False,False
4,32.33333333,0,0.0,18,374.6,0.0,0.010526316,0.0,0.0,9,2,2,3,3,0,False,False
2,152.0,0,0.0,13,241.5833333,0.013333333,0.013333333,0.0,0.0,9,1,1,1,2,0,False,False
3,84.0,0,0.0,59,1720.422222,0.026984127,0.038231522,0.0,0.0,8,3,2,1,3,2,True,False
0,0.0,7,269.6666667,24,518.85,0.019139785,0.025371224,0.0,0.0,3,1,1,6,2,2,False,False
0,0.0,0,0.0,5,291.2,0.18,0.186666667,0.0,0.0,8,3,2,8,20,2,False,False
1,34.26666667,2,21.2,8,2398.766667,0.0,0.022222222,0.0,0.0,4,4,1,1,3,2,False,False
5,171.7333333,0,0.0,93,2087.64987,0.013829787,0.023551165,0.0,0.0,8,3,2,1,4,2,True,False
1,66.4,0,0.0,22,641.4809524,0.0,0.004761905,0.0,0.0,8,3,2,4,6,0,False,False
2,71.1,0,0.0,11,529.8,0.0,0.004545455,0.0,0.0,8,2,2,2,2,2,False,False
0,0.0,0,0.0,2,12.0,0.0,0.1,0.0,0.0,3,2,10,2,6,2,False,False
2,11.0,0,0.0,36,474.3066667,0.0,0.015714286,47.65907425,0.0,4,4,1,2,4,2,False,False
0,0.0,0,0.0,39,1348.45,0.01025641,0.02039072,0.0,0.0,3,1,2,1,4,2,False,False
3,420.0666667,3,230.7,23,1251.6,0.055172414,0.079310345,0.0,0.0,7,1,1,3,2,2,False,False
2,6.0,0,0.0,37,501.7666667,0.01025641,0.020512821,0.0,0.0,9,2,2,1,1,2,False,False
7,144.8,1,96.2,34,1374.630952,0.019973545,0.028024691,0.0,0.0,3,1,1,3,4,2,False,False
2,187.9,4,100.1,29,2107.033333,0.0,0.024242424,0.0,0.0,8,1,1,3,1,2,False,False
3,32.1,0,0.0,3,21.1,0.028571429,0.042857143,0.0,0.0,4,3,2,6,5,0,False,False
4,118.7,0,0.0,3,89.5,0.0,0.047619048,0.0,0.0,7,3,2,1,4,2,False,False
5,91.0,2,232.8,246,9227.371429,0.006425703,0.024959839,0.0,0.0,8,4,1,4,3,2,True,False
3,78.6,0,0.0,2,18.2,0.0,0.02,0.0,0.0,3,3,2,3,2,0,True,True
10,163.425,0,0.0,73,1077.511667,0.0,0.005833333,0.0,0.0,7,2,2,5,4,2,False,False
1,67.4,0,0.0,14,590.5533333,0.0,0.007142857,38.06520001,0.0,0,2,2,1,5,0,False,True
5,46.8,0,0.0,33,743.2666667,0.005,0.021666667,0.0,0.0,7,2,2,4,1,2,True,False
2,150.6,0,0.0,86,2554.562381,0.023255814,0.041100372,0.0,0.0,9,2,2,1,1,2,False,False
5,72.57333333,10,208.6,27,1091.323333,0.005,0.029166667,0.0,0.0,9,2,2,1,2,2,False,True
0,0.0,0,0.0,40,1161.9,0.055,0.08,0.0,0.0,9,1,8,6,1,2,False,False
0,0.0,0,0.0,2,65.4,0.0,0.1,0.0,0.0,3,2,2,9,13,2,True,False
2,17.0,0,0.0,32,2026.2,0.0,0.029411765,1.332510752,0.0,8,2,2,3,1,2,False,False
3,63.0,0,0.0,2,14.6,0.0,0.016666667,0.0,0.0,8,1,1,1,2,0,False,False
6,93.9,0,0.0,19,323.3740476,0.024242424,0.032223645,19.39995042,0.0,9,2,2,3,1,2,True,False
4,54.8,0,0.0,3,20.25714286,0.0,0.028571429,0.0,0.0,0,1,1,3,2,2,False,False
4,246.8,0,0.0,13,175.7666667,0.04,0.053333333,0.0,0.0,9,3,2,1,1,2,False,False
9,551.7944444,4,124.2,94,5579.315873,0.0,0.007335491,0.0,0.0,4,2,2,5,2,0,False,False
10,148.9,0,0.0,25,692.22,0.038709677,0.039354839,0.0,0.0,8,1,1,7,1,2,True,False
6,90.6,0,0.0,10,384.8,0.0,0.015384615,0.0,0.0,0,1,2,3,2,0,True,False
4,71.2,0,0.0,6,178.8,0.0,0.014814815,0.0,0.0,0,1,1,1,5,0,False,False
1,12.0,0,0.0,22,380.8066667,0.019047619,0.013333333,0.0,0.0,3,1,2,3,2,2,False,False
0,0.0,0,0.0,5,158.6,0.0,0.013333333,0.0,0.0,3,1,1,4,4,2,False,False
4,51.2,0,0.0,11,1297.25,0.014285714,0.054761905,18.65904914,0.0,8,2,2,2,4,2,False,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,3,2,1,1,2,False,False
4,52.5,0,0.0,12,234.4,0.0,0.013333333,0.0,0.0,8,2,2,1,2,0,False,False
8,107.7,0,0.0,8,135.0666667,0.0,0.005128205,0.0,0.0,4,2,2,1,5,0,False,False
8,237.8326007,0,0.0,84,2759.135058,0.005681818,0.02926548,4.477838682,0.0,4,1,1,2,2,2,False,False
6,93.3,0,0.0,70,2678.055238,0.0,0.005868545,0.0,0.0,3,2,2,1,2,2,True,False
5,73.8,0,0.0,5,82.5,0.0,0.028571429,0.0,0.0,0,2,5,6,5,0,False,False
0,0.0,0,0.0,12,749.8,0.0,0.015384615,23.00459544,0.0,3,2,2,1,4,0,False,True
8,185.0,0,0.0,12,368.9,0.00625,0.02375,0.0,0.0,8,3,2,1,13,2,True,False
1,15.2,2,55.4,52,3019.805397,0.0,0.002724518,0.0,0.0,7,2,6,1,1,2,False,False
19,902.16,2,39.2,27,1171.471429,0.0,0.019152047,16.43725303,0.0,7,2,5,1,5,2,False,False
2,124.0,0,0.0,2,112.8,0.0,0.025,0.0,0.0,0,2,2,1,1,0,False,False
1,5.0,0,0.0,7,1252.766667,0.025,0.021428571,0.0,0.0,9,1,2,7,4,2,False,False
2,209.5,0,0.0,102,2436.287879,0.051797386,0.060539216,0.0,0.0,8,3,2,1,13,2,False,False
4,46.4,0,0.0,5,61.4,0.0,0.014285714,0.0,0.0,8,2,2,4,4,0,False,False
2,27.2,0,0.0,62,976.3333333,0.009375,0.015625,0.0,0.0,7,2,5,7,1,2,False,False
1,23.2,0,0.0,24,704.5666667,0.0,0.011538462,14.22049566,0.0,0,2,2,2,1,2,False,False
4,124.7,5,88.9,11,577.6,0.010526316,0.010526316,0.0,0.0,4,3,2,3,2,0,False,False
0,0.0,0,0.0,6,286.2,0.0,0.022222222,0.0,0.0,0,2,2,6,1,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,0,2,2,1,3,2,False,False
3,31.2,1,42.4,13,134.45,0.0,0.0125,0.0,0.0,7,2,2,6,2,0,False,False
1,18.2,0,0.0,44,1310.5,0.042222222,0.065925926,0.0,0.0,8,2,2,1,13,2,False,False
1,68.6,0,0.0,73,2265.492857,0.011111111,0.00716821,0.0,0.0,7,3,2,3,13,2,False,False
4,47.3,1,0.0,32,1870.966667,0.0,0.037037037,0.0,0.0,0,2,2,9,2,2,False,False
0,0.0,0,0.0,3,335.0,0.0,0.133333333,0.0,0.0,0,3,2,3,4,2,True,False
7,236.4,0,0.0,14,341.7,0.059649123,0.084210526,0.0,0.0,4,3,2,4,3,2,False,False
4,60.2,0,0.0,13,409.8371212,0.0,0.005882353,20.10126693,0.0,8,1,1,4,2,0,False,True
3,149.0666667,0,0.0,19,285.6166667,0.019047619,0.019047619,0.0,0.0,7,3,2,1,2,2,False,False
0,0.0,0,0.0,9,101.6,0.044444444,0.077777778,0.0,0.0,4,2,2,3,1,2,False,False
7,421.25,0,0.0,59,1945.896667,0.012239583,0.010578704,28.52919049,0.0,4,2,6,1,20,2,False,True
7,115.7272727,0,0.0,43,2660.283333,0.030612245,0.055782313,0.0,0.0,3,2,2,2,13,2,False,False
7,107.75,1,1021.6,33,1454.75,0.004761905,0.00968254,40.18975207,0.0,8,3,2,1,4,2,True,False
0,0.0,0,0.0,25,701.8833333,0.0,0.023333333,0.0,0.0,9,2,2,1,2,2,False,False
0,0.0,0,0.0,2,29.2,0.0,0.05,0.0,0.0,3,1,1,4,3,2,False,False
3,52.9,0,0.0,8,278.58,0.0,0.01,26.18180656,0.0,3,1,1,1,2,0,False,False
0,0.0,0,0.0,13,427.3,0.0,0.038461538,0.0,0.0,9,2,5,1,1,2,False,False
5,247.1,0,0.0,8,1188.2,0.0,0.030769231,0.0,0.0,8,1,8,8,1,2,True,False
1,21.2,0,0.0,41,1808.953333,0.0,0.012195122,0.0,0.0,7,2,2,3,3,2,False,False
3,121.4,1,6.0,36,1418.377619,0.05787037,0.080562169,0.0,0.0,3,2,2,8,1,2,True,False
3,151.0,0,0.0,21,840.2863203,0.0,0.010763889,0.0,0.0,8,2,2,3,2,2,False,False
1,4.0,1,0.0,22,360.65,0.0,0.01037037,1.453922921,0.0,8,2,2,1,2,2,False,True
10,42.1,0,0.0,37,527.6666667,0.009090909,0.032954545,0.0,0.0,0,1,1,1,2,2,False,False
1,63.4,0,0.0,6,137.6,0.0,0.013333333,0.0,0.0,8,2,2,3,1,2,False,False
3,81.6,0,0.0,13,443.9,0.0,0.0125,0.0,0.0,9,1,1,5,5,0,False,False
5,156.2,0,0.0,22,742.0,0.0,0.007407407,32.22252197,0.0,9,1,1,3,5,0,True,True
7,154.9333333,0,0.0,31,910.04,0.018181818,0.052020202,5.316109207,0.0,3,1,1,3,1,2,False,False
0,0.0,0,0.0,10,232.4,0.0,0.0,0.0,0.0,0,1,1,3,4,2,False,False
0,0.0,0,0.0,51,1219.054286,0.0,0.012113703,9.063088034,0.0,0,2,2,2,1,2,False,True
0,0.0,0,0.0,7,0.0,0.2,0.2,0.0,0.0,4,2,2,6,13,2,False,False
4,94.23333333,2,72.0,145,2935.255477,0.001360544,0.005708347,0.26809298,0.0,0,2,2,2,1,2,False,False
4,64.66666667,0,0.0,50,936.81,0.0,0.003773585,0.0,0.0,0,2,2,4,2,0,False,False
2,318.2,0,0.0,6,117.0,0.05,0.05,0.0,0.0,7,2,2,1,1,2,False,False
0,0.0,0,0.0,15,176.5,0.04,0.12,0.0,0.0,3,2,2,1,3,2,False,False
9,254.5,0,0.0,26,712.2714286,0.006060606,0.028282828,1.725866353,0.0,9,2,5,2,3,2,False,False
2,94.6,1,74.6,16,199.0,0.0,0.015789474,0.0,0.0,3,1,2,9,2,0,False,False
4,60.4,0,0.0,7,207.6,0.0,0.033333333,30.84751033,0.0,9,2,2,9,3,2,False,False
2,303.2,0,0.0,13,181.0666667,0.0,0.016666667,0.0,0.0,8,1,1,3,2,2,True,False
3,21.2,0,0.0,23,1053.175758,0.002083333,0.014583333,0.0,0.0,3,3,2,3,4,2,False,False
2,7.0,0,0.0,40,906.4,0.0,0.015238095,0.0,0.0,8,2,2,9,4,2,False,False
0,0.0,1,6.0,65,2349.101818,0.018785882,0.046505418,0.0,0.0,3,2,2,2,3,2,False,False
1,23.31428571,0,0.0,15,124.9142857,0.0,0.016369048,4.90908873,0.0,3,2,2,3,2,2,False,False
0,0.0,0,0.0,24,1884.7,0.032,0.068,0.0,0.0,9,2,2,4,13,2,False,False
6,95.6,0,0.0,12,582.7333333,0.014285714,0.035714286,21.32413414,0.0,9,2,2,8,7,2,False,False
0,0.0,1,242.8,73,1860.95,0.005405405,0.019527027,0.0,0.0,4,2,2,1,2,2,False,False
2,110.8,0,0.0,6,85.76666667,0.0,0.028571429,59.57182786,0.0,0,1,1,1,4,2,False,True
3,83.8,0,0.0,20,798.3,0.0,0.009090909,0.0,0.0,7,1,1,1,3,2,False,False
0,0.0,1,22.2,16,240.6,0.035294118,0.062352941,0.0,0.0,3,3,2,9,13,2,False,False
3,40.8,1,12.0,5,96.0,0.028571429,0.042857143,0.0,0.0,9,3,2,7,4,2,True,False
1,21.2,0,0.0,53,2224.633333,0.011538462,0.03514652,0.0,0.0,0,2,2,3,3,2,False,False
4,75.5,0,0.0,10,158.9733333,0.023076923,0.038461538,20.65287956,0.0,8,1,1,3,2,2,True,True
1,20.2,0,0.0,13,227.6,0.0,0.0,42.29306752,0.0,3,2,2,3,3,0,False,False
0,0.0,0,0.0,22,343.0333333,0.0,0.027272727,0.0,0.0,4,2,5,6,1,2,False,False
1,67.4,0,0.0,18,297.5,0.031578947,0.040350877,0.0,0.0,8,2,2,3,4,2,False,False
4,291.9600939,4,52.4,219,6747.414492,0.003604845,0.020793071,5.408935339,0.0,4,2,2,6,1,2,False,False
0,0.0,0,0.0,3,294.7,0.0,0.0,30.20357704,0.0,7,3,6,3,2,2,True,True
2,149.2,0,0.0,3,133.7333333,0.0,0.04,0.0,0.0,8,3,2,6,20,0,False,False
5,44.74,3,129.75,18,390.4566667,0.0,0.019230769,0.0,0.0,0,2,2,1,4,2,False,False
6,803.47,0,0.0,30,634.6880952,0.08083779,0.106666667,0.0,0.0,7,3,2,8,13,2,False,False
0,0.0,0,0.0,154,4800.574762,0.014473684,0.032872807,0.0,0.0,8,2,2,1,1,2,True,False
4,97.8,0,0.0,53,1228.289524,0.02345679,0.042026749,0.0,0.0,0,1,1,2,3,2,False,False
6,301.2,0,0.0,87,1836.983333,0.009782609,0.026449275,0.0,0.0,9,2,2,6,3,2,False,False
2,48.4,0,0.0,2,37.2,0.0,0.05,0.0,0.0,4,1,1,1,2,2,False,False
0,0.0,0,0.0,1,381.8,0.1,0.133333333,0.0,0.0,4,3,2,1,4,2,False,False
8,259.2836478,2,12.0,53,1854.242845,0.0004329,0.015548371,22.22165124,0.0,7,3,2,9,6,2,False,False
2,16.2,0,0.0,3,268.0,0.0,0.04,49.55482147,0.0,7,2,2,5,5,0,False,False
10,471.06,0,0.0,171,5830.91,0.001098901,0.005494505,0.0,0.0,8,2,10,4,2,2,False,True
6,378.4666667,0,0.0,13,950.6666667,0.022222222,0.054444444,0.0,0.0,8,1,1,1,3,2,False,False
1,114.8,0,0.0,10,951.4333333,0.0,0.018181818,0.0,0.0,9,3,2,6,1,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,3,2,1,4,2,False,False
0,0.0,0,0.0,53,1624.320952,0.009803922,0.01735761,0.0,0.0,9,3,2,4,3,2,False,False
13,83.9952381,2,99.8,24,364.9619048,0.0,0.018181818,0.0,0.0,7,2,2,1,2,2,False,False
1,15.2,4,104.8,31,2725.708571,0.01047619,0.026482993,20.14579261,0.0,7,2,2,3,1,2,False,True
5,66.9,0,0.0,12,86.63333333,0.0,0.025,42.93595137,0.0,8,4,1,1,7,2,True,True
3,75.6,0,0.0,14,178.59,0.0125,0.00625,0.0,0.0,0,3,2,1,4,2,True,False
0,0.0,0,0.0,4,103.8,0.1,0.15,0.0,0.0,3,1,1,1,1,2,False,False
0,0.0,0,0.0,38,643.9,0.026315789,0.057894737,0.0,0.0,4,2,4,9,3,2,False,False
3,103.6,0,0.0,30,440.5333333,0.006451613,0.021505376,0.0,0.0,0,2,2,2,1,2,True,False
0,0.0,2,35.2,16,275.1,0.0,0.027777778,0.0,0.0,0,2,2,3,3,2,True,False
0,0.0,2,15.2,19,1227.153333,0.00952381,0.04399093,0.0,0.0,9,1,1,1,2,2,True,False
1,54.4,0,0.0,19,351.4,0.065,0.125,0.0,0.0,3,1,1,3,3,2,False,False
2,136.4,0,0.0,41,1275.26927,0.0,0.013461742,0.0,0.0,7,3,2,4,3,2,True,False
8,410.9,5,406.9,24,1220.257143,0.011764706,0.024215686,8.887671892,0.0,8,3,2,2,2,2,False,True
12,248.2285714,0,0.0,66,1158.782857,0.009722222,0.022569444,0.0,0.0,0,3,2,1,3,2,False,False
0,0.0,4,112.6,93,2299.97,0.002777778,0.0109375,16.95907848,0.0,0,2,2,1,4,2,False,True
6,142.9111111,0,0.0,13,264.3396825,0.0,0.034509804,0.0,0.0,9,1,1,3,5,2,False,False
0,0.0,0,0.0,14,561.6666667,0.0,0.025,0.0,0.0,1,2,2,9,10,2,False,False
0,0.0,0,0.0,15,438.6666667,0.023076923,0.039487179,0.0,0.0,7,1,1,1,3,2,False,False
4,106.5,0,0.0,12,806.25,0.0125,0.029166667,0.0,0.0,1,2,2,1,2,2,False,False
6,93.125,0,0.0,29,424.125,0.0,0.020689655,0.0,0.0,1,1,8,1,1,2,False,False
0,0.0,0,0.0,7,168.75,0.0,0.00952381,0.0,0.0,7,3,2,1,2,2,False,False
3,77.33333333,2,7.0,24,1051.291667,0.0,0.014814815,0.0,0.0,1,2,13,9,20,2,False,False
0,0.0,0,0.0,33,1132.791667,0.009090909,0.047474747,0.0,0.0,1,4,1,3,1,2,False,False
1,65.5,1,38.5,131,3902.664774,0.008888889,0.02287037,0.0,0.0,7,3,2,3,1,2,False,False
0,0.0,0,0.0,2,9.0,0.0,0.1,0.0,0.0,1,2,2,1,3,2,False,False
0,0.0,0,0.0,58,2174.708333,0.004022989,0.015229885,0.0,0.0,7,1,2,1,1,2,True,True
0,0.0,0,0.0,20,655.0416667,0.0,0.023928571,0.0,0.0,1,1,1,4,2,2,False,False
0,0.0,0,0.0,5,147.5,0.0,0.04,0.0,0.0,1,2,2,2,8,2,False,False
4,77.66666667,0,0.0,8,159.75,0.016666667,0.038888889,0.0,0.0,7,3,2,3,2,2,False,True
7,286.8333333,0,0.0,49,1493.695238,0.005390836,0.015750591,0.0,0.0,1,3,2,3,10,2,True,False
11,524.75,3,258.625,197,6309.427034,0.006113821,0.011878229,3.364060957,0.0,7,2,10,1,2,2,False,True
3,65.92857143,0,0.0,17,557.6869048,0.0,0.009803922,25.27760515,0.0,1,2,2,2,2,2,False,True
2,83.0,0,0.0,15,630.0,0.0,0.003333333,42.23025869,0.0,1,4,1,3,1,2,True,True
1,12.0,0,0.0,63,2138.383333,0.0,0.012282691,0.0,0.0,1,2,2,7,1,2,False,False
0,0.0,0,0.0,26,1312.333333,0.036538462,0.054230769,0.0,0.0,7,3,2,1,13,2,False,False
0,0.0,0,0.0,3,61.75,0.0,0.066666667,0.0,0.0,7,2,10,1,3,2,False,False
0,0.0,0,0.0,2,57.5,0.0,0.1,0.0,0.0,1,1,1,4,2,2,False,False
3,123.5,1,0.0,22,759.5833333,0.0,0.0096,46.6785275,0.0,7,1,1,3,2,2,False,True
0,0.0,0,0.0,20,1175.488095,0.0,0.021052632,0.0,0.0,1,3,2,3,13,2,False,False
4,141.5,0,0.0,3,59.5,0.0,0.025,0.0,0.0,1,1,1,2,8,0,False,False
2,28.0,0,0.0,27,434.5,0.0,0.006896552,0.0,0.0,7,8,2,7,2,0,False,True
1,20.0,0,0.0,21,442.0,0.008695652,0.020289855,42.28127491,0.0,7,2,2,1,13,2,False,False
0,0.0,0,0.0,20,804.25,0.015,0.028333333,0.0,0.0,7,3,2,8,1,2,False,False
4,49.85714286,0,0.0,94,4804.834524,0.008843537,0.023561816,0.0,0.0,7,2,2,1,2,2,False,True
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,7,1,1,4,10,2,True,False
2,41.75,2,30.0,25,596.075,0.001538462,0.02014652,0.0,0.0,7,2,2,3,1,2,False,False
2,67.0,0,0.0,10,234.6384615,0.054545455,0.064935065,0.0,0.0,7,3,2,3,13,2,True,False
0,0.0,0,0.0,21,947.3928571,0.01,0.033333333,0.0,0.0,1,1,1,1,10,2,True,False
0,0.0,1,62.5,67,2876.441667,0.015196078,0.027326203,0.0,0.0,1,2,2,1,1,2,False,False
0,0.0,0,0.0,5,187.5,0.0,0.04,0.0,0.0,1,2,5,8,2,2,True,False
0,0.0,0,0.0,4,69.0,0.0,0.05,0.0,0.0,7,3,2,1,3,2,False,False
0,0.0,0,0.0,1,24.5,0.0,0.1,0.0,0.0,1,2,4,3,1,2,False,False
0,0.0,0,0.0,33,2199.5,0.0,0.008080808,0.0,0.0,1,2,2,6,2,0,False,False
4,588.2972222,0,0.0,13,631.0674603,0.007058824,0.033529412,0.0,0.0,7,2,12,7,2,2,False,False
6,265.0416667,0,0.0,59,2934.236722,0.006666667,0.022333333,6.099899016,0.0,7,1,2,1,2,2,False,False
4,191.1666667,0,0.0,108,4656.331746,0.006456456,0.018326694,0.0,0.0,7,3,2,1,10,2,False,False
2,386.0,0,0.0,72,712.2960784,0.0,0.000913242,0.0,0.0,7,2,2,4,2,0,False,False
8,156.25,0,0.0,48,1481.108333,0.003773585,0.008176101,0.0,0.0,1,2,4,4,1,2,False,False
1,95.33333333,0,0.0,16,819.3333333,0.0,0.015625,25.25564195,0.0,1,2,2,7,2,0,False,True
1,33.5,0,0.0,34,1181.85119,0.0,0.03515625,0.0,0.0,7,1,1,1,2,2,False,True
0,0.0,2,193.5,29,2141.902778,0.029032258,0.042319508,0.0,0.0,1,2,2,1,3,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,7,3,1,2,False,False
3,68.58333333,0,0.0,72,1781.191667,0.008219178,0.015174871,0.0,0.0,7,1,1,1,8,2,True,False
0,0.0,4,147.5,45,1424.839744,0.012244898,0.031739553,0.0,0.0,1,1,1,3,2,2,True,False
0,0.0,0,0.0,7,300.5,0.085714286,0.114285714,0.0,0.0,7,2,2,1,13,2,False,False
1,390.0,0,0.0,26,1325.833333,0.007692308,0.025641026,0.0,0.0,1,2,2,1,1,2,True,False
0,0.0,0,0.0,14,731.5,0.014285714,0.042857143,0.0,0.0,7,2,2,4,2,0,False,True
11,752.3833333,3,14.0,108,4575.477552,0.016945141,0.026110286,3.401438792,0.0,7,1,1,1,2,2,False,False
0,0.0,2,6.333333333,16,301.3333333,0.033333333,0.088888889,0.0,0.0,7,2,2,3,2,2,False,False
3,29.0,0,0.0,2,11.0,0.075,0.075,0.0,0.0,1,1,1,4,8,2,False,False
0,0.0,0,0.0,53,2052.125,0.0,0.003921569,52.49862029,0.0,7,2,4,2,2,0,True,True
0,0.0,0,0.0,4,118.25,0.0,0.016666667,0.0,0.0,1,3,2,3,2,0,False,False
4,159.0,2,27.75,33,821.6825397,0.000617284,0.019343434,0.0,0.0,1,2,2,1,2,2,False,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,1,1,3,0,False,False
27,853.735949,2,126.5,584,24844.1562,0.00209938,0.009346937,4.511100422,0.0,7,2,4,3,8,2,False,False
0,0.0,0,0.0,4,26.0,0.0,0.05,0.0,0.0,7,2,5,6,11,2,True,False
0,0.0,0,0.0,5,111.0,0.0,0.04,0.0,0.0,7,2,2,1,2,0,False,False
8,121.75,0,0.0,154,5253.069444,0.001273885,0.008832272,0.0,0.0,7,4,1,1,8,2,True,False
7,44.29545455,0,0.0,44,2747.616288,0.024205128,0.062408964,0.0,0.0,7,2,2,7,1,2,False,False
2,123.75,0,0.0,21,938.3333333,0.01,0.016666667,218.3951915,0.0,1,1,1,3,2,2,False,False
0,0.0,1,36.5,17,318.25,0.011111111,0.05,17.96069044,0.0,7,2,5,1,1,2,True,True
1,31.25,0,0.0,31,1470.208333,0.0,0.012222222,0.0,0.0,7,3,2,3,8,0,False,True
0,0.0,0,0.0,20,447.047619,0.01,0.028888889,0.0,0.0,1,1,2,3,2,0,False,True
3,155.5,2,121.0,8,311.25,0.0,0.01,0.0,0.0,7,2,2,3,10,2,False,False
1,2.0,0,0.0,16,323.2333333,0.0,0.013333333,0.0,0.0,1,3,2,8,8,2,False,False
5,98.75,0,0.0,126,6085.002381,0.0,0.004264323,28.79847144,0.0,7,2,2,1,2,2,False,True
2,95.0,0,0.0,20,1031.083333,0.0,0.021052632,68.20038032,0.0,1,2,2,1,10,2,False,False
0,0.0,0,0.0,70,1652.486111,0.0,0.008695652,0.0,0.0,7,1,2,3,8,0,False,False
0,0.0,0,0.0,7,197.0,0.0,0.042857143,0.0,0.0,1,2,2,3,2,0,False,False
5,74.75,0,0.0,14,512.5,0.0,0.023529412,0.0,0.0,1,2,7,7,8,0,True,False
0,0.0,0,0.0,44,1184.269841,0.004545455,0.023295455,0.0,0.0,7,1,2,1,2,2,False,False
9,156.6071429,5,156.75,83,2694.507143,0.0,0.009090909,0.0,0.0,7,2,4,1,2,2,False,True
0,0.0,0,0.0,1,695.5,0.0,0.1,0.0,0.0,7,2,2,4,1,2,False,False
2,13.875,0,0.0,26,1939.155952,0.006451613,0.026352357,24.69983785,0.0,7,3,2,1,2,2,True,False
0,0.0,0,0.0,54,1975.455952,0.003703704,0.016049383,0.0,0.0,7,2,2,9,2,2,False,False
1,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,1,3,2,1,3,2,True,False
1,67.5,0,0.0,12,592.25,0.0,0.018181818,218.8649096,0.0,1,1,1,5,3,0,False,True
0,0.0,0,0.0,10,130.5,0.02,0.1,0.0,0.0,1,2,2,7,3,2,False,False
0,0.0,0,0.0,9,273.25,0.066666667,0.077777778,0.0,0.0,1,3,3,5,1,2,True,False
0,0.0,0,0.0,56,3543.809524,0.004464286,0.021785714,0.0,0.0,7,2,7,5,1,2,True,False
0,0.0,2,386.0,36,1609.939744,0.0,0.009323308,12.50325678,0.0,7,2,2,3,3,2,False,True
0,0.0,0,0.0,28,756.8611111,0.035714286,0.067857143,0.0,0.0,1,2,2,4,1,2,False,False
0,0.0,0,0.0,49,1385.85,0.0,0.013265306,0.0,0.0,1,2,2,4,3,2,False,False
0,0.0,0,0.0,81,3197.755638,0.01,0.021511083,0.0,0.0,7,3,2,4,10,2,True,False
3,29.0,0,0.0,57,1191.8875,0.019298246,0.030732714,0.0,0.0,7,2,2,1,2,2,True,False
2,101.75,0,0.0,9,561.25,0.022222222,0.033333333,26.38074656,0.0,1,3,2,1,1,2,False,False
