age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target
31,9,2,5,0,2,0,0,1,2,151,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
43,0,1,6,0,2,0,0,1,4,221,8,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
33,9,2,5,0,2,0,0,1,1,54,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
41,1,1,2,1,2,0,0,6,4,256,2,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
54,9,1,3,0,2,0,0,0,1,82,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
47,9,0,3,0,2,0,0,3,2,303,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
25,6,2,6,0,0,0,1,4,1,426,3,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
39,0,1,2,1,0,0,0,1,2,371,2,999,0,1,-2.9,92.201,-31.4,0.873,5076.2,0
34,0,0,6,0,2,0,1,3,2,332,3,999,1,0,-1.7,94.215,-40.3,0.899,4991.6,1
30,1,2,2,0,2,0,0,3,1,235,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
58,4,0,3,0,2,0,0,7,4,308,1,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
32,4,1,3,0,2,0,1,6,0,119,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
40,1,0,2,0,0,0,0,7,0,154,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
30,3,2,6,0,0,0,0,9,2,103,2,999,0,1,-1.1,94.199,-37.5,0.878,4963.6,0
50,11,1,7,0,0,0,0,8,4,209,1,8,3,0,-3.4,92.431,-26.9,0.74,5017.5,1
39,1,0,2,0,2,0,1,6,0,249,3,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
36,1,1,7,0,0,0,1,6,2,55,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
35,9,2,6,0,0,0,1,3,0,455,9,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
44,5,2,3,0,0,0,0,1,1,2035,4,999,0,1,-1.7,94.027,-38.3,0.896,4991.6,1
35,1,2,7,0,0,0,1,4,4,124,4,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
32,0,1,3,0,2,0,0,6,0,438,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
30,0,1,6,0,2,2,0,3,0,85,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
57,1,1,0,1,0,0,1,6,3,98,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
53,4,0,3,0,0,0,0,3,1,121,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
33,7,2,6,1,0,0,1,4,1,747,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,1
31,9,1,6,0,0,0,0,1,1,99,7,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
34,9,1,3,0,2,0,0,1,0,107,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
25,0,2,2,0,0,0,0,3,2,18,29,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
27,7,2,3,0,0,0,0,3,2,377,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
63,5,1,7,0,0,0,1,7,0,137,1,999,0,1,-3.4,92.649,-30.1,0.714,5017.5,0
41,9,1,5,0,0,0,0,1,3,269,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
73,5,2,5,0,0,0,0,0,0,291,1,6,3,2,-1.8,93.749,-34.6,0.645,5008.7,1
34,4,1,6,0,2,0,1,4,2,773,1,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
31,9,2,6,0,2,0,1,6,1,136,2,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
26,1,2,0,0,2,2,1,6,4,371,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
38,9,2,6,0,2,2,0,6,4,606,3,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,1
45,6,1,5,0,0,2,1,4,2,128,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
33,9,2,5,0,0,0,0,3,2,194,5,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
34,4,2,6,0,0,0,1,6,3,290,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
39,1,1,2,1,0,2,0,6,4,343,3,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
40,0,2,6,0,2,0,1,6,1,194,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
50,0,1,5,0,2,2,0,3,3,635,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
41,6,1,3,0,0,0,1,4,2,340,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
31,9,1,3,0,2,0,1,6,4,69,4,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
76,5,1,6,0,0,0,0,1,2,126,1,999,1,0,-1.7,94.027,-38.3,0.899,4991.6,0
28,1,2,2,1,0,0,0,6,2,884,3,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,1
31,9,0,5,0,2,0,0,1,0,173,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
32,0,2,6,0,0,0,0,6,0,24,7,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
59,7,1,3,0,2,0,0,3,2,70,5,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
40,1,1,2,1,2,0,0,0,2,283,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
37,9,2,2,1,0,0,1,6,3,83,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
49,2,1,7,0,0,0,0,6,4,85,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
53,4,1,2,1,0,2,0,3,0,333,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
52,0,2,6,0,2,0,0,4,1,327,1,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,1
33,0,1,6,0,2,0,0,0,4,623,1,6,1,2,-1.8,93.749,-34.6,0.654,5008.7,1
58,5,1,6,0,2,0,0,6,1,45,1,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
30,7,2,3,0,1,1,1,4,0,709,9,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
46,3,2,6,1,0,2,0,3,3,142,3,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
57,1,1,2,0,2,0,1,3,4,106,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
39,1,2,2,0,2,0,0,7,1,78,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
51,9,0,5,0,2,0,0,1,2,158,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
54,9,2,6,0,2,0,0,6,2,333,1,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0
50,9,1,6,0,2,0,0,1,1,204,5,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
40,0,1,6,1,2,0,1,3,4,340,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
50,7,0,0,1,2,2,1,6,2,217,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
29,9,2,3,0,2,0,0,1,1,87,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
48,2,0,6,0,2,0,0,7,2,537,2,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
53,6,1,6,0,2,0,1,4,3,119,4,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
42,0,2,6,1,0,0,0,1,4,156,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
43,10,2,6,0,0,0,1,6,1,404,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
30,7,1,3,0,2,2,1,6,0,114,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
57,0,1,3,1,2,0,0,6,2,55,5,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
31,0,1,6,0,2,0,0,1,2,95,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
32,1,1,2,1,2,0,0,6,0,137,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
48,0,1,6,0,2,0,1,6,1,105,2,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
33,1,1,2,0,0,0,1,4,3,164,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
28,6,2,6,0,2,0,0,5,0,186,2,999,0,1,-1.8,92.843,-50.0,1.64,5099.1,0
27,0,2,6,0,2,0,0,4,0,266,2,999,1,0,-1.7,94.055,-39.8,0.748,4991.6,1
57,2,1,6,1,1,1,0,3,1,268,9,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
32,1,1,1,0,2,0,0,3,4,151,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
48,0,1,6,0,0,0,0,0,0,324,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
39,0,2,3,0,0,0,0,8,0,95,1,999,0,1,-3.4,92.431,-26.9,0.739,5017.5,0
48,1,1,2,0,2,0,1,6,1,529,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
37,9,1,6,0,0,0,1,6,2,263,4,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
35,6,1,2,0,0,2,1,4,3,227,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
29,1,1,2,1,0,0,0,0,1,54,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
22,8,2,3,0,2,2,0,6,3,131,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
42,10,1,3,0,0,0,0,3,4,140,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
39,0,1,6,0,2,0,0,7,4,171,2,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
26,0,2,3,0,0,0,0,7,1,371,2,999,2,0,-3.4,92.649,-30.1,0.715,5017.5,0
57,5,2,7,1,2,0,0,3,3,189,19,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
59,5,0,0,1,0,2,1,4,0,13,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
42,0,1,6,0,0,0,0,3,4,1331,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
55,3,0,7,1,0,0,0,3,2,139,5,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
45,9,1,5,0,2,2,0,6,2,702,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
42,4,1,6,0,0,2,0,1,3,130,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
40,1,1,1,1,2,0,0,6,0,356,4,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
55,0,1,6,0,2,0,0,6,1,8,2,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
32,1,2,3,0,2,0,1,4,4,108,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
50,0,1,2,1,2,2,1,6,3,412,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
36,9,1,5,0,2,0,0,6,1,16,5,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
46,0,1,5,0,0,0,1,6,4,69,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
50,3,1,7,0,2,0,0,3,4,58,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
41,1,1,2,1,0,0,1,6,0,121,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
61,5,1,0,0,2,0,0,7,4,234,1,999,0,1,-3.4,92.649,-30.1,0.716,5017.5,1
52,5,0,0,0,2,0,1,4,1,111,3,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
48,4,0,6,0,2,0,1,6,4,866,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
44,1,2,1,0,0,2,1,6,3,73,6,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
59,5,1,5,0,0,0,0,1,2,71,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
25,1,2,0,0,2,0,1,6,0,304,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
29,0,1,1,0,2,0,0,6,0,16,6,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
41,9,0,5,0,0,0,0,1,4,167,7,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
47,0,0,5,1,0,0,1,6,3,92,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
32,4,2,6,0,0,0,0,0,1,333,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
36,9,1,6,0,0,0,1,6,3,309,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
59,0,0,6,0,2,0,0,0,0,416,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
25,0,2,6,0,2,0,0,6,3,228,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
59,9,1,5,0,0,0,0,4,2,1207,4,999,1,0,-1.7,94.055,-39.8,0.742,4991.6,1
47,0,1,6,1,0,0,1,6,0,216,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
32,9,1,7,0,0,0,0,3,0,221,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
51,4,1,6,0,2,0,1,4,0,74,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
46,0,1,5,0,0,0,1,4,1,424,2,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
32,4,0,6,0,0,0,0,3,3,131,5,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
37,4,1,6,0,2,0,0,1,3,263,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
31,0,2,6,0,2,0,1,6,0,569,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
30,0,1,6,0,2,0,0,1,2,104,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
32,1,1,0,0,0,0,0,6,0,265,7,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
27,1,1,3,0,1,1,0,6,4,805,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
43,0,1,0,0,2,2,1,3,2,119,8,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
47,9,1,6,0,2,0,0,7,0,322,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
31,7,2,3,0,2,0,0,3,4,21,20,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
36,1,1,2,0,0,0,1,6,2,620,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
33,0,0,6,0,1,1,1,6,2,213,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
46,4,1,2,0,0,0,1,6,4,617,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
37,0,1,3,0,2,0,1,4,2,581,1,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
20,8,2,3,0,2,2,0,4,4,74,2,999,1,0,-2.9,92.963,-40.8,1.26,5076.2,0
51,0,2,6,0,0,0,1,6,1,120,7,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
34,7,2,3,0,2,2,0,6,2,269,2,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
42,9,0,5,0,2,2,0,1,1,692,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
23,8,2,3,0,2,0,0,6,2,143,2,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
53,3,1,7,0,0,0,0,1,1,106,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
57,1,1,5,1,2,0,0,3,1,857,4,999,0,1,1.4,93.918,-42.7,4.96,5228.1,1
45,6,0,6,0,2,0,0,6,0,116,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
43,0,0,3,0,2,0,1,6,0,425,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
54,7,1,3,0,2,0,0,1,2,834,9,999,0,1,1.4,93.444,-36.1,4.964,5228.1,1
40,1,1,1,0,0,0,0,0,1,83,5,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
24,0,2,3,0,2,0,0,0,3,255,1,999,1,0,-1.8,93.075,-47.1,1.423,5099.1,0
46,9,1,5,0,0,0,1,7,1,98,1,999,0,1,-0.1,93.2,-42.0,4.406,5195.8,0
33,0,1,6,0,2,0,0,3,1,263,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
52,7,1,0,0,2,0,0,3,0,264,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
36,1,2,6,1,2,0,1,6,3,165,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
46,1,1,0,0,2,0,0,1,4,269,3,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
42,9,1,5,0,0,0,0,0,2,94,1,999,1,0,-1.8,93.075,-47.1,1.365,5099.1,0
39,9,1,5,0,2,0,1,6,0,75,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
37,9,2,3,1,0,0,0,3,1,500,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
43,3,1,1,1,2,0,0,3,2,188,2,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
38,6,1,3,0,2,0,1,3,3,121,5,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
33,9,2,5,0,1,1,0,7,4,401,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
51,1,1,0,0,2,2,1,6,1,136,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
54,4,1,6,0,2,0,0,0,2,121,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,0
58,5,1,5,1,2,2,0,7,0,22,4,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
24,1,2,2,0,2,0,0,6,1,155,1,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
37,10,1,5,0,0,0,1,6,2,140,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
34,0,0,6,0,0,0,0,1,3,267,2,999,0,1,-2.9,92.201,-31.4,0.883,5076.2,1
47,4,1,6,0,0,0,0,1,3,175,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
41,0,0,6,1,0,0,0,1,2,146,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
43,7,1,3,0,0,2,1,6,3,262,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
30,0,2,6,0,2,0,1,6,2,206,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
45,9,0,2,0,0,0,0,7,0,179,4,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
57,5,1,0,1,2,0,1,6,1,156,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
32,0,1,3,0,2,2,0,1,3,711,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
40,7,1,3,0,0,0,0,6,4,246,4,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
49,1,1,7,1,0,0,1,6,2,246,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
33,7,2,3,0,0,2,1,6,1,109,2,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
44,10,1,3,0,2,0,0,3,1,512,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
34,0,1,6,0,0,0,1,6,0,83,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
32,1,1,5,1,2,0,1,6,3,128,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
24,7,2,3,0,2,0,1,4,1,341,3,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
50,9,2,6,0,2,0,0,1,2,350,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
47,0,1,6,0,0,0,0,7,0,103,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
40,9,1,2,0,2,0,1,6,2,74,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
34,0,2,1,0,0,0,0,0,1,170,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
56,1,1,2,0,2,0,0,1,2,120,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
34,7,1,3,1,2,0,1,6,4,189,7,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
56,3,0,3,0,2,0,0,7,2,67,6,999,1,0,-0.1,93.2,-42.0,4.076,5195.8,0
35,7,2,3,0,0,0,0,3,3,191,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
34,3,0,6,0,1,1,0,0,0,182,2,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
36,9,2,5,0,2,0,0,1,1,86,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
34,0,1,6,0,2,0,0,6,1,301,2,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
74,5,1,2,0,2,0,0,1,1,156,1,999,1,0,-2.9,92.201,-31.4,0.861,5076.2,1
38,9,2,6,0,0,0,1,4,3,206,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
33,1,1,3,0,2,0,0,4,1,110,2,999,0,1,-2.9,92.963,-40.8,1.281,5076.2,0
36,2,1,2,0,2,0,0,6,0,251,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
32,0,2,6,0,2,0,0,1,2,59,9,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
42,0,1,2,0,2,2,1,6,3,267,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
30,7,2,3,0,0,0,0,6,1,75,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
48,0,1,6,0,2,2,0,1,4,254,5,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
35,9,0,5,0,2,0,0,1,3,536,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
53,7,0,6,0,2,2,0,7,3,105,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
43,0,2,3,0,2,0,0,3,0,335,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
40,0,2,3,1,2,0,0,7,1,120,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
58,9,0,6,0,0,0,0,6,2,181,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
36,1,1,2,0,0,0,0,6,2,115,3,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
35,1,1,7,0,0,0,1,4,3,26,7,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
57,1,1,0,1,0,0,1,4,4,62,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
53,2,0,6,0,0,0,0,7,1,179,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
29,2,1,5,0,0,0,0,3,4,736,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
18,8,2,0,0,2,0,1,7,3,394,1,13,2,2,-1.1,94.767,-50.8,1.049,4963.6,1
44,4,1,3,1,2,0,0,3,1,102,6,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
34,6,1,2,0,2,0,1,7,3,37,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
42,9,1,5,0,0,0,0,6,1,377,1,999,0,1,-1.8,92.893,-46.2,1.264,5099.1,1
29,0,2,3,0,0,0,0,6,0,553,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
43,0,1,6,0,2,0,0,5,0,111,3,999,0,1,-1.8,92.843,-50.0,1.531,5099.1,0
42,7,2,3,0,2,0,0,6,1,36,2,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
38,1,1,0,0,0,0,0,0,3,239,1,999,0,1,-1.8,93.075,-47.1,1.453,5099.1,0
44,0,1,3,0,2,0,1,6,0,43,5,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
31,0,2,6,0,2,0,0,1,4,124,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
37,2,1,6,0,2,0,1,7,0,45,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
45,1,1,7,0,0,0,0,0,0,119,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
37,9,2,5,0,2,0,0,1,4,144,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
33,0,2,6,0,0,0,0,7,2,291,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
53,7,1,1,0,0,0,0,6,0,101,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
38,1,1,3,1,1,1,1,4,0,102,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
36,0,1,6,0,2,0,0,1,4,129,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
38,1,1,3,1,0,0,1,4,2,113,5,999,0,1,1.4,94.465,-41.8,4.955,5228.1,0
34,6,2,3,0,2,0,0,7,3,581,4,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
34,0,1,6,0,2,0,0,6,1,186,1,999,1,0,-1.8,92.893,-46.2,1.264,5099.1,0
41,7,1,3,0,0,2,1,6,2,102,4,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
49,6,1,2,0,2,0,1,6,2,74,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
30,6,1,6,0,2,0,1,9,1,103,2,999,0,1,-3.4,92.379,-29.8,0.771,5017.5,0
60,0,1,6,0,0,0,0,1,0,176,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
38,9,2,5,0,0,2,0,7,3,76,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
45,1,1,2,1,2,0,0,0,3,252,5,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,0
44,4,1,6,0,0,0,0,1,0,261,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
27,0,1,3,0,2,0,0,6,4,308,3,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
39,6,2,3,0,2,0,0,7,0,169,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
49,6,1,5,0,0,0,1,6,0,374,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
37,9,2,3,0,2,2,1,4,0,190,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
26,9,2,5,0,0,2,0,7,4,358,1,9,2,0,-3.4,92.649,-30.1,0.719,5017.5,1
55,11,1,7,1,2,0,0,1,2,60,4,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
26,0,1,3,0,2,0,0,0,1,90,10,999,0,1,-1.8,93.075,-47.1,1.466,5099.1,0
42,9,1,5,0,2,2,0,1,1,245,7,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
33,1,2,2,0,2,2,1,3,3,63,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
39,9,1,6,1,2,0,0,1,2,88,18,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
36,9,1,5,0,0,0,0,7,2,70,1,999,1,0,-0.1,93.2,-42.0,4.076,5195.8,0
46,2,1,7,1,2,0,1,6,0,160,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
37,9,0,2,0,2,0,0,0,1,247,1,999,1,0,-1.8,93.075,-47.1,1.466,5099.1,0
41,9,0,5,0,0,0,0,1,4,16,13,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
44,0,1,3,0,0,0,0,1,0,283,1,999,0,1,-2.9,92.201,-31.4,0.825,5076.2,0
41,1,1,2,0,0,0,1,4,4,378,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
34,0,2,6,0,0,2,0,6,0,398,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
38,6,2,7,0,0,0,0,3,3,843,8,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
32,0,2,6,0,2,0,0,3,2,117,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
30,0,2,3,0,2,0,0,6,2,29,8,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
39,4,0,6,0,2,0,0,3,3,732,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
