Gender,Age,Region_Code,Occupation,Channel_Code,Vintage,Credit_Product,Avg_Account_Balance,Is_Lead,target
0,27,18,3,0,19,0,448008,0,0
1,26,20,2,0,20,1,537328,0,1
0,26,32,2,0,15,0,642313,0,0
1,68,19,1,2,14,0,673498,0,1
0,32,33,3,0,25,0,1446641,0,0
0,31,2,1,0,26,0,398043,0,0
1,27,4,3,2,19,0,1423421,0,1
1,43,33,1,1,74,0,1129178,0,1
0,46,30,3,1,86,0,514562,1,0
1,47,18,3,2,79,1,687364,1,1
0,30,32,1,0,27,0,1072102,0,0
0,29,16,2,0,31,1,482121,0,0
1,49,18,3,1,33,0,2133694,0,1
1,29,4,2,2,20,0,721807,0,0
0,56,18,3,0,80,1,804560,0,0
1,30,11,2,0,14,0,770099,0,0
1,33,4,1,0,26,0,1506155,0,0
1,35,23,2,0,19,0,554007,0,0
0,27,4,1,0,26,0,608590,0,0
1,25,21,2,0,21,1,2238839,0,0
0,25,22,1,0,13,0,623765,0,0
0,42,27,3,1,74,1,1676270,1,1
1,32,19,3,0,33,0,433465,0,0
0,54,4,3,2,55,1,1058361,0,0
0,34,32,2,2,68,1,980005,0,1
1,42,4,3,0,32,1,7203642,0,0
0,28,11,2,0,20,1,933307,0,0
1,40,4,3,3,15,0,1360311,0,1
0,33,23,2,0,31,0,1692157,0,0
0,25,20,1,0,15,1,1055976,0,0
1,54,33,3,0,80,0,1779644,0,1
0,42,20,3,1,33,1,566022,1,0
0,44,18,3,2,27,1,1340882,0,0
0,25,33,3,0,19,0,1052344,0,1
0,29,4,3,0,21,0,450793,0,0
1,30,13,2,0,25,0,463378,0,0
1,45,18,3,1,31,0,1036235,0,0
0,74,18,1,2,37,0,584053,0,1
0,30,9,1,0,19,0,921417,0,0
1,31,14,1,0,32,0,1264903,0,0
1,42,18,3,2,32,0,1907590,0,1
1,27,4,2,0,27,0,937107,0,0
0,30,5,2,0,26,0,664474,0,0
0,29,20,2,0,27,0,335423,0,0
1,56,30,1,0,51,0,357094,0,0
0,60,18,3,2,80,0,1162909,1,1
1,52,19,1,1,63,1,982560,0,1
0,29,32,2,0,20,1,881189,0,0
0,26,4,1,0,15,0,1645067,0,0
1,28,34,2,0,19,0,1392422,0,1
0,30,14,1,0,26,0,734917,0,0
1,33,32,3,1,38,0,623026,1,1
0,27,11,2,0,14,0,731731,0,0
0,27,16,2,0,31,1,380991,0,0
1,29,2,2,0,25,0,499654,0,0
1,46,18,1,3,7,0,810309,0,1
0,31,25,3,0,26,0,711679,0,0
0,27,20,2,0,19,0,408857,1,1
0,63,34,1,1,43,1,2224652,0,0
0,30,11,1,0,33,0,1395208,0,0
0,59,18,3,1,99,1,1315402,1,0
1,57,19,3,2,74,1,974461,0,0
0,55,29,1,1,67,0,519590,0,1
1,84,18,1,2,38,1,3618695,0,1
0,31,30,2,0,13,0,742260,0,0
0,27,29,2,0,15,0,279486,0,1
0,29,19,1,2,21,0,1508300,0,0
1,45,34,3,2,32,0,1016905,0,0
0,43,18,3,2,49,0,750804,0,0
1,36,2,1,0,33,0,754586,0,0
1,29,33,2,0,19,0,355911,0,0
0,28,20,2,0,19,0,538708,0,0
1,33,34,3,2,21,0,473844,0,1
0,55,18,3,0,63,0,492356,1,0
1,24,20,2,0,13,0,1018035,0,0
1,30,27,1,0,20,1,889314,1,0
1,68,34,1,1,91,1,1153030,1,1
1,28,14,2,0,26,0,552698,0,0
0,28,11,2,0,31,0,1524943,0,0
1,53,18,3,2,116,0,1303725,0,1
1,70,18,1,2,117,1,1237696,1,1
0,31,23,2,0,20,0,328543,0,0
1,29,19,1,0,31,0,1467120,1,0
1,75,18,1,2,85,1,1090988,1,0
0,58,31,1,2,98,0,711822,0,1
1,28,18,1,3,15,1,950466,1,1
1,60,18,1,1,33,1,1707447,1,1
1,29,5,2,1,21,1,1116033,0,0
1,70,32,1,1,67,0,1710072,0,0
1,28,6,2,0,25,0,737534,0,0
0,52,11,3,3,8,0,645632,0,1
1,51,11,3,1,105,1,1351473,0,0
0,27,11,2,0,15,0,1168828,0,0
1,62,18,1,1,80,1,1235738,0,0
0,48,18,3,2,31,1,2328515,0,0
0,34,13,2,0,20,0,452315,0,1
1,53,4,1,1,69,0,1972302,0,0
0,31,33,2,0,15,0,866619,0,1
1,33,28,2,0,25,0,750421,0,0
1,41,27,3,0,27,0,343112,0,0
1,45,33,3,0,14,0,1982866,0,0
1,54,18,3,1,68,1,1464966,0,0
0,82,3,1,1,75,1,1394959,0,0
1,27,13,1,0,19,0,946710,0,0
0,25,4,2,0,13,1,1194878,0,0
1,49,18,3,1,75,0,1172779,0,0
1,54,1,3,2,61,0,656428,0,0
1,51,22,3,1,67,1,611216,0,0
1,58,1,1,2,109,0,882203,0,0
0,25,4,2,0,15,1,1174007,0,0
0,26,4,2,0,20,0,595125,0,0
0,31,17,2,0,21,0,255545,0,0
0,27,4,2,0,19,1,626435,1,0
0,72,18,1,1,50,0,838504,0,1
1,44,10,3,3,8,0,414019,0,1
1,55,33,3,1,109,1,1291941,0,0
0,26,0,2,0,15,1,644965,0,0
1,57,7,3,1,27,0,462257,0,1
1,26,22,2,0,15,0,866192,0,0
0,32,20,2,0,27,0,439045,0,0
0,58,18,3,1,33,1,928394,0,0
0,53,23,3,1,33,0,497634,0,1
0,30,28,1,0,26,0,608831,0,0
1,34,4,2,0,32,0,1618322,0,1
1,62,4,2,2,86,0,930343,1,1
0,74,1,1,2,45,0,560335,0,0
1,50,13,3,2,105,0,673311,1,1
1,46,27,3,1,81,0,371957,0,1
0,36,18,2,0,31,0,1714700,0,0
1,31,24,2,0,25,0,2037316,0,0
1,49,7,3,3,13,1,483999,1,0
0,51,18,2,2,117,1,870865,1,0
0,39,20,3,1,21,0,592588,0,1
1,48,34,3,2,80,1,1287990,0,1
1,35,4,1,1,21,0,547083,0,1
1,28,24,2,0,26,0,847155,0,1
0,29,2,2,0,25,0,984251,0,0
1,44,10,3,2,45,0,1023775,0,1
1,45,18,3,1,32,0,1331457,0,1
1,29,32,2,0,25,0,493807,0,0
0,26,34,2,0,14,1,798454,1,0
1,44,18,1,2,20,1,1407285,1,0
0,44,27,3,1,49,0,769618,0,0
1,44,18,3,1,31,0,1458914,0,1
1,27,4,2,0,20,0,1222450,0,0
0,27,17,2,0,13,0,306596,0,0
1,49,33,1,1,87,0,2105989,1,1
1,44,33,3,2,49,0,1422228,0,1
1,62,33,2,0,73,1,1515509,1,1
0,27,3,3,0,26,0,684401,0,1
1,51,4,3,1,33,0,1331796,0,1
1,33,34,3,2,25,0,359586,0,1
1,50,34,3,2,85,1,724691,1,0
1,49,33,3,1,15,1,1809548,0,0
0,44,7,1,0,33,0,434515,0,0
1,70,33,1,2,75,1,559427,1,0
1,65,30,1,1,44,0,668674,0,1
1,39,29,3,1,67,0,518727,0,0
0,71,18,1,1,21,1,618194,1,0
0,40,24,3,1,67,0,555449,0,0
0,27,33,2,0,13,1,2516519,1,0
1,47,19,3,1,61,1,685175,1,0
1,72,30,1,2,25,0,531641,0,1
0,52,5,3,2,21,0,1780320,0,1
0,24,4,1,0,14,0,1176882,0,0
1,31,18,2,0,19,0,591022,0,0
1,26,11,2,0,19,1,1236379,0,0
1,40,2,3,1,75,1,553384,0,1
1,29,25,2,0,25,0,240860,0,0
0,29,7,2,0,25,0,467935,0,0
1,45,33,3,1,38,0,2925047,0,1
1,44,13,3,1,57,0,545810,0,1
1,51,20,3,2,87,1,2063643,0,0
1,25,12,2,0,14,0,1494265,0,0
1,28,0,2,2,26,0,382433,0,1
1,29,32,1,0,21,0,864252,0,0
1,34,11,2,0,32,1,1014128,0,0
0,31,29,2,0,27,1,417570,0,0
1,27,33,3,0,27,0,1368481,0,0
1,54,33,3,1,86,0,1025004,0,1
1,29,34,2,0,25,0,1067724,0,0
1,32,11,3,1,14,0,885060,0,1
1,57,33,1,2,103,1,1406956,0,1
0,28,30,1,0,21,0,1089333,0,0
1,61,4,3,0,26,0,840596,0,1
0,48,18,1,2,73,1,839376,1,0
0,45,34,0,2,97,1,1275832,1,0
1,46,23,3,2,44,0,2212860,0,0
0,30,23,2,0,32,0,501025,0,0
0,68,20,1,0,19,0,1264868,0,0
0,39,11,3,1,33,0,663717,0,0
1,26,23,1,0,14,0,434800,0,0
0,28,18,1,0,26,1,911012,0,0
0,41,6,1,0,19,0,706241,0,0
0,26,27,2,0,27,0,1627338,0,0
0,26,11,2,0,21,0,1079712,0,0
0,64,33,1,1,69,0,535691,0,1
0,28,33,2,0,32,0,687489,0,0
1,30,19,2,0,26,0,1825078,0,0
1,31,32,2,0,27,0,885576,0,0
1,33,1,3,2,20,1,424414,0,0
1,39,18,3,1,86,1,1569728,0,1
1,51,28,1,0,15,1,596041,0,0
1,66,15,1,2,20,1,990828,0,0
0,31,32,1,0,33,0,711848,0,0
1,54,4,3,1,20,0,2039844,0,0
1,54,33,3,2,122,1,380626,1,0
0,33,13,2,0,26,1,121449,0,0
0,29,20,2,0,21,0,426879,0,0
1,64,18,1,2,49,0,775216,0,1
0,25,29,2,0,13,0,310102,0,0
0,50,28,3,1,75,1,635157,1,1
1,31,18,2,0,25,0,2478552,0,0
0,28,16,2,0,20,0,390380,0,0
1,44,18,1,0,31,1,1159741,1,0
0,33,9,2,0,33,1,169723,1,0
0,30,18,2,0,19,1,1183833,0,0
1,36,20,3,2,57,0,1828442,0,1
1,55,32,3,2,98,0,2297499,0,1
1,56,4,3,1,93,1,857630,0,1
1,82,11,1,2,93,0,356311,0,1
1,29,14,1,0,32,0,633341,0,0
0,45,34,3,1,39,1,477191,0,0
1,61,27,3,1,93,1,1294113,1,1
1,29,14,2,0,21,0,689732,0,0
0,40,34,3,0,55,0,1532971,0,0
1,80,4,1,2,115,0,808120,0,1
1,35,34,3,3,8,1,765542,0,0
1,32,34,3,0,31,0,1083619,0,0
0,30,32,2,0,25,0,767918,0,0
0,52,33,3,1,73,0,1731699,0,0
0,40,33,3,2,85,0,1709965,0,1
1,44,34,3,1,49,1,516858,0,1
1,27,33,2,0,15,0,1391710,0,1
0,70,34,1,2,103,0,890124,0,1
1,35,13,1,1,14,1,583955,0,0
0,28,17,2,2,32,0,774068,0,0
1,26,18,3,0,20,0,1422317,0,1
1,65,22,1,2,69,1,730948,0,0
1,42,18,3,1,80,1,2207725,0,1
1,41,32,3,1,19,0,374049,1,1
0,50,33,3,1,92,0,1008877,1,0
1,35,31,1,0,32,0,476684,0,0
1,28,20,2,0,13,0,754043,0,0
1,67,29,1,2,31,0,803314,0,0
0,25,4,2,0,13,0,1822061,0,1
1,46,11,3,2,26,1,613405,0,0
0,29,0,2,0,27,1,565078,0,0
0,26,30,2,0,13,1,399485,0,0
0,28,15,1,0,31,0,532433,0,0
1,53,33,3,2,91,0,1509413,0,1
1,59,27,3,1,25,1,1075814,1,1
1,27,4,2,0,32,1,550198,0,0
1,63,33,1,1,75,0,1164084,0,0
0,29,2,2,0,13,1,234167,0,0
1,51,18,3,1,117,1,442009,0,0
1,81,33,1,2,49,0,2066971,0,1
1,48,4,3,1,62,0,1353716,0,1
0,29,24,2,0,32,0,865498,0,0
1,50,18,3,2,128,1,3466363,1,1
1,28,25,2,0,13,0,650874,0,1
0,47,11,3,3,13,0,739456,0,0
1,44,30,3,3,8,0,644546,0,1
1,28,18,2,0,19,0,3660205,1,1
0,27,27,2,0,26,0,1954297,0,1
1,44,3,3,2,61,0,1323154,0,1
0,30,4,2,0,26,1,757505,0,1
0,41,7,3,1,37,0,366243,1,1
1,46,27,3,1,75,1,737934,0,0
0,45,33,2,2,92,1,648783,1,1
0,31,27,2,0,27,0,709169,0,0
1,30,16,1,0,31,1,1672755,0,0
0,32,7,2,0,32,0,664536,0,0
1,49,30,3,2,9,0,264330,0,1
1,33,23,3,1,14,1,533012,0,0
1,39,22,3,0,13,0,337096,1,0
1,35,34,2,0,31,0,583430,0,0
0,74,18,1,1,27,0,1922079,0,1
0,33,20,1,0,15,0,463939,0,0
1,63,4,1,2,45,1,1249052,1,0
0,31,23,2,0,27,0,703180,0,0
0,30,20,2,0,27,1,673507,0,0
1,77,33,1,2,63,0,3889842,0,1
1,65,33,1,2,56,0,1584573,0,1
0,42,18,3,1,20,0,2911501,0,1
1,30,31,3,0,26,1,1298189,0,0
0,41,18,1,2,38,0,1441684,0,1
1,57,24,1,1,26,1,543442,1,0
1,60,22,1,1,69,1,738530,1,1
0,26,33,2,0,13,0,2258606,0,1
1,26,33,2,0,13,0,1212696,0,1
0,33,34,2,0,8,0,651773,0,1
1,30,5,3,0,32,1,651355,0,0
0,40,33,3,2,67,1,1208976,0,1
1,29,27,2,0,20,0,1025306,0,0
0,54,33,1,2,15,1,4110794,0,0
1,43,26,3,2,61,1,1612457,0,0
1,29,27,2,0,32,0,700430,0,0
1,35,27,2,0,26,1,688771,0,0
1,32,33,2,0,15,0,1509021,0,0
1,55,4,3,1,98,0,1081812,1,1
1,48,4,1,1,103,0,6908749,0,0
1,30,22,1,0,25,0,609605,0,0
0,28,27,2,0,19,0,1370662,0,0
0,81,18,1,2,37,0,466182,0,0
1,47,33,3,2,37,0,1023980,0,1
1,81,34,1,2,111,0,384862,0,1
0,42,27,3,2,55,1,1050760,1,0
1,51,33,3,1,39,1,1403823,0,0
1,50,12,1,1,81,0,1385863,1,1
0,55,4,3,1,99,1,844414,0,1
0,54,34,1,1,98,1,1833061,1,0
0,61,34,3,1,57,1,2125782,0,0
0,29,1,2,0,13,1,909170,0,0
1,29,20,1,0,19,1,945117,0,0
1,29,31,2,0,21,0,1057115,0,1
1,30,25,2,0,14,1,482540,1,0
1,76,18,1,2,38,1,573720,0,0
1,29,31,1,0,31,0,965863,1,0
0,30,11,2,0,33,1,1142849,0,0
0,54,18,3,2,111,1,1228716,1,1
1,30,34,2,0,21,1,1057898,0,0
0,45,11,3,1,31,0,1000377,0,0
1,52,4,3,1,109,0,2035091,0,1
1,30,27,2,0,19,0,718292,0,0
1,34,7,3,0,25,0,760086,0,0
0,46,18,3,0,69,1,3122832,1,0
1,25,18,3,1,21,1,593113,0,0
1,31,1,2,0,25,0,2130651,1,0
1,28,4,2,0,32,0,8460219,0,1
1,54,33,3,1,25,0,1183708,0,1
0,46,3,3,2,55,0,948686,0,1
1,25,4,2,0,14,0,3481964,0,1
0,43,18,3,1,74,0,1551172,1,0
1,45,17,3,1,87,0,503455,0,0
1,25,18,3,0,19,0,1335783,0,0
0,59,1,3,1,21,0,243957,0,1
1,29,20,2,0,15,0,489508,0,0
0,72,29,1,1,51,0,578241,0,1
0,48,13,3,1,63,0,258197,0,1
0,68,19,1,1,25,0,3174363,0,0
0,36,27,3,1,38,0,247865,0,1
1,57,33,1,2,123,1,2293352,0,0
0,48,31,3,0,14,0,378294,0,0
0,30,4,1,0,26,0,1371062,0,0
1,64,34,1,1,97,0,2373069,0,1
1,24,0,2,0,15,1,622715,0,0
1,47,34,2,1,62,0,450598,1,0
0,26,34,2,0,25,0,1641943,1,1
1,59,19,3,2,103,0,351754,0,0
1,46,26,3,2,55,0,650670,0,0
0,27,20,1,0,8,0,606187,0,1
1,80,18,1,1,68,0,1267288,0,1
1,27,21,3,0,15,0,805458,0,0
0,38,1,3,1,73,1,712934,1,0
1,69,30,1,1,74,0,954347,1,1
0,30,5,1,0,32,0,915258,0,0
1,47,23,3,1,45,1,852486,1,0
0,66,30,1,0,33,0,1037704,0,1
0,44,27,1,2,62,0,348853,1,0
1,48,30,3,2,62,1,581481,1,0
0,50,4,3,2,25,1,4842498,0,0
0,48,4,3,1,37,0,3390366,0,1
1,51,18,3,2,80,0,1584280,0,0
0,80,4,1,2,75,0,3035291,1,0
1,26,14,2,0,21,1,453152,0,0
1,62,26,1,1,50,0,1533247,0,0
0,29,18,3,0,27,0,1543073,0,1
1,69,27,1,2,57,0,395284,0,0
0,74,33,1,2,80,0,715328,0,1
0,29,33,2,0,19,1,1687110,1,0
0,32,4,2,0,25,0,643612,0,0
1,60,33,3,2,115,0,6612272,0,1
1,32,30,2,1,19,1,371325,1,1
1,36,18,2,0,15,0,3489716,0,0
0,29,4,2,0,19,1,723578,0,0
1,27,31,2,0,26,1,272197,0,0
1,35,27,2,0,32,0,8565077,0,0
1,26,6,2,0,14,1,604603,0,0
0,40,33,3,3,15,0,407869,0,1
1,48,18,3,1,63,0,1329864,0,1
1,45,33,1,1,68,0,937437,0,0
1,55,34,3,1,97,0,1316496,0,1
1,61,33,3,2,67,0,1841267,0,1
0,28,11,1,0,20,0,704773,0,0
1,59,33,1,0,75,0,762578,1,1
0,27,34,2,0,19,0,836003,0,1
1,31,27,2,0,20,0,1031456,0,0
1,49,33,3,1,92,0,573729,1,1
1,47,33,3,2,111,0,547679,0,1
0,27,34,3,0,13,0,830592,0,1
0,28,20,2,0,21,0,1200779,0,0
1,31,4,1,0,25,1,1401607,0,0
1,31,34,2,0,27,1,1332125,0,0
1,83,1,1,2,79,0,487426,0,1
1,26,20,2,0,21,0,467178,0,1
1,27,4,1,0,21,0,340024,0,1
1,32,22,2,0,20,0,490390,0,0
0,52,18,1,2,109,0,1552516,0,1
0,77,34,1,2,50,0,1281181,0,0
0,30,23,2,0,31,0,696140,0,0
1,59,18,3,2,110,0,1273634,1,1
0,32,1,2,0,31,1,528784,0,0
0,42,34,3,1,26,0,720668,0,0
0,30,11,2,0,32,0,1242555,0,1
1,32,9,1,3,15,1,638664,1,0
0,30,31,2,0,19,0,992714,0,0
0,25,32,2,0,15,0,1693589,0,0
0,56,27,1,1,67,0,472572,0,0
0,61,4,1,1,92,0,1120349,1,1
1,25,27,1,3,9,0,543336,0,1
1,73,12,1,2,14,0,1037455,0,1
1,31,18,3,0,21,0,3196773,0,1
0,73,4,1,2,87,0,598213,0,0
1,33,10,2,0,31,0,1405924,0,0
0,25,23,1,0,15,0,431721,0,0
1,59,33,3,2,44,0,4355944,0,0
1,51,31,3,1,85,0,1159518,1,0
1,42,33,3,1,51,0,1968190,0,0
1,48,27,1,2,99,1,3953700,0,0
0,30,23,1,0,25,0,1221195,0,0
1,38,11,1,3,15,0,832657,0,1
1,30,11,1,1,27,1,2496022,0,0
1,26,16,2,2,26,1,1585303,0,0
0,27,4,2,0,21,1,463796,0,0
0,32,33,2,0,14,0,2264845,0,1
1,28,4,2,0,19,0,749264,0,0
0,65,33,1,1,68,0,1588561,0,1
0,58,33,1,2,43,1,615577,0,0
1,63,19,1,2,85,0,534881,0,0
1,71,24,1,2,122,0,698596,0,1
0,29,25,1,0,32,0,538165,0,0
1,54,22,1,2,111,0,1413097,1,1
0,35,30,3,0,32,0,964226,0,0
1,41,23,1,2,92,1,378890,1,0
0,53,18,3,1,74,0,874825,0,1
1,29,4,2,0,33,0,783039,1,1
1,64,25,1,1,93,0,614545,0,0
1,65,32,1,0,26,1,251487,0,0
1,26,4,2,0,14,0,1257472,0,1
1,33,7,2,0,33,0,505609,0,0
1,28,18,2,0,27,0,2149234,1,1
0,33,27,2,0,32,0,590239,0,0
1,55,33,1,1,86,1,676222,0,0
0,60,30,3,2,69,1,2130953,1,0
1,26,34,2,0,26,1,2228008,0,0
1,30,34,1,1,32,0,493104,0,1
1,33,34,3,0,26,0,1790902,1,0
0,27,20,2,0,15,1,701996,0,0
1,31,8,1,0,20,0,894236,1,0
0,49,18,3,2,61,0,745312,1,1
1,26,15,2,0,21,1,459391,0,0
0,28,7,1,1,19,1,2703339,0,0
1,30,33,2,0,19,0,1570200,0,1
0,48,0,3,1,91,1,1143997,1,1
1,33,32,2,0,32,0,744876,0,0
1,42,33,3,1,91,1,1272539,1,0
0,32,34,2,0,31,0,930708,0,0
1,36,14,3,1,27,0,364748,0,1
1,56,33,1,2,61,1,1099345,0,0
0,83,18,1,0,93,0,2290139,0,1
0,29,5,1,0,27,0,1338471,0,0
1,35,1,2,0,21,0,280937,0,0
0,56,18,3,1,93,0,1699659,1,0
1,28,7,2,0,32,0,1478503,0,0
0,51,11,3,1,75,0,8111882,0,0
0,33,33,1,0,32,0,975680,0,0
1,53,4,3,0,26,1,852023,0,0
0,30,27,3,0,33,1,631953,0,0
0,47,18,3,2,97,0,1867353,0,1
1,29,30,2,0,26,0,745081,0,0
1,61,18,1,1,50,1,761484,0,0
1,43,34,1,1,74,0,759241,0,0
0,27,33,2,0,13,0,863860,0,1
0,28,18,2,0,14,1,1014804,0,0
1,60,12,3,2,129,1,550776,0,1
0,31,14,1,0,33,0,923303,0,0
1,37,34,3,1,33,1,959669,1,0
1,29,18,1,0,27,0,853323,0,1
1,34,2,3,0,32,0,564251,0,0
0,29,20,3,0,19,0,1413871,0,0
1,64,18,1,2,98,0,534169,0,1
0,29,4,3,0,32,0,1088292,0,0
0,30,25,2,0,15,0,865444,0,1
0,35,34,3,0,69,0,3897203,0,1
0,28,24,2,0,13,1,931162,0,0
1,57,31,3,1,73,0,1026499,0,1
0,25,24,2,0,20,0,802468,0,1
0,25,20,2,0,13,0,428223,0,0
1,45,1,1,1,14,0,736626,0,0
1,79,33,1,2,98,1,412194,1,0
1,29,18,2,0,14,0,923286,0,1
0,27,19,2,0,21,0,6554360,0,0
0,34,33,3,2,25,1,3174087,1,0
0,35,6,2,0,27,0,805663,0,0
0,27,33,2,0,26,0,1620725,0,0
0,80,4,1,2,122,0,2377198,0,1
0,44,30,3,1,44,0,479006,0,1
1,52,30,1,2,93,0,428339,0,1
1,55,4,3,2,49,0,4552839,0,0
0,54,11,1,2,105,1,716547,0,0
1,48,18,3,1,92,0,635290,1,0
0,62,18,1,2,105,1,4374047,0,0
1,45,7,3,1,33,0,283269,0,0
0,71,34,1,2,104,1,1092688,1,1
1,64,18,1,2,122,0,1023090,0,1
1,30,4,1,0,14,1,1266336,0,0
1,35,26,1,1,26,1,699913,0,1
1,44,13,1,1,51,0,1257890,1,1
1,46,18,3,1,93,1,2975866,1,0
0,31,33,2,0,15,0,2202456,0,1
0,49,18,1,2,91,1,1686514,1,1
0,29,4,1,0,33,0,893889,0,0
1,29,8,2,0,26,0,530386,0,0
0,28,2,2,0,20,0,433163,0,0
1,44,11,3,1,43,1,1103938,0,0
1,28,4,2,0,25,0,635486,0,1
1,26,32,2,0,27,0,1359831,0,0
0,52,34,3,1,85,0,2310306,0,1
0,49,1,3,1,39,0,210752,0,1
1,84,18,1,0,49,0,3220598,0,1
0,64,27,1,2,44,1,500580,0,0
1,64,18,1,2,80,1,920366,1,0
1,39,31,3,1,91,0,470845,0,1
1,48,18,3,0,73,1,1284821,1,0
1,27,2,2,0,15,0,228881,0,1
1,31,25,3,2,14,0,1460890,0,1
0,37,34,3,1,31,1,927914,1,0
0,66,18,1,1,62,0,875795,0,0
0,27,14,2,0,27,0,466573,0,0
0,43,4,1,1,38,0,1071631,0,1
1,30,27,2,0,21,1,1432561,0,0
1,75,4,1,2,56,0,1058201,0,0
0,39,11,2,0,33,0,380670,0,0
1,29,34,2,0,14,0,1038398,0,1
0,63,27,1,0,32,0,1010328,0,1
1,59,33,3,2,122,1,2450623,0,0
0,29,23,2,0,31,0,514001,0,0
0,27,30,3,0,32,0,565167,0,0
1,69,18,1,1,75,0,2322828,0,1
1,33,32,2,0,33,1,616369,1,1
0,28,4,2,0,32,0,1035701,0,1
1,53,13,3,1,98,1,1035105,0,0
0,56,33,3,2,104,0,1268721,0,1
0,28,11,2,0,26,1,1756779,0,1
0,28,27,2,0,15,0,551986,0,0
0,37,18,1,2,51,0,935808,0,0
1,28,11,2,0,31,0,745303,0,0
1,42,4,1,1,91,0,1499703,0,0
0,34,27,2,1,15,1,217578,1,0
1,48,4,3,1,61,0,758333,0,1
0,47,24,3,1,32,0,773766,0,0
0,42,21,3,1,50,0,722297,1,0
1,80,4,1,2,15,1,1996990,0,0
0,31,27,1,0,21,1,383963,0,0
0,28,18,2,0,31,0,633475,0,1
1,61,33,3,1,91,0,2833964,0,1
1,29,18,2,0,32,0,768924,0,0
0,28,20,1,0,14,0,666699,0,0
1,69,18,1,2,44,1,787124,0,0
1,43,18,1,0,98,1,854782,1,1
1,29,4,2,0,33,1,1328761,0,0
0,27,27,2,0,14,0,695090,0,0
0,28,33,1,0,13,0,1453788,0,1
1,55,30,3,1,49,0,535584,0,1
0,60,18,3,2,115,0,1285524,0,1
1,59,18,3,2,56,0,1030637,0,1
0,30,31,2,0,31,1,647733,0,0
0,31,34,2,2,37,1,1601323,0,0
0,47,27,3,2,73,1,730191,0,1
1,40,23,1,1,15,1,675145,1,0
1,54,27,3,1,37,0,589536,1,1
0,34,18,1,0,13,0,1030869,0,1
1,57,4,3,1,69,0,969388,0,1
0,57,26,3,2,73,1,3016868,0,0
0,44,31,3,2,61,1,474726,0,0
1,39,2,3,0,32,1,1221809,1,0
0,48,33,3,1,97,1,1943199,0,0
1,72,18,1,0,86,0,2724049,0,1
1,46,33,3,2,68,0,547216,0,1
0,29,27,2,0,15,0,515194,1,0
1,51,33,3,2,121,0,655680,0,1
1,32,7,1,0,15,0,528063,0,1
0,26,26,2,0,25,0,919272,0,1
0,30,19,1,0,21,0,787569,0,0
0,45,18,3,1,61,0,1586344,0,1
1,44,11,3,1,32,1,732114,1,0
0,28,11,2,0,19,0,1527765,0,1
0,49,24,3,1,98,1,530742,0,1
1,38,34,1,3,9,1,1343668,0,0
1,30,12,2,0,33,1,902157,0,1
1,57,11,3,1,27,0,668158,0,0
0,27,30,2,0,21,0,492339,0,1
1,52,30,3,1,19,1,340122,0,0
1,32,26,1,2,19,0,675866,0,0
1,39,4,3,2,31,1,785433,0,0
0,31,18,1,0,32,0,1172210,0,0
1,26,34,1,0,14,0,2399982,0,1
1,50,7,3,2,98,0,1360801,0,0
1,42,5,0,0,57,1,467258,0,0
0,32,18,2,1,25,0,1594087,0,1
0,78,9,1,1,61,0,333313,1,0
1,33,18,2,1,21,1,648445,0,1
1,48,34,3,2,117,0,597510,0,0
0,28,4,2,0,32,0,2226441,0,0
1,25,20,2,0,14,0,272936,0,1
1,30,4,2,0,33,0,2172383,0,0
1,45,32,0,1,26,1,1100422,1,0
1,39,18,3,2,37,1,1245127,1,1
0,51,4,3,3,7,1,1541729,0,0
1,72,4,1,2,97,1,1551412,0,1
1,53,34,3,2,97,1,737676,1,1
0,32,27,1,0,19,0,937837,0,0
0,31,11,2,0,33,0,552974,0,1
1,30,7,2,0,27,0,754782,0,0
0,27,27,1,0,20,0,1084643,0,0
1,49,27,3,2,117,1,464268,0,0
1,29,29,1,0,32,0,267525,0,0
1,29,11,2,0,32,0,1052620,0,0
1,35,18,3,1,31,0,1348928,0,1
0,29,19,3,0,27,0,586883,0,0
0,28,6,1,0,26,0,669876,0,0
0,43,25,3,3,13,0,295542,0,1
1,31,20,2,0,19,0,395355,0,0
0,24,0,2,0,15,1,805049,0,0
1,50,30,3,1,13,0,669288,0,1
1,53,18,3,1,39,0,1649570,0,1
1,33,20,2,0,33,0,491769,0,0
0,29,6,1,0,31,0,666903,0,1
0,31,2,1,0,26,0,1812191,0,0
1,63,12,1,1,15,1,1072636,0,0
1,43,27,3,1,57,0,1115259,0,0
1,25,30,2,0,15,0,785193,0,0
1,57,33,1,0,91,1,988389,1,0
0,47,4,3,1,98,1,2019757,1,0
1,50,30,3,1,92,0,499298,0,0
0,49,33,3,2,92,0,6864303,0,0
0,40,33,3,2,50,0,657736,0,0
1,77,4,1,2,80,0,3165044,0,1
0,27,9,2,0,32,1,116527,0,0
1,46,14,3,1,87,1,795713,1,0
1,59,20,3,2,92,1,1231199,1,0
1,34,19,2,0,31,1,389303,0,0
1,25,22,1,0,14,1,1638721,1,0
1,27,7,2,0,21,1,495970,0,0
0,49,34,1,2,19,0,972547,0,1
1,41,33,2,1,38,1,1750300,1,1
1,61,31,3,2,117,0,893310,0,0
1,26,33,3,0,15,1,556561,0,0
0,31,32,1,0,13,0,799478,0,0
