Age,Workclass,fnlwgt,Education,Education_Num,Martial_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_per_week,Country,target
50,4,371305,11,9,2,11,0,4,1,0,1902,60,38,1
23,0,344394,15,10,2,0,2,4,0,0,0,40,38,0
34,2,173730,9,13,2,3,0,4,1,0,0,50,38,1
29,2,147889,7,12,2,12,5,4,0,0,0,40,38,0
27,5,553473,9,13,2,10,5,2,0,0,0,48,38,0
20,2,36235,7,12,4,0,1,4,0,0,0,40,38,0
19,2,318822,15,10,4,0,2,4,0,0,0,40,38,0
61,2,175331,0,6,2,13,0,4,1,0,0,40,38,0
40,4,57233,8,11,2,3,0,4,1,0,0,40,38,1
19,2,274657,4,3,4,7,1,4,1,0,0,50,12,0
33,2,51471,11,9,2,12,5,4,0,0,1902,40,38,1
32,2,238944,11,9,2,6,0,4,1,0,0,40,38,0
30,2,149507,11,9,2,11,0,4,1,0,0,42,38,0
18,2,152545,11,9,4,7,3,4,0,0,0,8,38,0
39,2,114591,15,10,5,9,4,4,0,0,0,40,38,0
17,1,175587,1,7,4,10,3,4,1,0,0,30,38,0
50,1,425804,9,13,0,3,1,4,0,0,0,40,38,1
23,2,481175,15,10,4,3,3,3,1,0,0,24,28,0
24,2,283092,11,9,4,0,2,2,1,0,0,40,22,0
36,2,99872,11,9,2,2,0,1,1,0,0,40,18,0
33,4,235271,15,10,4,7,1,4,1,0,0,35,38,0
29,2,201155,6,5,4,11,1,4,0,0,0,48,38,0
31,2,187203,11,9,4,11,2,4,1,0,0,40,38,0
44,2,185798,8,11,5,2,2,4,1,0,0,48,38,1
49,2,173115,0,6,5,3,1,2,1,4416,0,99,38,0
44,2,252930,0,6,0,0,4,3,0,0,0,42,38,0
90,2,51744,12,14,4,3,1,2,1,0,0,50,38,1
48,2,236858,1,7,0,7,1,4,0,0,0,31,38,0
23,2,240137,4,3,4,5,1,4,1,0,0,55,25,0
26,2,50103,15,10,2,11,5,4,0,0,0,40,38,0
52,1,278522,15,10,2,13,0,2,1,0,0,40,38,0
44,3,178510,15,10,4,11,1,4,1,0,2258,60,38,0
48,3,200471,9,13,2,3,0,4,1,0,0,40,38,1
35,2,308489,9,13,2,11,0,2,1,0,0,50,38,0
55,0,189985,15,10,0,0,4,2,0,0,0,40,38,0
22,2,156822,0,6,4,11,1,4,0,0,1762,25,38,0
32,4,134737,9,13,2,6,0,4,1,0,0,70,38,1
29,2,54932,11,9,2,6,0,4,1,0,0,40,38,0
40,2,190290,15,10,0,11,1,4,1,0,0,40,38,0
19,2,240468,15,10,3,11,3,4,0,0,1602,40,38,0
39,2,328466,1,7,2,7,0,4,1,2407,0,70,25,0
38,2,103323,11,9,2,3,0,4,1,0,0,40,38,0
34,2,81206,11,9,0,5,1,2,1,0,0,40,38,0
67,2,105252,15,10,0,0,1,4,1,7978,0,35,38,0
47,5,187581,8,11,2,12,0,4,1,0,0,48,38,1
26,2,149734,11,9,5,2,4,2,0,0,1594,40,38,0
34,2,242460,9,13,2,3,0,4,1,7688,0,40,38,1
50,2,88842,9,13,2,13,0,4,1,7298,0,40,38,1
25,2,200408,15,10,4,12,1,4,1,2174,0,40,38,0
66,4,274451,6,5,2,4,0,4,1,0,0,25,38,1
45,2,132847,11,9,4,5,1,4,0,0,0,40,38,0
47,1,173938,9,13,2,2,0,4,1,0,0,50,38,1
32,2,83253,15,10,2,13,0,4,1,0,0,60,38,0
28,2,67218,5,4,2,11,2,4,1,0,0,40,38,0
47,0,98726,9,13,3,3,1,4,0,0,0,40,38,0
31,2,244147,11,9,0,2,4,4,1,0,0,55,38,0
45,2,183092,7,12,4,0,1,2,0,0,0,40,38,0
47,2,115070,15,10,4,0,1,4,0,0,0,40,38,0
30,2,158002,15,10,4,2,2,4,1,0,0,55,6,0
76,1,169133,15,10,6,0,1,4,0,0,0,30,38,0
17,2,277541,1,7,4,11,3,4,1,0,0,5,38,0
60,4,193038,15,10,2,4,0,4,1,0,0,15,38,0
33,2,312881,9,13,2,9,0,2,1,0,0,40,38,1
25,2,164488,9,13,4,12,1,4,1,0,0,40,38,0
50,2,185846,11,9,2,11,0,4,1,0,0,55,38,1
41,0,197069,15,10,3,0,1,2,1,4650,0,40,38,0
34,3,127651,9,13,0,4,1,4,1,0,0,60,38,0
18,2,169652,1,7,4,7,3,4,0,0,0,12,38,0
26,2,199143,11,9,2,5,0,4,1,0,0,50,38,0
25,3,86745,9,13,4,0,3,1,0,0,0,40,38,0
42,2,94600,11,9,2,2,0,4,1,5178,0,40,38,1
21,2,169699,15,10,4,7,1,4,0,0,0,35,38,0
30,2,356882,10,16,4,9,3,4,1,0,0,20,38,0
48,2,192791,11,9,2,6,0,4,1,0,0,40,38,0
21,2,548303,11,9,2,9,3,4,1,0,0,40,25,1
67,2,397831,15,10,2,3,0,4,1,0,1539,40,38,0
52,1,205767,12,14,2,9,0,2,1,0,0,40,38,1
31,0,206823,9,13,0,10,1,4,1,0,0,50,38,1
25,2,135568,6,5,2,5,0,4,1,0,0,40,38,0
34,5,98995,8,11,4,9,1,4,0,0,0,40,38,0
44,2,150076,11,9,4,7,1,4,1,0,0,30,38,0
23,2,250630,12,14,4,9,1,4,0,0,0,30,38,0
47,2,114459,11,9,2,11,0,4,1,0,0,40,38,1
20,2,85041,15,10,4,3,3,4,0,0,0,20,38,0
63,2,187919,1,7,2,7,0,4,1,0,0,30,38,0
37,2,93717,15,10,2,0,5,4,0,7298,0,45,38,1
33,4,103860,15,10,2,2,0,4,1,0,0,50,38,0
19,2,125591,1,7,4,7,1,4,0,0,0,40,38,0
39,2,117381,15,10,0,13,1,4,1,0,0,65,38,0
50,2,226735,15,10,2,10,0,2,1,0,0,70,38,1
29,2,220692,8,11,4,3,1,2,0,0,0,40,38,0
24,2,402778,6,5,4,5,3,4,1,0,0,12,38,0
35,2,73715,1,7,2,2,0,4,1,0,0,40,38,0
21,2,301694,11,9,4,2,1,4,1,0,0,35,25,0
28,2,91299,8,11,4,0,1,1,0,0,0,45,38,0
40,2,175398,8,11,0,9,1,4,0,0,0,20,38,0
71,2,182395,9,13,4,2,1,4,1,11678,0,45,38,1
26,2,133756,11,9,0,4,1,1,1,0,0,40,29,0
30,2,254905,11,9,2,6,0,4,1,0,0,40,38,0
39,2,218916,14,15,0,3,1,4,1,0,0,50,38,0
32,2,185027,7,12,2,2,0,4,1,0,1887,40,20,1
29,2,253799,2,8,4,3,1,4,1,0,0,42,8,0
26,2,39092,15,10,2,3,0,4,1,4064,0,50,38,0
60,1,313852,12,14,0,9,1,4,0,0,0,25,38,0
55,1,133201,12,14,2,3,0,4,1,0,0,50,38,0
39,2,188069,6,5,2,13,0,4,1,0,0,25,38,0
32,2,130304,11,9,2,9,0,4,1,0,1485,48,38,0
38,2,358682,15,10,2,5,0,4,1,0,0,40,38,0
37,2,252947,9,13,4,6,1,2,1,0,1719,32,38,0
41,2,82393,15,10,4,2,3,1,1,0,0,40,38,0
60,2,130684,15,10,2,2,0,4,1,0,0,55,38,0
20,2,107658,15,10,4,12,1,4,0,0,0,10,1,0
33,2,246038,9,13,2,9,0,4,1,0,0,40,38,1
36,2,107302,12,14,2,9,0,4,1,0,0,60,38,1
24,5,163480,12,14,4,0,1,2,0,0,0,40,38,0
30,2,261677,6,5,4,5,4,2,1,0,0,40,38,0
26,2,154571,15,10,4,6,1,1,1,0,0,45,38,1
23,2,38707,15,10,2,13,0,4,1,0,0,60,38,1
57,0,42298,12,14,2,3,0,2,1,15024,0,40,38,1
40,2,360884,15,10,2,0,5,4,0,7298,0,40,38,1
40,2,341204,15,10,0,3,4,4,0,1831,0,30,38,0
58,2,374108,15,10,0,9,4,4,0,0,0,40,38,0
22,2,385077,11,9,4,2,3,4,1,2907,0,40,38,0
23,4,258298,9,13,4,0,3,4,1,0,2231,40,38,1
35,2,342768,11,9,2,2,0,4,1,0,0,40,38,0
29,2,179565,9,13,4,0,1,4,0,0,0,40,38,0
33,2,177331,8,11,2,2,0,2,1,0,0,40,38,0
59,4,56392,15,10,2,4,0,4,1,0,1579,60,38,0
62,6,159908,15,10,2,0,5,4,0,0,0,16,38,0
40,4,280433,9,13,2,2,0,4,1,0,0,50,38,0
24,4,143062,11,9,4,7,3,4,1,0,0,30,38,0
65,2,113323,7,12,2,3,0,4,1,3818,0,40,38,0
31,2,442429,11,9,5,2,4,4,0,0,0,40,25,0
56,2,134153,0,6,2,0,0,2,1,0,0,40,38,0
26,2,137658,9,13,4,3,1,4,0,0,0,45,38,0
43,2,282069,15,10,0,2,4,4,1,0,0,42,38,0
90,2,52386,15,10,4,7,1,1,1,0,0,35,38,0
41,2,220531,14,15,2,9,0,4,1,0,0,60,38,1
43,0,19914,15,10,6,3,4,0,0,0,0,15,38,0
36,2,258102,11,9,4,5,1,4,1,0,0,40,38,0
57,2,31532,9,13,2,13,0,4,1,0,0,40,38,0
32,2,185027,15,10,2,11,0,4,1,0,0,40,38,1
32,2,185732,1,7,0,7,4,4,0,0,0,40,38,0
32,2,42596,11,9,2,2,0,4,1,0,0,48,38,0
19,2,574271,15,10,4,11,3,4,1,0,0,35,38,0
19,2,97189,15,10,4,11,3,4,0,0,0,22,38,0
22,2,109039,11,9,4,3,1,4,0,0,0,55,38,0
53,2,227602,11,9,0,11,1,4,0,0,0,37,25,0
46,2,117849,12,14,2,3,0,4,1,0,0,55,38,1
36,2,171676,9,13,4,11,1,4,0,0,1741,40,38,0
46,2,101430,1,7,0,5,4,2,0,0,0,40,38,0
34,2,158800,9,13,2,3,0,4,1,0,0,50,38,1
43,0,410867,10,16,4,9,1,4,0,0,0,50,38,1
24,2,223367,1,7,4,2,4,4,1,0,0,40,38,0
18,2,300379,2,8,4,0,3,4,1,0,0,12,38,0
21,5,142766,15,10,4,7,3,4,1,0,0,10,38,0
34,3,154120,11,9,4,4,3,4,1,0,0,55,38,0
42,1,1125613,11,9,0,7,1,2,1,0,0,40,38,0
30,2,149427,11,9,4,2,3,4,1,0,0,35,38,0
30,5,218640,15,10,2,9,5,2,0,0,0,40,38,1
18,2,110142,11,9,4,0,3,4,0,0,0,30,38,0
64,2,379062,15,10,6,0,4,4,0,0,0,12,38,0
62,1,76720,9,13,2,9,5,4,0,0,0,40,38,0
21,2,221955,6,5,4,5,2,4,1,0,0,40,25,0
27,2,151382,5,4,0,6,4,4,1,0,974,40,38,0
41,2,288568,11,9,2,2,0,4,1,0,0,40,38,1
42,2,108502,11,9,0,11,1,4,0,0,0,42,38,0
18,2,282394,15,10,4,11,3,2,0,0,0,21,38,0
39,2,117381,11,9,4,12,1,4,1,0,0,62,8,0
21,2,33616,15,10,4,0,3,4,0,0,0,25,38,0
53,2,218630,11,9,2,6,0,4,1,0,0,40,38,1
23,2,141272,9,13,4,7,3,2,0,0,0,30,38,0
32,2,316470,4,3,2,2,0,4,1,0,0,60,25,0
18,2,312353,2,8,4,7,3,2,1,0,0,20,38,0
47,3,214169,11,9,2,4,0,4,1,15024,0,40,38,1
19,5,144429,15,10,4,9,3,4,1,0,0,10,38,0
22,2,440969,15,10,4,7,3,4,0,0,0,24,38,0
27,2,113635,11,9,4,2,1,4,1,0,0,35,20,0
33,2,33117,7,12,2,10,0,4,1,0,0,40,38,0
50,1,173224,12,14,2,9,5,4,0,0,0,40,38,0
39,2,82488,15,10,0,11,4,1,0,0,0,38,38,0
51,2,86373,9,13,2,6,0,4,1,0,0,25,38,0
23,2,70261,15,10,4,7,3,4,1,0,0,30,38,0
17,2,89821,1,7,4,7,3,4,1,0,0,10,38,0
38,2,187999,9,13,2,12,0,4,1,0,0,45,38,1
55,2,177484,1,7,2,7,0,2,1,0,1672,40,38,0
26,2,192506,9,13,4,7,1,2,0,0,0,35,38,0
49,2,211005,15,10,2,6,0,2,1,0,0,60,38,0
47,2,140219,11,9,4,0,2,4,0,0,0,40,38,0
45,2,361842,11,9,6,2,1,4,0,0,0,40,38,0
23,2,171705,11,9,4,11,4,4,0,0,0,48,38,0
45,2,26781,11,9,2,9,0,0,1,0,0,8,38,0
39,4,52870,11,9,2,2,0,4,1,0,0,40,38,1
21,2,123727,11,9,4,3,2,4,0,0,0,40,38,0
47,2,191277,15,10,2,11,0,4,1,0,0,50,38,1
28,2,119545,15,10,2,3,3,4,1,7688,0,50,38,1
35,2,210945,11,9,2,5,0,4,1,0,0,50,38,0
40,4,237293,14,15,2,9,5,4,0,15024,0,40,38,1
34,2,46144,15,10,0,5,4,4,0,0,0,40,38,0
23,2,152328,15,10,4,3,3,4,1,0,0,40,38,0
33,2,219034,1,7,4,11,1,4,0,0,0,40,38,0
47,2,140045,11,9,5,0,4,4,0,0,0,40,38,0
33,2,226629,15,10,2,7,5,4,0,0,0,35,38,0
46,2,162030,11,9,6,0,4,4,0,0,0,43,38,0
18,2,218889,6,5,4,7,3,2,1,0,0,35,38,0
58,2,314153,11,9,2,11,0,4,1,0,0,40,38,1
27,4,30244,11,9,4,4,3,4,1,0,0,80,38,0
65,2,222810,8,11,0,3,1,4,0,0,0,40,38,0
52,2,144361,8,11,2,2,0,4,1,0,1902,40,38,1
38,5,112497,9,13,2,10,0,4,1,0,0,60,38,0
31,2,368517,7,12,4,9,1,1,1,0,0,40,38,0
38,2,119177,9,13,2,11,0,4,1,0,0,40,38,1
36,2,320811,15,10,2,2,0,4,1,0,0,40,38,1
54,2,140359,5,4,0,6,4,4,0,0,3900,40,38,0
39,3,329980,9,13,2,3,0,4,1,15024,0,50,38,1
25,2,60485,15,10,4,0,3,4,0,0,0,30,38,0
38,2,374524,9,13,2,9,0,4,1,0,0,40,38,1
33,4,192256,9,13,2,2,0,4,1,0,0,50,38,0
45,1,287920,12,14,2,9,0,4,1,0,0,50,38,1
41,2,46870,15,10,0,3,1,4,0,0,0,40,38,0
29,2,125976,11,9,5,11,4,4,0,0,0,35,38,0
34,1,231826,11,9,2,9,0,4,1,0,0,40,7,0
40,2,192344,9,13,2,0,0,4,1,0,0,40,38,1
51,2,280278,0,6,5,0,4,2,0,0,0,40,38,0
58,1,310085,0,6,2,13,0,4,1,0,0,40,38,0
27,2,298635,12,14,2,9,0,1,1,0,0,40,16,1
51,2,302847,11,9,2,2,0,4,1,0,0,54,38,0
25,3,161007,11,9,2,3,0,4,1,0,0,40,38,0
46,1,162566,12,14,0,9,4,4,0,0,0,50,1,0
31,2,206609,0,6,2,6,0,4,1,0,0,40,38,0
25,2,324609,11,9,4,0,1,2,1,0,0,40,38,0
19,2,170720,2,8,4,7,3,4,1,0,0,16,38,0
28,2,282389,11,9,4,13,1,4,1,0,0,60,38,0
41,2,66118,9,13,0,9,3,4,0,0,0,40,38,0
29,2,210869,15,10,4,11,3,2,1,0,0,80,38,0
57,2,170244,14,15,4,9,1,4,0,0,0,40,38,0
51,2,200576,15,10,0,0,1,4,0,0,0,63,38,0
40,3,193524,15,10,2,4,0,4,1,0,0,40,38,1
31,2,130620,1,7,3,11,3,1,0,0,0,40,18,0
32,2,162604,11,9,4,6,2,2,1,0,0,40,38,0
34,2,34862,9,13,0,11,1,0,1,0,1564,60,38,1
32,2,180284,0,6,2,2,0,4,1,0,0,40,38,1
26,2,28443,8,11,4,7,1,4,0,0,0,40,38,0
24,2,488541,15,10,4,7,4,2,0,0,0,35,38,0
30,2,115426,9,13,2,11,0,4,1,0,0,40,38,1
37,2,271013,11,9,0,5,1,4,1,0,0,40,38,0
45,1,206459,12,14,2,0,0,4,1,0,0,35,38,0
30,2,158688,11,9,2,6,0,4,1,0,0,40,38,0
34,2,202046,11,9,2,2,0,4,1,0,0,35,38,1
21,2,38772,15,10,4,11,3,4,1,0,0,20,38,0
40,0,56795,12,14,4,3,1,4,0,14084,0,55,38,1
35,2,165930,15,10,2,2,0,4,1,0,0,40,38,0
29,2,289960,11,9,2,6,0,4,1,0,0,48,38,0
46,2,173243,11,9,2,2,0,4,1,0,0,40,38,0
50,2,343847,11,9,2,10,0,4,1,0,0,38,38,1
47,2,135803,11,9,2,7,0,1,1,0,0,25,29,0
37,2,84306,15,10,2,7,0,4,1,0,0,40,38,0
32,2,159442,14,15,4,11,1,4,0,13550,0,50,38,1
42,3,277256,10,16,2,9,0,4,1,0,1977,60,38,1
57,2,49893,12,14,2,9,0,4,1,0,0,60,38,1
17,2,317702,0,6,4,11,3,2,0,0,0,15,38,0
21,2,230429,11,9,4,2,1,4,1,0,0,35,38,0
40,5,59460,15,10,0,0,4,4,0,0,0,38,38,0
22,5,134192,15,10,4,12,3,4,0,0,0,10,38,0
44,2,173590,9,13,2,9,0,4,1,0,0,3,38,0
44,2,116632,12,14,2,3,0,4,1,0,0,50,38,1
34,0,191342,9,13,2,0,0,1,1,0,0,38,38,0
36,2,29814,1,7,2,2,0,4,1,0,0,40,38,0
28,2,125321,11,9,4,6,1,4,0,0,0,40,38,0
30,1,233993,9,13,4,9,3,4,0,0,0,15,38,0
59,2,131869,11,9,6,7,1,4,0,0,0,35,38,0
27,2,302406,12,14,2,9,0,4,1,0,0,55,38,0
57,2,173796,11,9,2,13,0,4,1,0,1887,40,38,1
18,2,179203,15,10,4,11,3,4,0,0,0,20,38,0
30,2,155343,11,9,2,2,0,4,1,5013,0,40,38,0
32,3,345489,15,10,2,3,0,4,1,0,0,55,38,1
36,2,124818,11,9,2,6,0,4,1,0,0,40,38,0
26,2,167350,11,9,4,7,2,4,1,0,0,30,38,0
21,2,40767,15,10,4,5,1,4,1,0,0,40,38,0
53,2,182186,6,5,2,7,0,4,1,0,0,40,5,0
25,2,76978,11,9,4,11,4,2,0,0,0,35,38,0
34,2,366898,11,9,2,2,0,4,1,0,0,40,10,0
17,2,173807,1,7,4,2,3,4,0,0,0,15,38,0
34,2,400416,1,7,4,6,3,2,1,0,0,45,38,0
27,1,229223,15,10,4,10,3,4,0,0,0,40,38,1
41,4,142725,11,9,2,13,0,4,1,0,0,45,38,0
27,2,74883,9,13,4,12,1,1,0,0,0,40,29,0
43,2,177083,15,10,0,12,4,4,0,0,0,30,38,0
39,2,327435,9,13,2,9,5,4,0,0,0,36,38,1
27,2,221252,11,9,4,0,1,0,0,0,0,8,38,0
39,2,74194,11,9,2,3,0,4,1,0,0,55,38,0
57,2,24384,5,4,6,7,1,4,0,0,0,10,38,0
38,2,107125,15,10,4,11,1,4,1,0,0,60,38,0
45,2,161954,9,13,4,9,1,4,0,0,0,40,10,0
45,1,164427,9,13,0,9,4,4,0,0,0,40,38,0
38,4,238980,15,10,4,11,1,4,1,0,0,60,38,0
62,2,132917,15,10,2,13,0,2,1,0,0,20,38,0
48,2,320421,11,9,2,11,0,4,1,0,0,50,38,0
48,4,247294,11,9,2,2,0,4,1,0,0,30,28,0
55,1,159028,11,9,2,13,0,4,1,0,0,40,38,0
40,2,374764,15,10,0,5,1,4,1,0,0,40,38,0
51,2,172046,12,14,2,3,0,4,1,0,1977,50,38,1
48,2,146919,15,10,0,0,4,4,0,0,0,45,38,0
41,2,188615,15,10,2,2,0,4,1,0,0,40,38,1
74,5,117017,15,10,5,11,1,4,1,0,0,16,38,0
25,2,155320,9,13,4,3,3,4,1,0,0,45,38,0
44,2,379919,7,12,2,4,0,4,1,0,0,60,38,1
63,2,174018,15,10,2,11,0,2,1,0,0,40,38,1
42,5,39586,12,14,2,9,5,4,0,0,0,20,38,1
48,0,188081,11,9,2,0,0,4,1,0,0,40,38,1
64,4,170421,15,10,6,2,1,4,0,0,0,8,38,0
23,4,409230,3,2,2,11,2,4,1,0,0,40,38,0
60,2,123992,15,10,2,2,0,4,1,0,0,45,38,0
41,2,192712,11,9,4,0,2,4,0,0,0,40,38,0
31,5,110714,15,10,4,7,3,4,0,0,0,37,38,0
35,2,281982,15,10,2,9,0,4,1,0,0,40,38,1
19,2,530454,11,9,4,7,1,4,0,0,0,50,38,0
75,2,311184,9,13,2,3,0,4,1,0,0,24,38,0
18,2,703067,1,7,4,11,3,4,1,0,0,20,38,0
38,2,22245,8,11,2,2,0,4,1,0,0,40,38,0
35,2,241153,8,11,4,12,1,4,1,0,0,40,38,0
36,2,129263,11,9,6,7,1,4,0,0,0,40,38,0
52,1,108083,12,14,2,9,0,4,1,0,0,50,38,1
47,4,173613,15,10,0,3,1,4,0,0,0,65,38,0
51,4,276456,7,12,2,11,0,4,1,3103,0,30,38,1
47,2,293623,1,7,2,2,0,4,1,0,0,40,5,0
22,2,189203,9,13,4,9,1,4,1,0,0,50,38,0
18,2,96445,15,10,4,7,3,4,0,0,0,24,38,0
18,2,201901,11,9,4,5,3,4,0,0,1719,15,38,0
42,2,341204,7,12,0,9,4,4,0,8614,0,40,38,1
26,2,248990,11,9,2,2,0,4,1,0,0,40,25,0
25,2,221757,11,9,0,2,1,4,1,3325,0,45,38,0
51,2,195105,11,9,0,8,3,4,0,0,0,40,38,0
46,2,128645,15,10,0,9,1,4,0,0,0,40,38,0
48,3,125892,15,10,2,11,0,4,1,0,0,38,38,1
17,2,120068,1,7,4,5,3,4,1,0,0,17,38,0
46,2,234690,11,9,2,11,0,4,1,0,0,40,38,0
48,2,149640,12,14,4,3,1,4,1,0,0,40,38,0
44,4,282722,14,15,2,9,0,4,1,99999,0,50,38,1
29,2,299705,15,10,4,5,4,2,1,0,0,37,38,0
24,2,85041,11,9,5,7,4,4,0,0,0,25,38,0
58,4,31732,9,13,2,3,0,4,1,0,0,50,38,0
23,2,202284,9,13,4,11,3,4,1,0,0,20,38,0
31,2,325658,11,9,0,2,4,4,1,0,0,40,38,0
33,2,342730,15,10,2,11,0,4,1,0,0,52,38,0
42,2,200187,8,11,0,7,4,4,0,0,0,32,38,0
44,3,56236,15,10,4,3,1,2,1,2202,0,45,38,0
34,2,115040,11,9,2,2,0,4,1,0,0,44,38,0
53,1,197054,12,14,2,9,0,4,1,0,0,40,38,1
65,4,225473,15,10,6,2,1,4,0,0,0,35,38,0
25,2,194897,11,9,4,11,3,0,1,6849,0,40,38,0
38,2,23892,11,9,2,6,5,4,0,0,0,40,38,0
28,2,339372,9,13,4,0,1,4,1,0,1408,40,38,0
39,4,148443,11,9,2,4,0,4,1,0,0,60,38,0
64,3,213574,11,9,2,2,0,4,1,2635,0,10,38,0
24,2,86153,15,10,4,0,1,4,0,0,0,40,38,0
40,2,114537,8,11,2,3,0,4,1,0,0,50,38,1
30,2,190823,15,10,4,7,3,2,0,0,0,40,38,0
24,5,275421,15,10,4,6,3,4,0,0,0,40,38,0
68,2,186350,11,9,6,3,1,4,0,0,0,10,38,1
18,2,36882,2,8,4,11,3,4,0,0,0,20,38,0
48,4,97883,11,9,5,7,2,4,0,0,0,25,38,0
37,2,143771,11,9,2,3,0,4,1,0,0,60,38,1
36,2,98389,7,12,2,3,0,4,1,0,0,44,38,1
20,2,197997,11,9,4,2,1,4,1,0,0,40,38,0
35,2,186934,9,13,2,11,0,4,1,0,0,50,38,1
25,2,69413,15,10,4,11,3,4,0,0,0,40,38,0
39,3,329980,9,13,2,11,0,4,1,0,2415,60,38,1
39,4,126569,14,15,2,9,0,4,1,15024,0,60,38,1
50,2,304260,7,12,0,0,1,1,1,0,0,40,38,0
20,2,225395,5,4,4,6,2,4,0,0,0,60,25,0
17,2,566049,0,6,4,7,3,4,1,0,0,8,38,0
53,1,82783,11,9,0,3,1,4,1,0,0,40,38,0
33,2,92865,15,10,4,0,3,4,0,0,0,40,38,0
47,5,167281,9,13,2,7,0,4,1,0,0,40,38,0
37,2,213008,8,11,2,9,0,4,1,0,0,40,23,0
55,5,26290,8,11,6,3,1,0,0,0,0,38,38,0
40,4,30759,8,11,2,4,0,4,1,0,0,60,38,0
20,2,227943,11,9,4,5,3,4,1,0,0,45,38,0
37,2,164526,9,13,2,9,0,4,1,0,0,40,38,0
29,2,134890,8,11,2,4,0,4,1,0,0,40,38,1
40,2,225432,15,10,2,6,0,4,1,0,0,45,38,0
60,2,31577,8,11,2,12,0,4,1,0,0,40,38,0
57,0,278763,11,9,0,0,4,4,0,0,0,40,38,0
31,2,185814,11,9,4,13,4,2,0,0,0,30,38,0
37,2,170174,11,9,2,3,0,4,1,0,0,46,38,1
33,2,143851,9,13,4,9,1,4,0,0,0,40,38,0
25,2,97789,9,13,4,11,3,4,1,0,0,50,38,0
53,0,84278,9,13,2,3,0,4,1,0,0,48,38,1
40,2,48087,11,9,2,11,0,4,1,7298,0,45,38,1
59,2,189664,15,10,2,11,0,4,1,0,0,40,38,0
30,2,295010,11,9,4,0,1,4,0,0,0,40,38,0
32,2,447066,9,13,2,11,0,2,1,15024,0,50,38,1
32,2,110279,7,12,0,9,4,2,0,0,0,35,38,0
56,2,247119,5,4,6,6,4,3,0,0,0,40,5,0
21,2,452640,11,9,4,2,1,4,1,0,0,40,38,0
57,3,51016,11,9,2,3,0,4,1,0,0,60,38,1
37,1,212005,8,11,2,3,0,4,1,0,0,40,38,1
59,2,24384,11,9,6,8,1,4,0,0,0,40,38,0
22,2,385540,0,6,4,7,1,4,1,0,0,40,25,0
40,2,145441,9,13,2,9,0,4,1,0,0,40,38,1
47,2,111961,11,9,2,7,5,2,0,0,0,30,38,0
55,2,156430,9,13,2,9,0,4,1,0,0,40,38,1
37,2,241998,9,13,2,12,0,4,1,0,1977,40,38,1
18,2,140164,1,7,4,11,3,4,0,0,0,40,38,0
40,4,95226,9,13,4,3,1,4,1,0,0,50,38,0
36,2,181589,9,13,4,0,1,4,0,0,0,32,3,0
43,4,350387,11,9,2,2,0,4,1,0,0,60,38,0
49,2,23074,15,10,6,3,1,4,0,0,0,40,38,1
37,2,198841,8,11,2,2,0,4,1,0,0,40,38,1
41,2,199018,14,15,2,3,0,4,1,0,0,40,38,1
41,1,22155,12,14,0,9,4,4,0,0,0,60,38,0
40,2,197923,9,13,4,0,4,2,0,2977,0,40,38,0
28,2,224964,11,9,4,7,3,4,0,0,0,25,38,0
56,2,192869,11,9,2,6,0,4,1,0,0,40,38,1
22,2,306967,15,10,4,0,1,4,0,0,0,25,38,0
25,2,391192,8,11,4,2,3,4,1,0,0,40,38,0
33,2,267404,11,9,2,2,5,4,0,0,0,40,38,0
23,2,185554,9,13,4,9,3,4,0,0,0,40,38,0
20,2,50397,15,10,2,11,0,2,1,0,0,35,38,0
30,2,56121,11,9,4,2,1,4,1,0,0,40,38,0
26,2,67257,9,13,6,3,1,4,0,0,0,55,38,0
37,2,99151,11,9,2,0,5,4,0,0,0,40,38,1
41,5,293485,15,10,2,0,5,4,0,3103,0,40,38,1
67,4,431426,11,9,2,0,5,4,0,0,0,2,38,0
53,0,271544,11,9,2,0,0,2,1,0,1977,40,38,1
32,2,255885,9,13,2,3,0,4,1,0,0,43,38,1
53,2,137428,5,4,2,13,0,4,1,0,0,60,38,1
51,2,171914,9,13,2,9,0,4,1,0,0,50,38,1
30,2,263150,11,9,0,6,4,4,0,0,0,20,38,0
29,4,241431,11,9,4,2,1,4,1,0,0,45,38,0
55,5,181641,15,10,0,9,1,2,0,0,0,37,38,0
17,2,277112,1,7,4,11,3,4,1,0,0,30,38,0
45,2,266860,9,13,2,3,0,4,1,0,0,50,38,1
22,2,317019,15,10,4,7,1,4,0,0,0,30,38,0
30,2,227886,11,9,4,3,3,2,0,0,0,35,22,0
45,2,103538,11,9,2,0,0,4,1,0,0,40,38,1
34,2,128063,11,9,0,7,4,4,0,0,0,36,38,0
22,2,145477,11,9,4,5,3,0,1,0,0,40,38,0
26,2,146343,15,10,2,11,5,2,0,0,0,40,38,0
37,0,22201,9,13,2,0,0,1,1,7298,0,40,29,1
43,2,184378,9,13,4,9,1,4,1,0,0,40,38,0
43,2,245842,11,9,2,6,0,4,1,0,0,44,25,0
46,1,200947,9,13,2,10,0,4,1,0,0,40,38,1
46,2,270693,11,9,4,5,3,4,1,3674,0,30,38,0
41,1,190368,9,13,4,9,1,4,0,0,0,70,38,0
53,0,290290,15,10,0,0,1,4,1,0,0,45,38,0
