Gender,customer_type,age,type_of_travel,customer_class,flight_distance,inflight_wifi_service,departure_arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,onboard_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,target
0,1,26,0,1,896,2,2,2,1,5,2,4,5,4,1,1,4,3,5,0,0.0,0
1,0,25,1,0,679,3,4,3,3,2,3,2,2,3,5,5,4,5,2,0,0.0,0
0,0,45,0,0,3448,4,5,5,5,1,3,4,4,4,4,4,3,4,1,0,0.0,0
0,0,16,1,2,1237,2,1,2,2,2,2,2,2,4,2,3,1,3,2,0,5.0,0
0,0,21,0,0,2319,5,5,5,5,4,4,4,4,4,2,5,4,5,4,0,0.0,1
1,1,18,0,1,163,3,5,3,3,5,3,5,5,3,2,2,3,3,5,0,1.0,0
1,0,36,1,1,102,1,5,1,3,2,1,2,2,4,3,5,4,5,2,4,0.0,0
1,1,44,0,0,331,2,2,2,2,2,5,5,5,2,4,5,5,5,5,295,288.0,0
1,1,26,0,0,251,3,4,3,3,4,3,4,4,4,2,4,3,5,4,0,0.0,0
1,1,27,0,0,197,2,3,3,5,4,3,4,4,4,5,4,3,4,4,13,9.0,0
1,0,46,0,0,1606,5,5,5,5,2,5,5,5,5,5,5,3,5,5,21,12.0,1
1,0,24,0,2,954,3,4,4,4,3,3,1,3,4,3,3,1,2,3,0,0.0,0
1,0,48,0,1,328,4,4,4,4,4,4,4,4,2,2,4,3,4,4,0,0.0,1
1,0,44,0,0,1991,2,2,2,2,5,4,5,5,5,5,5,5,5,4,4,0.0,1
1,0,54,1,1,862,3,5,3,3,1,3,1,1,3,3,5,5,4,1,10,5.0,0
0,0,17,0,0,3898,1,1,1,1,4,4,4,4,4,2,2,2,2,4,0,5.0,1
1,0,30,0,2,323,4,4,4,4,4,4,4,4,2,2,2,2,2,4,0,0.0,0
1,1,45,0,0,861,4,4,4,1,4,4,4,4,5,5,5,5,4,4,0,0.0,0
0,0,42,0,1,2446,1,5,5,5,4,2,4,1,1,1,1,3,1,1,0,0.0,0
1,0,50,0,0,690,2,1,2,2,5,4,5,4,4,4,4,3,4,5,0,0.0,1
0,0,26,0,1,557,2,2,3,2,2,2,4,2,3,3,4,1,3,2,12,14.0,0
1,0,54,0,0,2888,4,3,3,3,2,3,4,4,4,4,4,3,4,4,40,27.0,0
0,0,51,0,0,1744,3,3,3,3,2,5,4,5,5,5,5,4,5,5,73,69.0,1
0,0,67,0,0,2871,2,3,3,3,2,3,2,2,2,3,2,2,2,1,4,0.0,0
1,0,39,0,2,404,5,2,2,2,5,5,5,5,3,5,3,3,4,5,0,0.0,1
1,1,22,0,0,230,0,0,0,1,4,0,4,4,1,4,5,1,2,4,0,0.0,1
0,0,12,0,0,3078,4,4,2,4,4,4,4,4,5,3,4,5,5,4,0,0.0,1
1,1,24,0,0,325,4,2,4,3,2,4,4,2,4,3,5,3,4,2,1,3.0,1
1,0,37,1,1,264,1,1,1,3,2,1,2,2,2,4,2,2,3,2,0,0.0,0
1,1,62,0,1,459,3,1,3,2,3,3,3,3,1,5,3,1,3,3,48,61.0,0
1,0,42,0,0,1089,1,1,1,1,3,5,5,4,4,4,4,4,4,5,0,0.0,1
0,0,55,1,1,728,2,3,2,2,3,3,3,2,2,2,2,4,2,4,12,13.0,0
1,0,56,0,2,190,5,5,5,5,5,5,5,5,1,4,1,3,2,5,0,10.0,1
0,1,30,0,1,100,1,2,2,3,1,2,1,1,1,2,4,1,3,1,13,38.0,0
1,0,25,1,1,163,5,4,5,3,3,5,3,3,5,5,4,4,5,3,0,0.0,1
1,1,66,0,0,468,5,5,5,5,2,5,2,2,3,2,5,4,5,2,0,0.0,1
0,0,66,0,1,214,3,4,4,4,4,4,3,3,3,3,3,3,3,2,7,0.0,0
1,0,22,1,1,213,1,3,1,3,1,1,1,1,1,5,3,4,3,1,0,0.0,0
0,0,13,1,2,1506,3,2,3,4,1,3,1,1,4,1,4,3,3,1,0,5.0,0
1,0,16,1,1,285,2,4,2,1,1,2,1,1,3,3,4,4,4,1,0,0.0,0
1,1,21,0,1,308,5,0,5,3,1,5,5,1,2,4,2,4,2,1,0,0.0,1
0,0,48,1,1,731,1,1,1,3,3,3,2,1,1,1,1,1,1,2,0,0.0,0
1,0,33,1,1,1096,4,2,4,4,3,4,2,3,4,4,3,3,4,3,22,64.0,0
1,0,28,0,0,493,2,4,4,4,2,2,2,2,3,5,3,3,3,2,0,0.0,0
1,0,47,0,0,3245,4,4,4,4,3,4,4,4,4,4,4,3,4,3,0,0.0,1
1,0,48,1,1,2106,3,5,3,1,2,3,2,2,4,5,5,2,5,2,21,0.0,0
0,0,60,0,0,1899,5,5,3,5,5,5,4,4,4,4,4,3,4,4,85,91.0,1
1,1,43,0,0,984,2,2,2,2,2,2,2,2,4,5,5,5,4,2,10,0.0,0
1,0,37,1,1,349,3,5,3,3,1,3,1,1,4,5,5,5,4,1,3,37.0,0
1,1,24,0,1,220,1,0,1,1,5,1,5,5,3,2,5,4,1,5,20,19.0,0
1,0,17,1,1,838,3,4,3,3,4,3,4,4,5,3,5,5,5,4,0,0.0,0
0,0,34,0,0,2565,3,3,3,3,5,4,5,5,5,5,5,4,5,4,0,7.0,1
0,0,11,1,1,1416,2,5,2,5,2,1,1,2,3,1,1,1,2,1,201,216.0,0
0,0,42,1,0,1533,3,2,3,3,1,4,4,2,2,3,2,4,2,3,0,0.0,0
1,1,25,0,1,1074,1,1,1,5,2,1,5,2,5,5,5,3,5,2,0,0.0,0
0,0,48,1,0,1046,1,4,2,2,3,4,4,5,5,2,5,3,5,5,0,0.0,0
1,0,20,0,1,1166,1,3,3,3,1,1,3,1,2,4,3,3,3,1,0,25.0,0
1,0,61,1,2,746,4,4,3,4,3,4,4,4,3,5,5,4,3,4,140,135.0,0
0,1,24,0,0,296,4,5,4,1,2,4,2,2,5,4,5,4,4,2,0,0.0,1
0,0,32,1,1,1220,3,0,3,1,3,3,1,3,4,5,5,5,5,3,0,22.0,0
1,0,8,1,1,641,1,4,1,1,2,1,2,2,4,2,4,3,4,2,18,5.0,0
1,0,41,1,1,259,0,5,0,4,1,0,1,1,5,2,5,2,1,1,0,0.0,1
1,0,61,1,1,978,3,4,3,2,4,3,4,4,3,3,5,4,5,4,0,0.0,0
0,1,26,0,1,680,3,3,3,4,5,3,1,5,1,3,4,1,3,5,54,43.0,0
1,0,57,0,0,534,2,2,2,2,4,5,4,5,5,4,5,4,5,5,4,6.0,1
1,0,43,0,1,102,5,5,5,5,5,5,5,5,4,5,2,5,4,5,0,0.0,1
0,0,11,1,1,558,2,5,2,3,2,2,2,2,4,3,5,4,4,2,0,0.0,0
1,0,52,1,1,476,2,4,2,1,5,2,5,5,2,3,3,3,1,5,25,36.0,0
0,0,22,0,0,991,2,2,2,2,4,4,4,4,4,5,5,5,4,4,0,0.0,1
1,0,57,0,0,1037,3,3,3,3,3,5,5,4,4,4,4,4,4,5,4,42.0,1
1,0,64,1,1,373,1,4,1,1,2,1,2,2,4,4,5,3,5,2,0,0.0,0
1,1,22,0,0,140,0,0,0,4,1,0,1,1,4,2,5,4,5,1,0,0.0,1
1,0,53,0,0,1619,3,3,4,3,5,5,5,5,5,4,5,4,5,5,0,0.0,1
1,0,39,0,0,475,2,4,5,4,3,4,4,2,2,2,2,3,2,2,52,55.0,0
0,0,37,0,0,2432,4,4,4,4,5,5,5,5,5,5,5,5,5,4,0,0.0,1
0,0,14,1,1,964,2,5,2,1,1,2,3,1,5,4,4,5,4,1,0,0.0,0
0,0,70,1,2,315,3,5,3,3,4,5,4,2,2,3,2,3,2,3,96,89.0,0
1,0,64,0,0,1995,2,2,2,2,4,4,5,5,5,5,5,3,5,4,37,36.0,1
0,1,24,0,1,587,2,2,3,4,4,3,3,4,2,5,3,1,4,4,3,5.0,0
1,0,48,0,0,2817,3,3,3,3,5,5,5,5,5,5,5,5,5,4,0,0.0,1
1,0,26,0,0,2065,1,1,1,1,3,3,3,3,4,2,5,4,5,3,10,1.0,1
0,0,51,0,0,140,4,1,1,1,4,4,3,1,1,1,4,4,1,1,46,40.0,0
1,0,38,0,0,1713,4,4,4,4,2,3,1,4,4,4,4,1,4,5,43,44.0,1
1,0,54,1,1,1379,1,4,1,2,1,1,1,1,4,5,4,5,5,1,11,4.0,0
1,0,51,0,0,1627,2,2,2,2,2,4,5,4,4,4,4,4,4,3,0,0.0,1
0,0,59,0,0,1576,5,5,5,5,5,4,4,4,4,4,4,4,4,4,0,0.0,1
0,0,47,0,0,2165,5,5,5,5,4,4,5,3,3,3,3,3,3,4,0,3.0,1
1,0,12,1,2,837,2,4,3,4,2,3,3,2,4,3,5,4,4,2,13,15.0,0
1,0,19,0,0,1028,4,4,4,4,5,5,5,5,3,3,2,4,1,5,0,0.0,1
0,0,71,0,1,239,3,5,4,5,1,4,4,3,3,3,3,3,3,3,0,0.0,0
0,0,50,1,1,872,3,3,4,3,1,2,4,3,3,4,3,2,3,2,0,0.0,0
1,0,55,1,1,547,4,1,4,3,4,4,4,4,3,3,5,5,4,4,0,0.0,0
1,0,69,1,1,1162,3,3,3,4,2,3,5,2,4,4,3,1,3,2,1,0.0,0
1,0,29,1,1,550,1,4,1,5,2,1,2,2,4,4,4,5,4,2,0,0.0,0
1,0,43,0,0,2456,1,1,1,1,1,2,5,4,4,5,4,4,4,5,37,44.0,1
1,0,35,0,0,2783,2,5,5,5,4,3,4,2,2,2,2,4,2,3,0,1.0,0
1,0,44,0,0,1511,5,5,5,5,4,4,5,5,5,5,5,4,5,5,10,0.0,1
1,1,24,0,1,834,4,4,4,4,5,4,5,5,1,2,5,3,1,5,14,0.0,1
0,1,23,0,1,1047,3,3,3,3,3,5,5,4,5,3,4,5,4,5,165,170.0,0
1,0,41,0,0,3312,2,2,2,2,5,5,5,5,5,5,5,5,5,5,6,1.0,1
0,0,48,0,0,1522,5,5,5,5,2,5,4,5,5,4,5,4,5,3,3,0.0,1
0,0,31,1,2,2465,3,5,3,1,3,1,1,5,3,3,4,1,3,1,64,77.0,0
1,0,52,0,1,281,2,2,2,2,1,2,1,1,2,4,3,1,3,1,32,24.0,0
0,0,55,0,1,89,2,1,1,1,4,2,3,2,2,2,2,2,2,1,0,0.0,0
1,0,47,1,1,781,3,5,3,2,5,3,5,5,5,3,4,4,5,5,0,0.0,0
1,0,36,0,0,3426,4,4,4,4,1,3,4,2,2,2,4,3,2,1,0,0.0,0
0,0,34,1,1,147,4,4,0,3,4,0,4,4,5,4,5,5,4,4,0,0.0,1
0,1,7,0,0,557,1,5,1,1,4,1,4,4,4,2,4,5,4,4,0,1.0,0
0,0,50,0,0,2994,2,5,2,2,5,5,5,4,4,4,4,3,4,5,8,15.0,1
1,0,22,0,1,1400,4,5,5,5,4,5,4,4,2,1,3,1,3,4,2,0.0,1
0,0,22,0,1,522,5,2,2,2,5,5,5,5,2,2,2,2,2,5,0,21.0,1
1,0,23,0,0,1587,2,2,2,2,4,4,4,4,5,5,4,3,5,4,0,0.0,1
1,0,56,0,1,173,3,1,1,1,3,3,3,3,4,4,4,5,5,3,0,0.0,1
0,0,36,1,1,356,4,5,1,1,1,1,1,1,1,5,1,2,2,1,0,0.0,0
1,0,59,1,0,605,1,5,1,5,4,4,5,3,3,1,3,3,3,5,0,7.0,0
0,0,36,0,1,261,4,3,3,3,4,4,4,4,2,3,5,1,2,4,0,2.0,1
1,0,41,0,0,406,2,2,5,2,4,5,4,3,3,3,3,4,3,5,0,0.0,1
1,1,20,0,1,296,0,0,0,2,4,0,4,4,2,2,5,3,5,4,0,0.0,1
1,0,53,0,1,613,4,5,5,5,4,4,4,4,2,2,3,1,4,4,0,0.0,0
1,0,12,1,1,999,4,5,4,2,4,4,4,4,5,5,3,2,1,4,0,0.0,0
0,0,28,1,1,563,4,4,4,3,3,4,3,3,5,2,5,3,4,3,0,0.0,0
0,0,14,1,1,1298,2,5,2,5,1,2,1,1,4,3,4,4,5,1,0,0.0,0
0,0,36,0,2,406,3,4,4,4,3,3,3,3,1,2,4,1,3,3,9,0.0,0
0,0,14,1,1,308,4,5,4,3,4,4,5,4,4,5,4,3,4,4,55,52.0,0
0,0,45,1,1,2248,3,4,3,4,5,4,4,4,4,3,4,1,4,4,8,0.0,0
1,0,56,1,1,925,3,4,3,1,5,3,5,5,2,2,4,1,4,5,3,0.0,0
0,0,35,0,0,1531,5,5,5,5,5,5,2,4,4,4,4,3,4,1,2,4.0,1
0,0,51,1,1,1165,1,5,2,4,2,3,5,5,5,2,5,4,5,3,37,13.0,0
0,1,30,0,0,689,3,3,3,2,3,3,3,3,4,2,4,4,4,3,24,19.0,0
0,0,46,0,0,2641,5,5,5,5,4,4,4,4,4,4,4,5,4,3,0,0.0,1
0,0,24,1,1,715,3,2,4,2,3,4,3,3,4,2,1,3,2,3,0,0.0,0
0,0,49,0,0,3793,4,4,2,4,3,5,1,5,5,5,5,4,5,4,25,16.0,1
1,0,59,1,1,1068,4,1,4,3,1,4,1,1,3,4,4,2,4,1,5,0.0,0
0,0,26,1,1,302,4,3,4,3,4,4,4,4,2,5,4,2,2,4,0,0.0,1
1,0,12,1,1,271,4,0,4,4,3,4,3,3,4,2,2,1,4,3,40,33.0,0
1,0,34,0,1,2717,4,4,4,4,4,4,4,3,2,4,4,4,4,4,0,0.0,1
0,0,32,1,2,1024,1,5,1,4,1,5,5,4,4,5,5,5,3,5,240,227.0,0
0,0,52,1,1,305,0,1,0,4,4,3,4,5,5,0,5,3,5,4,0,0.0,1
1,0,16,1,1,255,3,3,0,3,5,0,5,5,1,5,2,1,3,5,0,0.0,0
0,0,60,1,1,834,4,2,4,3,5,3,4,4,4,4,4,2,4,4,0,0.0,0
0,0,40,0,0,3517,3,4,3,3,4,5,4,3,3,4,3,4,3,4,0,2.0,1
1,0,44,0,0,296,3,3,5,3,4,5,5,5,5,5,5,5,5,3,0,0.0,1
0,0,54,0,0,2386,3,5,5,5,1,2,2,3,3,3,3,4,3,1,20,8.0,0
1,0,21,1,1,1129,1,4,1,3,1,1,1,1,5,3,5,5,5,1,0,0.0,0
1,0,26,0,0,3454,2,2,2,2,2,2,2,2,2,3,2,3,1,2,2,24.0,0
1,0,43,0,0,1450,2,5,5,5,1,2,3,2,2,2,2,2,2,1,34,4.0,0
0,0,57,0,0,2378,4,4,1,4,5,5,5,4,4,4,5,5,4,5,28,40.0,1
1,0,40,0,0,3240,2,2,5,2,5,4,4,4,4,5,4,5,4,4,0,0.0,1
1,0,52,1,1,925,1,5,1,5,5,1,2,5,2,5,3,3,3,5,65,66.0,0
1,1,35,0,0,327,3,3,3,5,4,3,4,4,3,5,5,5,4,4,0,0.0,0
0,0,22,1,0,372,1,4,1,3,5,1,5,5,4,5,3,3,3,5,98,84.0,0
1,0,40,0,0,2917,3,5,5,5,3,3,3,3,3,2,3,3,4,3,0,8.0,0
1,0,35,1,2,647,3,4,3,3,1,3,1,1,3,3,2,2,3,1,0,0.0,0
1,0,42,0,0,965,3,3,3,3,4,4,5,5,5,5,5,5,5,5,0,0.0,1
0,0,22,1,2,321,3,4,3,5,3,3,3,3,4,4,1,5,4,3,63,60.0,0
1,1,24,0,1,373,3,0,3,2,1,3,5,1,3,5,3,5,4,1,0,0.0,0
1,1,29,0,0,197,5,4,4,3,2,4,2,2,3,4,4,5,4,2,47,55.0,1
1,0,16,1,1,119,4,2,4,3,2,4,2,2,1,3,3,3,3,2,0,0.0,0
1,1,27,0,0,1709,2,2,2,3,3,2,3,3,5,2,3,5,4,3,9,0.0,0
0,0,7,1,1,666,3,5,3,2,5,3,5,5,3,3,2,5,4,5,18,23.0,0
1,0,61,1,2,834,0,4,0,2,1,0,1,1,5,2,5,4,4,1,0,0.0,1
1,0,38,1,1,399,4,4,3,1,5,3,5,5,4,5,5,3,4,5,0,0.0,0
1,0,31,0,0,414,2,4,4,4,2,2,2,2,3,2,2,1,3,2,37,24.0,0
1,0,39,1,2,1947,5,4,5,3,5,5,5,5,5,2,4,4,5,5,0,0.0,1
1,0,63,1,1,460,1,1,1,4,1,1,1,1,4,4,3,1,4,1,1,0.0,0
0,0,47,0,0,1523,0,0,0,3,5,4,5,4,4,4,4,4,4,5,0,0.0,1
1,0,52,0,0,1440,4,4,4,4,5,4,5,2,2,2,2,4,2,4,15,0.0,1
1,0,22,1,1,2475,1,5,1,3,1,2,3,3,4,4,5,3,2,3,26,17.0,0
0,0,59,0,1,794,5,3,3,3,5,5,4,5,5,5,5,4,5,3,14,8.0,1
0,0,40,1,1,213,3,0,3,3,2,3,2,2,3,3,5,4,5,2,0,0.0,0
1,0,33,0,0,406,4,3,3,3,4,4,4,4,1,4,4,4,4,4,13,12.0,0
1,0,45,0,1,646,4,2,2,2,4,4,4,4,2,1,3,1,4,4,0,0.0,0
0,0,41,1,1,737,3,4,3,2,3,3,3,3,3,4,4,5,5,3,21,26.0,0
1,0,43,0,0,1426,1,1,2,1,4,4,5,4,4,4,4,3,4,5,0,0.0,1
1,1,38,0,0,1739,3,3,3,2,4,3,4,4,3,3,4,5,5,4,0,0.0,0
1,0,60,0,0,479,2,2,2,2,4,4,5,4,4,4,4,4,4,5,0,0.0,1
0,0,27,0,2,500,1,4,4,4,1,1,1,1,2,5,2,3,2,1,79,71.0,0
1,0,20,0,0,3387,2,2,2,2,5,5,5,5,1,5,5,1,4,5,13,12.0,1
0,0,52,0,0,3857,3,3,3,3,4,4,5,5,5,5,5,3,5,4,0,0.0,1
0,0,53,0,1,2358,4,4,4,4,1,3,1,4,4,4,4,3,4,5,1,0.0,1
0,0,67,1,2,1035,2,5,2,1,4,5,4,1,1,2,1,3,1,3,0,0.0,0
1,1,27,0,1,371,4,0,4,3,1,4,1,1,5,1,5,5,4,1,0,0.0,1
0,1,38,0,0,216,3,4,4,3,4,4,4,4,5,2,5,5,5,4,0,4.0,0
1,1,19,0,1,1046,1,1,1,3,5,1,5,5,5,3,4,3,3,5,66,56.0,0
1,0,44,1,1,502,4,5,4,4,1,4,1,1,3,4,4,3,5,1,0,0.0,0
0,0,21,0,0,2486,4,4,4,4,3,4,3,3,5,4,3,4,4,3,0,0.0,1
1,0,27,1,1,300,1,2,1,4,5,1,5,5,2,1,3,1,3,5,10,13.0,0
0,1,16,0,1,565,5,0,5,1,2,5,2,2,5,3,4,4,3,2,0,0.0,1
0,0,10,1,1,1532,3,4,3,1,4,3,4,4,4,3,4,4,5,4,0,0.0,0
0,1,42,0,0,853,1,1,1,1,2,1,2,2,5,5,4,5,5,2,3,0.0,0
0,0,59,0,0,1915,3,4,4,4,3,3,3,3,3,3,3,4,3,4,0,18.0,0
1,0,57,0,0,3220,2,5,5,5,5,3,4,2,2,2,2,2,2,4,0,0.0,0
0,0,40,0,0,1197,4,4,4,4,5,4,5,2,2,2,2,3,2,4,4,2.0,1
1,1,20,0,0,1068,5,0,5,2,2,5,2,2,5,4,4,5,5,2,6,19.0,1
0,0,54,0,0,3183,5,5,5,5,3,5,5,4,4,4,4,4,4,3,0,4.0,1
1,0,55,0,0,2607,5,5,5,5,4,4,4,1,5,3,1,4,3,4,0,0.0,1
0,0,34,0,0,1846,4,4,5,4,5,4,4,4,4,4,4,4,4,5,0,0.0,1
0,1,25,0,1,569,4,2,5,4,3,5,3,3,2,4,4,4,3,3,1,0.0,0
1,0,59,0,0,802,1,1,1,1,2,5,5,3,3,3,3,4,3,4,0,0.0,1
0,0,41,0,0,3997,1,1,1,1,4,4,5,4,4,4,5,5,4,4,1,0.0,1
1,1,29,0,0,957,2,2,2,1,1,2,2,1,3,4,4,4,4,1,0,20.0,0
0,0,45,0,0,2089,4,4,4,4,5,5,5,5,5,5,5,3,5,5,7,7.0,1
0,0,66,0,0,3789,2,4,4,4,2,2,2,2,2,2,2,2,2,1,12,12.0,0
1,0,51,0,0,2818,5,5,5,5,4,5,4,4,4,4,4,3,4,3,46,15.0,1
0,0,33,1,1,1476,3,4,3,2,5,3,1,5,1,3,4,5,4,5,0,8.0,0
1,0,35,0,0,3392,2,4,4,4,3,4,4,2,2,3,2,3,2,1,4,0.0,0
1,0,60,0,0,515,2,2,2,2,2,5,4,4,4,4,4,5,4,5,0,0.0,1
1,0,48,0,0,2413,3,3,3,3,4,5,4,5,5,5,5,3,5,5,20,10.0,1
1,0,51,0,2,399,4,5,2,5,3,4,3,3,1,4,5,3,2,3,0,0.0,1
0,0,62,1,1,834,2,5,2,4,3,5,4,3,3,2,3,4,3,5,0,0.0,0
0,0,37,0,1,455,1,4,4,4,1,1,1,1,1,4,3,4,4,1,4,12.0,0
0,1,22,0,1,528,3,0,4,1,1,4,1,1,5,4,5,4,5,1,0,0.0,0
1,0,43,0,0,134,1,5,5,5,2,4,4,2,2,2,1,1,2,3,9,14.0,0
1,0,51,0,0,2073,0,0,0,4,5,5,4,2,2,2,2,4,2,4,22,17.0,1
1,0,46,0,0,3382,2,2,2,2,3,4,4,2,2,2,2,5,2,3,0,0.0,1
0,0,50,0,0,3360,1,1,1,1,4,5,5,4,4,4,4,5,4,5,45,36.0,1
0,0,56,0,0,2079,1,5,2,5,3,3,3,1,1,1,1,2,1,3,31,37.0,0
1,0,22,1,1,594,4,4,4,3,2,4,2,2,4,2,4,4,4,2,2,0.0,0
1,0,54,0,0,2468,2,2,4,2,1,3,3,2,2,2,2,4,2,3,0,0.0,0
1,0,24,0,1,651,5,4,4,4,5,5,4,5,5,4,2,5,4,5,40,23.0,1
0,0,43,0,0,253,5,5,5,5,5,2,1,5,5,5,5,3,5,5,0,0.0,1
1,0,61,0,0,1974,2,5,5,5,1,3,4,2,2,2,2,2,2,4,6,6.0,0
0,0,23,1,1,158,4,5,4,1,1,4,1,1,4,2,4,5,5,1,0,0.0,0
0,0,66,1,1,296,2,4,2,5,5,5,5,4,4,2,5,3,4,5,16,6.0,0
0,0,40,0,0,1695,5,5,5,5,4,5,4,3,3,4,3,4,3,5,0,0.0,1
0,1,17,0,2,160,3,4,3,3,4,3,5,4,1,1,4,2,4,4,0,5.0,0
1,0,39,0,0,590,2,2,3,2,5,5,5,3,3,4,3,4,3,4,0,0.0,1
0,1,36,0,0,399,2,2,2,4,4,2,4,4,3,4,5,3,5,4,0,0.0,0
0,0,47,0,0,1846,3,3,3,3,3,4,4,4,4,4,4,3,4,3,0,18.0,1
0,0,27,0,1,237,5,3,3,3,5,4,5,5,4,4,2,5,3,5,0,0.0,1
0,0,43,1,1,300,2,4,2,2,3,5,4,4,4,2,4,4,4,3,0,0.0,0
0,0,44,0,1,1145,1,2,2,2,1,2,2,3,3,3,3,2,1,2,152,151.0,0
1,0,53,0,0,3472,2,5,5,5,4,3,3,2,2,2,2,3,2,2,6,38.0,0
1,0,56,1,2,867,1,5,1,5,5,1,5,5,5,3,3,4,5,5,3,0.0,0
0,0,37,0,0,293,0,0,0,2,3,4,4,4,4,4,4,5,4,4,0,0.0,1
1,1,26,0,1,427,2,2,2,3,1,2,1,1,2,5,3,3,3,1,0,0.0,0
0,0,44,0,0,862,3,3,3,3,4,2,3,4,4,4,4,1,4,5,0,0.0,1
0,0,34,1,1,374,4,2,4,3,2,4,2,2,4,3,3,2,3,2,0,0.0,0
0,0,38,0,1,163,4,4,4,4,4,4,4,4,4,5,4,2,3,4,0,8.0,1
1,0,43,1,1,583,5,5,5,1,5,5,4,5,3,4,4,4,4,5,13,0.0,1
1,0,68,1,1,1464,4,4,3,3,1,3,1,1,3,2,5,3,4,1,0,0.0,0
1,0,16,1,1,888,4,4,4,4,2,4,4,2,5,5,4,5,4,2,0,0.0,1
1,0,45,1,1,447,1,4,1,3,1,1,1,1,4,3,1,4,3,1,0,0.0,0
1,0,54,1,1,1145,2,2,1,4,4,1,5,4,4,5,2,2,4,4,21,12.0,0
1,0,15,1,1,680,1,1,1,3,2,1,2,2,3,3,3,1,3,2,0,18.0,0
1,0,23,0,0,1368,4,1,4,4,4,4,4,4,5,1,2,2,3,4,0,0.0,1
0,1,22,0,0,626,5,0,5,2,2,5,2,2,3,3,3,3,5,2,0,16.0,1
1,0,66,0,0,575,2,3,5,5,3,4,3,2,2,3,2,2,2,4,0,0.0,0
1,0,43,1,1,236,4,4,4,2,3,4,3,3,5,3,5,4,4,3,11,3.0,1
1,1,24,0,0,333,5,0,5,5,5,5,5,5,5,5,5,4,4,5,3,0.0,1
0,0,29,0,0,3416,5,5,2,5,4,4,4,4,4,2,3,5,2,4,0,0.0,1
1,0,49,0,0,3474,4,4,4,4,2,4,5,4,4,4,4,4,4,4,0,0.0,1
1,0,13,1,1,496,1,4,1,3,5,1,5,5,3,3,4,5,5,5,0,0.0,0
1,0,50,0,0,2891,5,5,5,5,4,5,5,4,4,4,4,4,4,3,0,0.0,1
1,0,60,1,2,480,5,3,5,3,5,5,5,5,4,4,3,2,3,5,0,0.0,1
0,1,28,0,0,140,4,4,4,2,1,4,3,1,3,3,5,4,4,1,0,0.0,1
1,0,58,0,0,2678,4,3,3,3,4,1,1,4,4,4,4,4,4,3,50,20.0,0
1,0,68,0,0,1712,2,1,1,1,5,3,4,2,2,2,2,1,2,2,0,0.0,0
1,0,27,1,1,813,4,3,4,3,5,4,5,5,4,3,3,4,4,5,15,12.0,1
0,1,25,0,0,696,3,5,3,3,1,3,1,1,5,5,4,4,5,1,0,0.0,0
1,0,27,0,0,2556,3,3,2,3,4,4,4,4,3,5,5,4,3,4,312,265.0,1
0,1,55,0,1,202,2,1,1,1,1,1,3,1,2,2,1,3,2,1,0,3.0,0
1,0,65,1,1,930,4,4,4,4,1,4,1,1,3,4,4,5,5,1,0,0.0,1
0,1,37,0,0,2370,2,2,2,3,2,2,2,2,5,4,5,3,4,2,0,0.0,0
1,0,17,1,1,110,0,2,0,4,2,0,2,2,4,4,3,1,4,2,0,0.0,1
1,0,28,0,0,3902,2,2,2,2,2,2,2,2,3,3,4,3,4,2,2,6.0,0
1,0,51,0,0,3743,2,2,2,2,3,5,4,4,4,4,4,5,4,4,0,0.0,1
0,0,51,1,1,2521,2,4,2,4,2,1,1,3,3,3,4,1,4,1,0,0.0,0
1,1,30,0,1,409,3,4,3,1,5,3,5,5,4,3,3,5,2,5,19,17.0,0
0,0,51,1,1,227,5,5,5,2,4,4,5,4,4,5,4,4,4,5,37,18.0,1
1,0,61,0,0,2242,2,2,2,2,4,4,5,2,2,2,2,4,2,4,0,0.0,1
0,0,36,0,0,1892,5,5,5,5,3,5,5,4,4,4,4,4,4,4,0,8.0,1
0,0,53,1,1,109,4,4,0,5,2,5,4,5,5,0,2,4,5,5,0,0.0,0
0,0,29,0,0,3086,3,4,4,4,3,3,3,3,3,4,4,3,4,3,0,0.0,0
1,0,50,0,1,1217,4,3,3,3,4,4,4,4,3,3,4,4,4,4,25,15.0,0
0,0,53,0,1,299,3,5,5,5,4,4,3,3,3,3,3,2,3,1,109,110.0,0
1,0,49,0,1,1208,4,5,5,5,4,4,4,4,4,4,2,4,3,4,0,0.0,1
1,0,38,1,0,1237,3,4,3,1,4,3,4,5,5,3,5,5,5,5,6,0.0,0
1,0,50,1,1,391,4,1,4,4,4,4,4,4,3,4,3,2,3,4,19,16.0,0
0,0,30,0,0,2454,5,5,5,5,3,3,3,4,5,4,5,3,3,3,12,34.0,1
1,0,41,0,0,1785,2,2,2,2,4,5,5,5,5,5,5,4,5,5,12,9.0,1
0,0,34,0,0,1706,3,3,3,3,2,4,3,3,3,3,3,3,3,3,20,16.0,0
0,0,53,0,0,3157,5,5,5,5,4,4,5,4,4,4,4,4,4,4,27,1.0,1
1,0,26,1,1,783,3,2,3,3,3,3,3,3,1,2,2,1,3,3,3,0.0,0
0,0,69,1,1,491,1,2,1,3,3,2,3,4,4,1,4,4,4,3,119,124.0,0
