Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,target
2496,34,9,1,2,0,127,0,0,0,3,6,117,1,-1,0,3,1
2497,31,4,1,2,0,1032,0,0,0,7,5,284,1,-1,0,3,1
2498,36,0,1,2,0,29,0,0,0,12,1,576,1,-1,0,3,1
2499,40,1,1,0,0,2129,1,0,0,20,0,1156,3,-1,0,3,0
2500,36,3,0,2,0,7296,1,0,0,18,1,108,6,-1,0,3,0
2501,36,7,1,1,0,11462,1,0,0,20,9,993,1,-1,0,3,1
2502,43,7,0,1,0,1040,1,0,2,19,8,552,3,-1,0,3,1
2503,32,7,1,1,0,1398,1,1,0,15,8,233,1,-1,0,3,0
2504,49,2,0,1,0,2908,0,0,2,6,6,322,1,-1,0,3,0
2505,57,9,1,1,0,1753,1,0,0,7,8,539,1,-1,0,3,0
2506,53,9,1,1,0,1982,1,1,0,27,9,160,1,-1,0,3,1
2507,28,1,1,1,0,61,1,0,0,4,8,226,2,319,1,2,1
2508,33,4,1,2,0,3401,0,0,0,20,9,253,1,-1,0,3,1
2509,35,4,2,2,0,671,1,0,0,10,7,112,1,-1,0,3,1
2510,36,4,2,2,0,171,0,0,2,17,6,398,4,-1,0,3,0
2511,35,1,1,1,0,0,1,1,2,29,8,543,1,-1,0,3,1
2512,33,2,1,1,0,3140,1,1,0,21,9,7,5,-1,0,3,0
2513,55,1,0,1,0,7378,0,0,2,14,8,316,3,-1,0,3,0
2514,63,9,1,1,0,896,1,0,0,28,4,115,3,91,4,1,0
2515,32,9,1,1,0,235,1,0,1,28,1,688,6,-1,0,3,0
2516,39,7,1,1,0,-971,1,1,2,28,8,104,2,-1,0,3,0
2517,30,7,2,1,0,140,1,0,0,15,8,760,1,-1,0,3,1
2518,36,2,1,2,0,2700,0,0,0,4,3,99,3,-1,0,3,0
2519,40,4,1,2,0,24450,0,0,0,25,1,73,2,-1,0,3,0
2520,44,4,1,1,0,0,0,0,0,21,1,167,2,-1,0,3,0
2521,36,1,1,1,0,3935,1,1,2,27,8,220,6,-1,0,3,0
2522,33,7,1,1,0,478,0,0,0,30,0,475,2,-1,0,3,1
2523,86,5,0,3,0,157,0,0,1,7,11,147,1,-1,0,3,0
2524,41,9,1,1,0,1066,0,0,0,11,3,109,3,-1,0,3,1
2525,32,10,1,1,0,2996,1,0,2,19,8,68,1,-1,0,3,0
2526,26,0,2,1,1,0,1,0,0,16,5,157,2,-1,0,3,0
2527,31,9,1,2,0,2166,0,0,0,13,5,577,6,182,2,2,1
2528,57,2,1,0,0,1153,1,1,2,9,6,238,6,-1,0,3,0
2529,29,4,1,2,1,53,1,0,0,31,5,27,17,-1,0,3,0
2530,68,5,0,1,0,4189,0,0,1,14,5,897,2,-1,0,3,1
2531,36,4,1,2,0,495,0,0,0,5,1,157,3,97,2,2,1
2532,48,9,1,1,0,-938,1,0,0,7,8,134,1,344,2,0,0
2533,29,4,1,2,0,205,0,0,0,4,6,787,1,-1,0,3,1
2534,33,4,2,2,0,1304,1,0,0,18,8,536,2,-1,0,3,1
2535,35,1,2,0,0,-276,1,0,0,13,8,850,1,-1,0,3,1
2536,39,9,2,1,0,1048,1,1,0,8,0,201,2,-1,0,3,0
2537,37,0,1,1,0,0,1,0,0,9,2,179,1,190,1,2,1
2538,40,9,1,1,0,503,1,0,2,14,8,127,3,-1,0,3,0
2539,41,4,1,2,0,3016,1,0,0,14,5,80,3,-1,0,3,0
2540,36,9,2,2,0,962,1,0,0,8,8,568,1,-1,0,3,1
2541,32,0,2,1,0,6981,1,0,0,2,6,154,1,194,3,0,0
2542,52,4,1,1,0,173,0,0,2,23,8,48,5,-1,0,3,0
2543,32,4,1,1,0,0,0,0,0,20,1,162,4,-1,0,3,0
2544,52,10,1,1,0,1416,0,0,0,10,7,436,2,182,1,2,1
2545,27,1,2,1,0,3792,0,0,0,22,10,504,1,183,2,2,1
2546,43,7,0,1,0,5571,0,0,2,9,6,149,1,-1,0,3,0
2547,53,4,1,2,0,597,0,0,2,22,3,392,1,-1,0,3,1
2548,44,1,2,1,0,-435,1,0,2,27,8,141,2,-1,0,3,0
2549,44,1,1,0,0,2,0,1,1,7,5,46,2,-1,0,3,0
2550,55,1,0,3,0,103,1,0,0,21,5,769,3,-1,0,3,0
2551,56,9,1,1,0,589,1,0,2,29,8,535,2,-1,0,3,1
2552,41,0,1,1,0,-76,1,0,0,16,0,263,1,-1,0,3,0
2553,48,10,0,1,0,201,0,0,0,10,9,594,1,91,1,2,1
2554,59,5,1,0,0,1634,1,1,0,5,1,836,1,-1,0,3,1
2555,30,9,2,2,0,0,0,0,0,22,1,34,2,-1,0,3,0
2556,59,0,1,1,0,1575,1,0,0,12,8,301,3,263,11,2,0
2557,27,7,1,1,0,221,0,1,0,7,5,554,1,-1,0,3,0
2558,76,5,1,0,0,2223,0,0,1,4,3,429,1,-1,0,3,1
2559,76,5,1,0,0,1492,0,0,1,3,9,383,1,-1,0,3,1
2560,24,8,2,1,0,1925,0,0,0,11,1,1363,1,-1,0,3,1
2561,46,1,2,2,0,460,1,0,2,7,8,1102,2,-1,0,3,1
2562,45,1,1,0,0,803,1,0,0,4,8,742,4,-1,0,3,1
2563,49,1,1,3,0,51,1,0,2,7,8,984,1,-1,0,3,0
2564,36,7,1,1,0,145,1,0,0,2,3,109,1,252,2,1,0
2565,57,5,0,0,0,720,0,0,1,17,3,202,4,-1,0,3,1
2566,23,1,2,1,0,492,1,0,2,4,6,638,1,-1,0,3,1
2567,30,1,1,1,0,1131,1,1,0,18,9,189,1,144,5,0,0
2568,22,8,2,0,0,423,0,0,0,16,5,316,1,179,10,2,1
2569,37,10,1,1,0,1978,0,0,0,9,11,404,1,182,1,2,1
2570,71,5,0,2,1,1236,1,0,0,14,11,335,4,-1,0,3,1
2571,47,4,1,2,0,2351,0,0,0,2,6,163,2,84,1,2,1
2572,37,1,1,0,0,89,0,1,1,8,5,336,4,-1,0,3,0
2573,27,9,2,2,0,11862,0,0,0,25,9,285,2,97,7,2,1
2574,48,4,0,2,0,17964,1,0,0,26,8,208,2,96,3,1,1
2575,44,4,1,3,0,2982,0,0,2,16,6,55,2,-1,0,3,0
2576,35,4,1,2,0,991,1,0,0,6,8,1489,3,-1,0,3,1
2577,34,9,2,1,0,5731,1,0,0,21,5,101,3,-1,0,3,0
2578,31,1,1,0,0,-537,1,1,0,21,5,1039,7,-1,0,3,1
2579,46,4,0,2,0,1329,0,0,0,3,5,247,2,-1,0,3,1
2580,43,1,0,0,0,-57,1,0,2,16,8,221,2,-1,0,3,0
2581,61,4,1,2,0,997,0,0,0,22,6,269,1,104,1,2,1
2582,47,1,1,1,0,802,1,1,0,12,8,289,2,-1,0,3,1
2583,36,7,0,1,0,223,1,1,0,11,8,80,1,-1,0,3,0
2584,28,1,2,1,0,1011,1,0,0,20,0,204,3,-1,0,3,0
2585,36,2,0,2,0,3407,0,0,0,16,7,392,4,-1,0,3,1
2586,22,8,2,1,0,185,0,0,0,8,5,153,1,-1,0,3,1
2587,31,8,2,1,0,216,0,0,0,3,6,138,1,-1,0,3,0
2588,28,6,2,2,0,4579,0,0,0,12,4,409,2,-1,0,3,1
2589,28,0,0,1,0,785,1,0,2,8,8,442,2,-1,0,3,1
2590,50,4,1,2,0,-470,1,0,0,19,9,130,2,160,1,0,0
2591,38,9,1,1,0,20,0,0,0,2,3,147,1,-1,0,3,0
2592,31,0,2,1,0,3950,1,0,0,21,9,529,1,-1,0,3,1
2593,29,7,2,1,0,1008,1,0,2,23,8,426,9,-1,0,3,0
2594,43,9,2,1,0,1195,1,0,2,15,8,516,9,-1,0,3,0
2595,43,1,1,0,0,232,0,1,0,15,8,45,1,-1,0,3,0
2596,42,1,1,3,0,0,0,0,2,26,8,270,2,-1,0,3,0
2597,73,5,1,0,0,279,0,0,0,28,4,399,3,-1,0,3,1
2598,32,6,1,1,0,409,0,0,0,9,7,217,2,-1,0,3,1
2599,56,4,1,2,0,2333,0,0,0,4,8,244,1,-1,0,3,1
2600,38,2,1,1,0,593,1,1,0,24,5,1484,24,-1,0,3,1
2601,44,7,1,1,0,850,0,1,0,16,5,220,5,-1,0,3,0
2602,39,9,1,1,0,1,1,0,2,26,8,506,2,-1,0,3,0
2603,22,8,2,1,0,1522,0,0,0,30,10,368,2,-1,0,3,1
2604,36,0,1,1,0,75,1,0,2,4,5,52,4,-1,0,3,0
2605,33,1,1,0,0,195,0,0,0,16,9,984,5,-1,0,3,1
2606,35,7,1,3,0,618,0,0,0,30,0,951,1,-1,0,3,1
2607,30,0,0,1,0,370,1,0,2,15,8,160,1,-1,0,3,0
2608,36,4,2,2,0,2032,0,1,0,20,9,736,1,-1,0,3,1
2609,25,4,1,3,0,448,0,0,0,5,3,151,1,297,1,2,1
2610,41,6,2,3,0,426,1,0,2,19,6,75,1,-1,0,3,0
2611,37,1,2,1,0,133,1,0,0,11,8,1388,2,-1,0,3,1
2612,58,11,1,3,0,1547,0,0,1,5,1,1186,4,-1,0,3,1
2613,52,4,1,2,0,4675,0,0,0,12,3,181,3,-1,0,3,1
2614,64,5,1,1,0,4787,0,0,0,28,0,392,1,182,1,2,1
2615,52,7,0,1,0,36,1,1,0,11,8,930,1,-1,0,3,1
2616,35,9,2,1,0,2144,1,0,2,13,8,188,2,-1,0,3,0
2617,28,1,2,1,0,643,0,0,0,3,5,308,2,-1,0,3,1
2618,36,9,1,2,0,376,0,0,0,16,11,173,1,-1,0,3,1
2619,53,9,0,1,0,751,1,0,2,16,8,343,4,-1,0,3,0
2620,33,1,1,1,0,1541,1,0,2,23,8,423,2,-1,0,3,0
2621,33,4,2,2,0,275,0,0,0,18,9,348,1,-1,0,3,0
2622,35,6,2,1,0,951,1,0,0,19,9,220,2,-1,0,3,0
2623,57,2,1,3,0,657,0,0,2,12,6,344,1,-1,0,3,0
2624,31,1,2,0,0,216,1,0,2,21,8,565,1,-1,0,3,1
2625,30,1,1,1,0,282,1,1,2,23,8,148,2,-1,0,3,0
2626,37,4,2,2,0,340,0,0,0,11,1,90,4,-1,0,3,0
2627,48,7,0,1,0,-361,1,0,0,12,8,1062,3,349,3,1,1
2628,32,7,2,1,0,72,0,0,0,28,5,88,9,-1,0,3,0
2629,70,5,1,1,0,2575,0,0,1,20,0,216,2,-1,0,3,1
2630,83,5,1,0,0,425,0,0,1,22,6,883,1,140,1,0,1
2631,35,1,1,1,0,1098,1,0,2,26,8,19,17,-1,0,3,0
2632,36,7,1,1,0,297,1,1,0,15,5,157,5,-1,0,3,0
2633,34,4,2,2,0,275,0,0,0,2,1,196,2,455,23,1,1
2634,35,9,1,1,0,6,1,0,0,11,8,204,2,348,2,0,0
2635,46,0,0,1,0,2087,0,0,0,20,9,768,3,-1,0,3,1
2636,57,5,1,1,0,3783,1,0,2,6,6,198,3,-1,0,3,0
2637,47,4,1,1,0,21,1,0,0,18,9,229,2,-1,0,3,0
2638,53,4,1,2,0,1356,1,0,0,9,9,371,2,96,4,0,0
2639,54,1,1,0,0,2440,0,1,0,17,9,334,1,-1,0,3,0
2640,48,4,1,2,0,291,1,0,1,23,5,350,2,-1,0,3,0
2641,49,9,1,1,0,905,0,0,0,5,6,1543,1,-1,0,3,1
2642,52,1,0,0,1,-183,1,0,2,6,8,145,1,-1,0,3,0
2643,36,4,0,2,0,59,0,0,0,13,1,526,2,-1,0,3,1
2644,46,8,2,3,0,1527,0,0,0,8,11,358,3,184,1,2,1
2645,43,2,1,1,0,104,1,0,0,18,5,635,3,-1,0,3,1
2646,39,1,1,1,0,180,1,0,0,16,0,237,1,-1,0,3,0
2647,43,9,0,1,0,6835,0,0,0,19,9,187,1,152,2,0,0
2648,52,9,1,1,0,0,1,0,0,1,6,144,1,83,1,0,0
2649,63,5,1,1,0,1612,0,0,1,17,3,233,2,-1,0,3,1
2650,36,0,0,1,0,246,1,0,2,16,8,206,2,-1,0,3,0
2651,43,11,1,0,0,2113,0,0,0,29,5,33,2,-1,0,3,0
2652,35,1,1,1,0,1160,0,1,1,19,9,62,1,-1,0,3,0
2653,57,5,1,0,0,-12,0,1,0,12,1,80,8,-1,0,3,0
2654,30,0,2,1,0,-213,1,1,2,27,8,751,1,-1,0,3,1
2655,51,9,0,1,0,0,1,0,2,28,8,463,2,-1,0,3,0
2656,37,2,1,2,0,555,0,0,0,7,5,104,2,-1,0,3,0
2657,36,0,1,1,0,1314,1,0,0,17,5,330,3,-1,0,3,0
2658,31,9,1,2,0,313,1,0,0,27,1,114,2,-1,0,3,0
2659,55,5,1,0,0,3334,0,0,0,14,1,632,4,-1,0,3,1
2660,52,1,1,0,0,4793,1,0,2,6,6,176,2,-1,0,3,0
2661,33,2,1,2,0,114,0,1,0,28,5,57,3,-1,0,3,0
2662,56,5,1,2,0,281,0,0,0,3,7,96,2,-1,0,3,1
2663,47,1,1,0,0,4040,0,0,0,11,1,53,5,-1,0,3,0
2664,40,6,1,1,0,0,1,0,0,11,8,657,1,-1,0,3,1
2665,45,4,1,2,0,1309,0,0,0,2,5,367,1,-1,0,3,1
2666,32,0,2,2,0,272,1,0,0,7,10,73,2,-1,0,3,0
2667,52,4,1,2,0,7135,0,0,0,19,1,1032,3,-1,0,3,1
2668,78,5,0,0,0,55,0,0,1,5,9,143,3,90,1,1,0
2669,40,1,1,1,0,2158,0,0,0,10,5,277,1,-1,0,3,0
2670,46,0,1,1,0,171,1,1,0,11,10,251,1,430,1,0,0
2671,48,4,1,2,0,5320,1,0,2,20,6,792,1,-1,0,3,1
2672,27,8,2,3,0,132,0,0,0,14,5,276,1,-1,0,3,1
2673,34,7,2,1,0,2257,0,1,1,30,4,568,2,-1,0,3,0
2674,44,6,2,2,0,18558,1,0,0,20,9,51,1,190,4,1,0
2675,34,4,1,2,0,158,0,0,0,9,6,190,1,92,9,2,1
2676,36,7,1,1,0,0,1,1,0,15,5,201,4,-1,0,3,0
2677,46,6,2,0,0,2032,0,0,0,30,5,424,2,-1,0,3,0
2678,53,3,1,0,0,1903,0,0,2,5,6,827,1,-1,0,3,0
2679,41,1,1,0,0,3658,1,0,0,9,0,268,1,330,1,0,0
2680,30,4,1,2,0,1567,1,0,0,12,1,1133,4,-1,0,3,1
2681,48,1,1,1,0,238,1,1,0,2,6,118,2,81,1,2,0
2682,36,7,1,1,0,981,0,0,2,16,6,1093,1,-1,0,3,1
2683,30,1,1,1,0,1664,1,0,1,20,10,2016,1,-1,0,3,1
2684,32,0,1,1,0,200,0,0,0,1,11,729,1,29,3,0,1
2685,39,7,2,1,0,91,0,0,0,3,11,213,1,185,1,2,1
2686,38,4,2,2,0,6158,1,0,0,15,0,139,5,145,9,0,1
2687,48,3,2,1,0,71,0,0,0,28,1,97,3,-1,0,3,0
2688,50,2,1,2,0,2410,0,0,0,21,9,65,1,-1,0,3,0
2689,37,0,2,1,0,9,1,0,0,14,8,165,1,-1,0,3,0
2690,54,5,1,1,0,3846,1,1,2,19,6,216,2,-1,0,3,0
2691,38,10,0,1,0,189,1,1,0,21,5,105,2,-1,0,3,0
2692,34,4,2,2,0,-292,1,0,0,19,1,181,6,-1,0,3,0
2693,25,8,2,2,0,253,0,0,0,4,8,597,1,-1,0,3,1
2694,42,4,1,2,0,372,1,0,0,4,1,153,3,1,2,2,1
2695,47,1,1,1,0,820,0,0,0,18,4,262,1,91,1,2,1
2696,57,4,1,2,0,0,1,0,0,21,9,67,1,-1,0,3,0
2697,33,4,1,2,0,2044,1,0,0,15,8,102,3,177,1,0,0
2698,30,4,0,2,0,415,1,1,0,6,8,984,1,343,4,0,1
2699,49,7,1,1,0,66,1,1,0,21,9,59,4,-1,0,3,0
2700,39,9,0,1,0,1270,1,0,2,29,8,245,4,-1,0,3,0
2701,30,7,1,1,0,1256,1,0,0,18,8,123,3,-1,0,3,0
2702,40,1,1,0,0,665,1,0,0,9,5,781,1,-1,0,3,1
2703,79,5,0,0,0,79,0,0,0,9,10,1106,2,-1,0,3,1
2704,28,1,1,1,0,173,0,0,0,18,5,588,7,-1,0,3,1
2705,29,1,1,0,0,-382,1,0,0,28,5,35,2,-1,0,3,0
2706,36,1,1,0,0,871,1,1,1,18,9,2,1,-1,0,3,0
2707,19,8,2,3,0,108,0,0,0,10,1,168,1,182,2,2,1
2708,35,9,2,2,0,2658,1,0,0,19,1,768,2,141,3,0,1
2709,34,6,2,2,0,1943,1,0,0,16,0,478,2,-1,0,3,0
2710,32,1,1,1,1,-1,1,0,2,9,8,653,1,-1,0,3,1
2711,63,4,1,2,0,5112,0,0,1,13,9,2184,2,95,3,0,1
2712,39,1,0,1,0,36,1,0,2,12,8,109,2,-1,0,3,0
2713,35,9,1,1,0,2201,0,0,1,12,0,350,1,-1,0,3,1
2714,35,4,2,2,0,-292,1,0,0,18,8,166,2,272,6,0,0
2715,21,8,2,1,0,2488,0,0,1,12,4,661,2,92,1,2,1
2716,34,0,1,1,0,2374,1,0,0,9,9,161,1,209,2,0,1
2717,31,9,1,2,0,3382,0,0,0,30,0,739,1,-1,0,3,1
2718,27,4,2,2,0,831,0,0,0,30,7,1081,2,-1,0,3,1
2719,29,8,2,1,0,314,0,0,0,7,2,415,2,116,4,0,1
2720,45,10,0,1,0,3354,1,0,2,29,8,746,1,-1,0,3,1
2721,25,10,2,0,0,129,0,0,0,12,0,176,3,-1,0,3,1
2722,39,3,1,0,0,34,1,0,0,14,5,377,3,-1,0,3,0
2723,35,0,0,1,0,0,0,1,0,14,5,245,2,-1,0,3,0
2724,31,0,1,1,0,298,1,1,2,26,8,518,1,-1,0,3,0
2725,41,9,1,1,0,10438,1,0,1,15,5,141,4,-1,0,3,0
2726,50,4,0,2,0,60,0,0,0,19,1,255,2,-1,0,3,0
2727,22,8,2,2,0,1161,0,1,0,16,6,119,1,-1,0,3,0
2728,49,7,1,1,0,2416,1,0,0,16,0,1366,1,-1,0,3,1
2729,28,0,2,1,0,1277,0,0,0,26,7,475,1,-1,0,3,1
2730,33,9,2,2,0,8097,0,1,0,21,1,500,2,-1,0,3,0
2731,41,7,0,1,0,727,1,0,0,11,8,246,1,-1,0,3,0
2732,42,4,1,2,0,877,1,0,2,14,8,238,1,-1,0,3,0
2733,58,1,1,1,0,544,0,0,2,17,6,97,1,-1,0,3,0
2734,83,5,2,0,0,1965,0,0,1,13,10,1003,3,-1,0,3,1
2735,85,5,1,0,0,12114,0,0,1,12,3,165,2,-1,0,3,1
2736,32,6,1,2,0,1214,0,0,0,11,1,104,2,-1,0,3,0
2737,50,1,1,0,0,82,0,0,1,5,0,456,1,-1,0,3,1
2738,31,6,1,2,0,168,0,0,0,4,3,193,2,-1,0,3,1
2739,49,4,1,2,0,0,1,0,0,18,9,102,1,-1,0,3,0
2740,57,4,0,3,0,0,0,0,2,13,8,95,1,-1,0,3,0
2741,24,7,2,1,0,11,1,0,2,27,6,114,4,-1,0,3,0
2742,45,1,1,0,0,1794,1,0,2,14,8,174,2,-1,0,3,0
2743,59,0,2,1,0,4744,0,0,0,4,11,879,1,-1,0,3,1
2744,55,7,1,1,0,244,1,0,0,8,8,171,1,-1,0,3,0
2745,32,9,2,1,0,324,0,1,0,23,3,432,1,-1,0,3,1
2746,45,9,0,1,0,441,1,0,0,2,3,535,1,-1,0,3,0
2747,41,0,1,1,0,0,1,0,0,17,9,595,2,-1,0,3,0
2748,49,2,1,2,0,4976,1,0,0,21,9,105,1,-1,0,3,0
2749,39,0,2,1,0,2263,1,1,1,21,9,1158,9,-1,0,3,1
2750,31,4,2,2,0,78,1,0,0,22,5,369,2,-1,0,3,0
2751,35,1,1,1,0,1949,1,0,2,2,6,200,3,-1,0,3,0
2752,27,6,2,2,0,168,0,0,0,12,9,123,1,196,1,2,1
2753,46,4,1,1,0,0,0,0,2,12,6,155,1,-1,0,3,0
2754,53,9,2,2,0,185,1,0,0,8,8,1448,2,-1,0,3,1
2755,32,4,1,2,0,9214,0,1,2,18,10,71,1,-1,0,3,0
2756,32,1,1,1,0,320,1,1,0,3,3,22,4,-1,0,3,0
2757,43,4,0,2,0,-410,0,1,0,9,5,189,1,-1,0,3,0
2758,42,9,1,1,0,994,1,0,0,25,8,365,5,-1,0,3,0
2759,45,0,2,1,0,946,1,0,0,21,9,56,2,175,4,0,0
2760,55,4,1,2,0,13578,0,0,0,29,10,247,2,-1,0,3,0
2761,23,9,2,1,0,1587,1,1,0,14,8,502,2,-1,0,3,0
2762,40,10,2,2,0,7968,0,0,0,2,7,263,2,180,2,2,1
2763,35,4,1,2,0,802,1,0,0,6,8,686,2,-1,0,3,1
2764,55,4,1,2,0,5010,0,0,0,18,9,530,1,-1,0,3,0
2765,29,1,1,1,0,294,1,0,2,14,8,594,2,-1,0,3,0
2766,51,4,1,2,0,656,1,0,0,25,5,268,2,-1,0,3,0
2767,30,1,1,1,0,61,1,0,0,5,8,525,1,-1,0,3,1
2768,47,0,1,1,0,29,0,1,0,22,1,150,8,-1,0,3,0
2769,57,1,1,1,0,773,1,1,2,18,6,97,8,-1,0,3,0
2770,48,4,0,1,0,17,1,0,0,17,9,195,1,-1,0,3,0
2771,35,6,1,2,0,3698,1,0,0,5,7,106,1,-1,0,3,1
2772,46,10,1,1,0,-125,1,0,2,6,8,23,1,-1,0,3,0
2773,46,6,0,2,0,21,0,0,0,30,5,566,2,-1,0,3,1
2774,45,0,0,3,0,857,0,0,1,8,5,49,7,-1,0,3,0
2775,54,1,1,0,0,316,1,0,0,14,8,240,1,-1,0,3,0
2776,38,6,1,1,0,138,0,0,2,9,8,182,3,-1,0,3,0
2777,32,8,2,3,0,1583,1,0,2,20,8,57,1,-1,0,3,0
2778,50,3,2,0,0,1158,1,0,0,3,3,116,3,265,3,0,0
2779,48,9,1,0,0,788,0,0,1,9,5,36,2,-1,0,3,0
2780,46,0,1,1,0,-42,0,1,1,28,5,181,12,-1,0,3,0
2781,33,4,1,2,0,644,1,1,0,3,3,124,2,271,2,0,0
2782,32,9,1,1,0,255,0,1,0,25,1,63,5,-1,0,3,0
2783,47,1,0,0,0,603,1,1,0,8,8,1080,1,-1,0,3,1
2784,48,0,1,1,0,191,1,0,0,5,3,238,3,-1,0,3,0
2785,36,3,1,0,0,622,0,0,2,20,6,55,5,-1,0,3,0
2786,33,9,1,2,0,1699,0,0,0,4,1,600,1,-1,0,3,1
2787,28,9,2,1,0,154,1,0,0,18,3,416,2,-1,0,3,1
2788,38,6,1,1,0,215,1,0,0,20,9,70,1,167,1,0,0
2789,32,1,1,1,1,-238,1,0,2,27,8,427,1,-1,0,3,0
2790,35,4,0,2,0,3837,1,0,2,8,8,1084,1,-1,0,3,1
2791,35,6,2,2,0,1129,1,0,0,21,9,64,2,184,2,0,0
2792,67,5,1,0,0,2391,0,0,0,28,6,737,6,186,10,1,1
2793,30,1,1,0,0,35,1,0,0,11,5,366,2,-1,0,3,0
2794,45,1,1,1,0,640,1,0,0,4,8,447,1,-1,0,3,1
2795,19,8,2,0,0,608,0,0,0,12,8,236,1,180,2,2,1
2796,34,9,1,2,0,178,1,0,0,18,9,85,1,-1,0,3,0
2797,55,9,2,1,0,1199,0,1,1,4,8,159,10,-1,0,3,0
2798,22,1,2,1,0,-51,1,0,0,15,8,859,1,-1,0,3,1
2799,34,1,2,1,0,2764,1,0,0,13,8,158,1,357,1,0,0
2800,33,0,2,1,0,61,0,0,0,24,5,286,4,-1,0,3,0
2801,31,4,1,2,0,1170,0,0,0,20,1,200,4,-1,0,3,0
2802,35,9,2,2,0,144,1,1,0,4,3,202,4,113,20,0,0
2803,29,4,2,2,0,15459,0,0,0,18,3,264,7,-1,0,3,1
2804,30,0,2,1,0,3528,0,0,0,4,1,250,1,92,2,0,1
2805,35,0,2,1,0,2830,0,0,2,20,6,22,12,-1,0,3,0
2806,50,3,1,1,0,388,0,0,0,11,7,203,2,-1,0,3,1
2807,34,4,2,2,0,417,1,0,0,5,1,270,1,174,15,0,1
2808,44,4,0,2,0,3932,1,0,2,8,8,40,2,-1,0,3,0
2809,22,10,2,2,0,993,0,0,0,28,5,115,3,93,1,1,1
2810,29,4,1,2,0,1441,1,0,0,4,3,80,2,-1,0,3,1
2811,46,2,1,1,0,0,0,1,0,18,5,115,1,-1,0,3,0
2812,48,7,1,1,0,127,0,0,0,8,5,117,1,-1,0,3,0
2813,30,4,1,2,0,131,1,0,0,11,1,384,6,-1,0,3,1
2814,43,1,1,3,0,245,1,0,0,16,0,829,1,-1,0,3,0
2815,25,4,2,2,0,808,0,0,0,18,11,267,2,114,2,0,1
2816,28,10,2,0,0,236,0,0,0,6,3,460,3,-1,0,3,0
2817,46,4,1,2,0,273,1,0,0,10,8,583,6,53,6,2,1
2818,28,9,2,2,0,2489,1,0,1,27,3,342,2,-1,0,3,1
2819,32,1,1,1,0,328,1,0,2,20,8,132,1,-1,0,3,0
2820,30,6,1,2,0,543,1,1,2,4,6,1449,6,-1,0,3,1
2821,56,5,0,0,0,694,0,0,0,29,4,144,1,102,1,1,1
2822,23,8,2,1,0,480,0,0,0,9,3,742,2,182,1,0,1
2823,30,9,2,1,0,4684,1,0,0,30,0,268,3,-1,0,3,1
2824,46,9,1,1,0,1590,1,0,0,15,5,59,2,-1,0,3,0
2825,47,9,1,1,0,2246,1,0,0,10,5,330,1,-1,0,3,0
2826,57,4,1,2,0,4929,1,0,1,31,5,91,4,-1,0,3,0
2827,61,9,1,0,0,2282,0,0,0,25,9,1092,1,-1,0,3,0
2828,54,5,1,1,0,-152,1,1,2,26,8,14,11,-1,0,3,0
2829,47,1,1,1,0,3630,1,0,2,14,8,133,4,-1,0,3,0
2830,28,0,2,1,0,154,1,0,0,15,8,536,1,364,1,1,1
2831,39,2,1,2,1,-172,1,0,0,15,8,562,2,-1,0,3,1
2832,35,1,1,1,0,975,1,0,0,16,5,102,1,-1,0,3,0
2833,32,9,1,1,0,660,0,0,0,25,10,226,2,490,1,0,1
2834,31,1,1,1,0,152,1,1,0,8,5,831,1,-1,0,3,1
2835,55,1,1,0,0,3297,1,1,1,30,0,96,1,-1,0,3,0
2836,40,3,1,0,0,0,0,0,0,28,1,16,20,-1,0,3,0
2837,31,6,1,2,0,5,1,1,0,21,9,635,1,135,2,0,1
2838,31,9,2,2,0,252,0,0,0,8,6,107,3,-1,0,3,1
2839,31,4,2,2,0,825,1,0,2,21,8,506,2,-1,0,3,1
2840,23,8,2,1,0,107,0,0,0,14,10,84,1,183,1,2,1
2841,80,5,1,1,0,8304,0,0,1,9,6,712,1,64,12,0,1
2842,55,0,1,1,0,-2,0,0,0,28,1,76,1,-1,0,3,0
2843,34,10,1,1,0,438,1,1,0,9,0,272,1,323,1,0,0
2844,29,1,1,1,0,-312,1,1,0,14,8,130,2,-1,0,3,0
2845,35,4,2,2,0,0,0,0,0,29,1,131,2,-1,0,3,0
2846,61,5,1,2,0,5267,0,0,0,11,3,226,3,-1,0,3,1
2847,55,0,1,1,0,1633,0,0,0,11,4,210,1,192,2,2,1
2848,56,4,1,2,0,505,1,1,0,5,8,221,1,169,3,0,0
2849,62,5,1,1,0,3114,0,0,0,18,8,243,2,186,1,2,1
2850,29,4,2,2,0,502,0,0,0,12,0,366,2,199,3,1,0
2851,51,4,2,2,1,-55,1,0,0,11,8,281,2,266,6,0,0
2852,31,1,2,1,0,2093,0,0,0,7,5,103,1,-1,0,3,0
2853,40,4,1,2,0,143,0,0,0,13,1,832,6,-1,0,3,0
2854,24,0,2,1,0,1295,0,0,0,22,5,355,2,92,1,2,1
2855,59,4,1,3,0,3534,0,0,0,21,9,216,4,-1,0,3,0
2856,42,4,1,0,0,5310,1,0,0,22,8,545,2,186,1,2,1
2857,60,0,1,1,0,12980,0,0,0,5,7,115,1,-1,0,3,1
2858,56,1,1,3,0,260,1,0,1,30,5,250,2,-1,0,3,0
