39, State-gov,77516, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,2174,0,40, United-States,target
33,4,58702,8,11,2,9,5,4,0,3103,0,50,38,1
62,1,180162,6,5,0,10,1,2,1,0,0,24,38,0
26,2,31350,1,7,4,4,1,4,1,0,0,50,38,0
21,2,33616,15,10,4,0,3,4,0,0,0,25,38,0
54,2,197481,15,10,0,0,4,4,0,0,0,40,38,0
35,2,287658,7,12,4,13,1,2,1,0,0,30,22,0
32,3,113543,14,15,2,9,0,4,1,0,0,40,38,1
48,0,435503,12,14,2,9,0,4,1,0,0,40,38,1
50,2,158680,12,14,2,3,0,4,1,0,0,50,38,1
18,2,236272,11,9,4,0,3,4,0,0,0,35,38,0
54,3,206862,11,9,2,3,0,4,1,0,0,36,38,1
23,2,250037,15,10,4,4,1,4,0,0,0,50,38,0
22,2,234474,15,10,4,0,3,2,0,0,0,25,38,0
29,2,146949,8,11,2,9,0,4,1,0,0,43,38,0
59,2,61885,2,8,0,13,2,2,1,0,0,35,38,0
50,2,99476,12,14,0,9,1,4,0,0,0,35,38,0
45,2,195554,11,9,2,6,0,4,1,0,0,45,38,1
50,2,138852,15,10,0,2,1,4,1,4650,0,22,38,0
51,2,200618,9,13,2,9,0,4,1,0,0,40,38,0
36,2,192704,2,8,4,3,1,4,1,4650,0,50,38,0
21,2,222993,11,9,4,6,3,4,1,0,0,40,38,0
43,4,225165,1,7,2,2,0,4,1,0,0,55,38,0
30,2,268575,11,9,4,2,4,1,1,0,0,40,39,0
42,1,194417,15,10,2,10,0,4,1,0,0,40,38,1
19,2,187724,15,10,4,7,3,4,0,0,0,25,38,0
45,2,187581,15,10,2,2,0,4,1,0,0,40,38,1
23,5,368739,9,13,4,9,1,4,0,0,0,40,38,0
49,1,159726,1,7,0,5,4,4,1,0,0,40,38,0
30,2,541343,0,6,2,7,0,2,1,0,0,40,38,0
23,2,353696,11,9,4,4,3,4,1,0,0,40,38,0
29,1,133327,15,10,4,4,1,4,1,0,0,40,38,0
42,2,214503,9,13,2,9,0,4,1,0,0,44,38,1
20,2,637080,15,10,4,11,1,4,1,0,0,25,38,0
36,2,221650,15,10,2,2,0,4,1,0,0,40,23,0
48,2,176140,1,7,0,7,4,2,0,0,0,40,38,0
27,2,38353,8,11,2,11,0,4,1,0,0,60,38,0
50,2,271262,11,9,2,13,0,4,1,0,0,40,38,1
37,2,140673,15,10,2,11,5,4,0,0,0,40,38,1
31,2,209448,0,6,2,4,0,4,1,2105,0,40,25,0
57,4,35561,11,9,2,4,0,4,1,0,0,60,38,1
47,5,188386,12,14,5,9,1,4,1,0,0,38,38,0
29,2,244395,1,7,4,7,4,2,0,0,0,40,38,0
17,2,277541,1,7,4,11,3,4,1,0,0,5,38,0
35,4,171968,11,9,5,13,1,4,1,0,0,70,38,0
44,2,219441,0,6,4,11,4,3,0,0,0,35,5,0
34,2,198265,15,10,2,12,0,4,1,3103,0,40,38,1
50,4,163948,11,9,2,13,0,4,1,0,0,40,38,1
18,2,45316,1,7,4,7,3,4,0,0,0,20,38,0
29,2,180299,15,10,2,13,0,4,1,0,0,35,38,0
22,2,166371,15,10,4,2,3,4,1,0,0,40,38,0
39,3,218184,6,5,2,3,0,4,1,0,1651,40,25,0
45,2,513660,9,13,4,9,1,4,1,0,0,40,38,0
51,2,102828,8,11,2,5,0,4,1,0,0,40,11,0
31,2,204829,11,9,0,6,1,4,1,0,0,40,38,0
56,1,157525,15,10,0,10,1,2,1,0,0,48,38,0
37,2,287031,15,10,2,2,0,4,1,5178,0,75,38,1
26,2,50053,9,13,2,3,0,4,1,0,0,55,38,0
36,2,226013,11,9,2,6,0,2,1,5178,0,40,38,1
43,1,36924,12,14,2,9,0,4,1,0,0,40,38,1
28,2,209109,9,13,2,7,0,4,1,0,0,50,38,0
33,2,252168,11,9,2,13,0,2,1,0,0,40,38,0
46,2,188325,11,9,2,7,0,4,1,0,0,40,38,0
23,2,210526,11,9,4,0,3,4,1,0,0,40,38,0
53,2,154785,11,9,2,2,0,4,1,0,0,50,38,1
17,2,566049,0,6,4,7,3,4,1,0,0,8,38,0
19,2,183258,15,10,4,0,3,4,1,0,0,40,38,0
25,2,189219,9,13,4,12,3,4,0,0,0,16,38,0
27,2,87006,15,10,2,0,5,4,0,0,1579,40,38,0
44,2,104196,12,14,2,9,0,4,1,0,0,45,38,1
63,4,179400,11,9,2,2,0,4,1,2290,0,20,38,0
60,2,141253,0,6,0,4,1,4,1,0,0,48,38,0
53,2,548361,11,9,2,2,0,4,1,0,0,40,38,0
44,2,185057,12,14,4,9,1,4,0,0,0,35,38,0
29,2,37933,9,13,4,3,4,2,0,0,0,40,38,0
35,2,190895,15,10,2,9,0,4,1,0,0,60,38,0
28,2,118861,0,6,2,2,5,3,0,0,0,48,12,0
51,2,108233,7,12,5,7,1,2,0,0,0,40,38,0
35,2,261382,9,13,2,11,0,4,1,0,0,50,38,0
31,2,127215,15,10,2,11,0,4,1,0,0,40,38,0
46,2,220269,15,10,2,12,0,4,1,0,0,40,38,1
33,2,133503,11,9,2,10,0,4,1,7688,0,48,38,1
40,2,233320,5,4,5,7,1,4,0,0,0,25,38,0
35,2,150057,15,10,2,3,0,4,1,0,0,40,38,1
17,2,293440,1,7,4,0,3,4,0,0,0,15,38,0
57,2,158827,11,9,5,2,4,4,1,0,0,40,38,0
23,2,184665,11,9,4,0,1,4,0,0,0,50,38,0
37,2,126569,12,14,2,12,0,4,1,0,0,60,38,1
34,2,178615,11,9,4,5,1,4,1,0,0,40,38,0
45,2,241350,7,12,2,2,0,4,1,0,0,45,38,1
20,2,196745,15,10,4,7,3,4,0,594,0,16,38,0
34,1,143699,15,10,2,7,5,4,0,0,0,40,38,0
35,1,204277,9,13,2,9,0,4,1,0,0,40,38,0
27,2,66473,9,13,2,3,0,4,1,0,0,40,38,1
43,2,45156,15,10,2,13,0,4,1,0,0,60,38,0
42,4,177307,14,15,2,4,0,4,1,0,0,65,38,1
43,3,150533,8,11,2,3,2,4,1,0,0,50,38,1
39,4,147850,11,9,2,13,0,4,1,0,0,30,38,0
73,2,153127,15,10,6,8,4,4,0,0,0,10,38,0
30,2,185027,9,13,2,9,0,4,1,0,0,40,38,1
32,4,170108,11,9,5,11,1,4,1,0,0,50,38,0
59,3,52822,9,13,2,2,0,4,1,0,0,60,38,0
25,2,86872,9,13,2,3,0,4,1,0,0,55,38,1
49,2,176814,9,13,2,0,0,4,1,5178,0,40,38,1
44,1,101967,12,14,2,9,5,4,0,0,0,40,38,0
21,2,124589,11,9,4,11,3,4,0,0,0,40,38,0
24,5,133586,9,13,2,3,5,4,0,0,0,40,38,0
43,4,315971,12,14,4,3,1,4,0,0,0,40,38,0
51,5,68898,8,11,0,12,1,4,1,0,2444,39,38,1
57,2,175942,15,10,2,3,0,4,1,0,0,50,38,1
17,2,228399,1,7,4,7,3,4,0,0,0,7,38,0
46,2,205504,11,9,0,6,1,4,1,0,0,20,38,0
48,2,336540,11,9,2,11,0,4,1,0,0,40,38,0
30,1,257796,15,10,0,0,1,4,0,0,0,40,38,0
25,2,52536,7,12,0,12,3,4,0,0,1594,25,38,0
20,2,388156,15,10,4,9,3,4,1,0,0,24,38,0
50,2,168539,11,9,2,2,0,4,1,0,0,40,38,1
29,1,214706,11,9,4,7,4,4,0,0,0,40,38,0
40,2,284303,15,10,2,3,5,4,0,7688,0,40,38,1
80,4,184335,5,4,2,4,0,4,1,0,0,30,38,0
36,2,41624,0,6,2,2,0,4,1,0,0,70,25,0
36,2,418702,8,11,0,0,4,4,0,0,0,40,38,0
47,0,102771,10,16,2,9,0,4,1,0,0,40,38,1
31,3,41493,9,13,4,4,1,4,0,0,0,45,38,0
27,2,171655,11,9,4,0,1,4,0,0,0,42,38,0
58,2,190997,15,10,2,3,0,4,1,0,0,40,38,1
20,2,528616,4,3,4,7,2,4,1,0,0,40,25,0
41,2,65372,10,16,0,11,4,4,0,0,0,50,38,1
20,2,691830,11,9,4,11,3,2,0,0,0,35,38,0
48,1,378221,9,13,2,3,0,4,1,0,0,60,25,1
27,1,170504,9,13,4,13,1,4,0,0,0,40,38,0
37,2,170563,8,11,5,9,4,4,0,0,0,32,38,0
43,2,147110,15,10,4,0,4,4,1,0,0,48,38,1
39,2,269455,11,9,2,4,0,4,1,0,0,45,38,0
27,3,193868,11,9,4,11,1,4,1,0,0,50,38,0
67,4,345236,9,13,2,3,0,4,1,0,0,55,38,0
68,2,144137,15,10,0,8,2,4,0,0,0,30,38,0
30,2,207668,15,10,4,11,3,4,1,0,0,30,38,0
40,2,275446,11,9,4,11,3,2,1,0,0,40,38,0
43,4,176069,11,9,2,7,5,4,0,0,0,16,38,0
42,2,261929,9,13,2,3,0,4,1,7688,0,40,38,1
51,2,138852,11,9,2,12,0,4,1,0,0,40,38,0
63,3,38472,15,10,6,11,1,4,0,14084,0,60,38,1
37,2,238433,3,2,2,13,0,4,1,0,0,40,4,0
53,2,177916,9,13,2,0,0,4,1,7298,0,40,38,1
40,2,175696,15,10,2,3,0,4,1,0,0,45,38,1
40,1,319271,12,14,2,3,0,4,1,0,0,60,38,1
43,2,55213,11,9,2,6,0,4,1,0,1977,52,38,1
41,5,365986,11,9,0,10,1,4,1,0,0,40,38,1
30,2,96287,12,14,4,9,1,4,0,0,0,45,38,0
59,4,190514,1,7,2,2,0,4,1,0,0,20,38,0
21,2,70261,15,10,4,7,3,4,1,0,0,30,38,0
23,2,352207,8,11,4,7,3,4,1,0,0,20,38,0
37,2,222450,4,3,2,6,0,4,1,0,0,40,25,0
21,2,209483,15,10,4,11,3,4,0,0,0,47,38,0
56,2,174351,2,8,2,2,0,4,1,0,0,40,21,0
61,2,142922,11,9,2,13,0,4,1,0,0,40,38,0
59,3,187502,15,10,2,2,0,4,1,0,0,50,38,1
25,2,120535,11,9,0,11,4,4,0,0,0,40,38,0
36,2,28996,15,10,2,11,0,4,1,0,0,45,38,0
54,2,299324,4,3,3,6,4,4,1,0,0,40,25,0
31,2,156464,9,13,4,9,3,4,1,0,0,25,38,0
49,2,124604,11,9,0,0,1,4,1,0,0,32,38,0
43,2,274363,9,13,2,3,0,4,1,0,1902,40,8,1
30,2,272451,9,13,4,0,1,4,0,0,0,40,38,0
49,5,216734,14,15,0,3,1,4,0,0,0,40,38,0
51,3,189183,9,13,2,3,0,4,1,0,0,40,38,0
46,2,305160,3,2,2,5,0,4,1,0,0,40,25,0
47,1,285060,12,14,2,3,0,4,1,0,1977,41,38,1
58,2,110213,11,9,6,0,1,4,0,0,0,40,38,1
47,2,191978,15,10,2,3,0,4,1,0,0,40,38,1
24,2,132320,9,13,4,3,3,4,1,0,0,45,38,0
31,5,78291,9,13,4,9,1,4,0,0,0,40,38,0
66,2,28367,9,13,2,8,2,4,1,0,0,99,38,0
61,2,54373,15,10,2,11,0,4,1,0,0,40,38,0
35,2,193106,11,9,5,0,4,4,0,0,0,32,38,0
22,2,379778,11,9,4,7,1,4,1,0,0,40,38,0
29,5,188986,8,11,4,12,1,4,0,0,1590,64,38,0
23,2,155919,6,5,3,2,1,4,1,0,0,40,25,0
50,2,273536,5,4,2,11,0,3,1,0,0,49,5,0
32,3,78530,15,10,2,3,0,4,1,15024,0,50,38,1
47,2,192984,15,10,6,0,4,4,0,0,0,40,38,0
42,2,201732,15,10,2,11,0,4,1,0,0,40,38,1
42,2,193882,15,10,2,9,0,4,1,0,0,40,38,1
57,2,133126,15,10,4,2,1,2,0,0,0,40,38,0
35,2,180137,15,10,0,3,4,4,1,0,0,60,38,0
46,4,102308,9,13,2,11,0,4,1,0,2415,40,38,1
33,2,92865,15,10,4,0,3,4,0,0,0,40,38,0
27,2,256764,7,12,4,11,1,4,1,0,0,40,38,0
53,4,175456,15,10,2,4,0,4,1,0,0,30,38,0
21,2,82847,15,10,4,12,1,4,0,0,0,50,38,0
72,0,94242,15,10,6,12,1,4,0,0,0,16,38,0
37,2,32668,9,13,2,6,0,4,1,0,0,43,38,1
60,2,198727,11,9,2,9,0,4,1,0,0,30,38,0
54,2,103024,11,9,0,12,1,4,1,0,0,42,38,1
23,0,163870,15,10,4,1,2,4,1,0,0,40,38,0
36,4,182898,9,13,2,3,0,4,1,7298,0,40,38,1
21,2,207923,15,10,3,0,3,4,0,0,0,15,38,0
24,2,112706,8,11,4,12,3,4,1,0,0,40,38,0
41,2,41901,15,10,4,2,1,4,1,0,1408,40,38,0
28,2,27956,14,15,2,9,0,1,1,0,0,99,29,0
20,2,175069,15,10,4,0,3,4,1,0,0,40,40,0
60,3,105339,9,13,2,3,0,4,1,7298,0,60,38,1
22,2,43535,15,10,2,3,5,4,0,0,0,40,38,0
38,4,172342,15,10,0,7,4,4,0,0,0,40,38,0
33,2,204742,15,10,2,11,0,4,1,0,0,44,38,0
59,5,186308,12,14,2,9,0,4,1,0,0,50,38,0
29,2,91547,15,10,4,11,1,4,0,0,0,40,38,0
20,2,290504,11,9,4,7,2,4,1,0,0,40,38,0
39,2,164866,11,9,2,6,0,4,1,0,0,42,38,1
36,2,68089,11,9,4,6,4,0,0,0,0,40,38,0
23,2,184813,15,10,2,7,0,4,1,0,0,20,38,0
37,2,69481,11,9,0,6,1,4,1,0,0,40,38,0
36,2,311255,11,9,2,6,0,2,1,0,0,40,13,0
42,2,213214,7,12,2,11,0,4,1,0,0,40,38,0
44,1,190020,9,13,2,9,0,4,1,0,0,50,38,0
32,2,193285,11,9,4,2,3,4,1,0,0,40,38,0
38,2,52738,15,10,2,2,0,4,1,0,0,40,38,0
25,2,57635,8,11,2,11,5,4,0,0,0,42,38,1
27,2,165412,11,9,2,2,0,4,1,0,0,40,38,0
31,2,154227,11,9,2,2,0,4,1,0,0,43,38,1
28,2,196621,11,9,3,12,1,4,0,0,0,37,38,0
37,4,268598,9,13,2,3,0,3,1,7298,0,50,32,1
22,2,297380,11,9,4,11,3,2,0,0,0,40,38,0
19,2,104112,11,9,4,11,4,2,1,0,0,30,13,0
57,0,192258,15,10,0,0,3,4,1,0,0,40,38,0
61,4,181033,11,9,2,4,0,4,1,0,0,60,38,0
35,2,246829,11,9,0,3,4,4,0,0,0,40,38,0
49,2,28334,15,10,2,3,0,4,1,0,0,45,38,1
34,2,202498,2,8,2,7,0,4,1,0,0,40,5,0
29,2,133696,9,13,4,9,1,4,1,8614,0,45,38,1
24,4,236769,5,4,2,2,0,4,1,0,0,40,38,0
39,2,22494,9,13,4,3,1,4,0,0,0,40,38,0
21,2,166517,11,9,4,2,3,4,1,0,0,40,38,0
56,2,204816,15,10,2,3,0,4,1,0,0,40,38,1
36,2,167482,0,6,4,5,1,4,1,0,0,40,38,0
40,2,181265,15,10,2,2,0,4,1,0,0,52,38,0
36,2,605502,0,6,4,13,1,2,0,0,0,40,38,0
57,2,265099,14,15,2,9,0,4,1,0,0,60,38,0
20,1,312427,11,9,2,10,0,2,1,0,0,30,32,0
54,2,315804,11,9,0,2,1,4,1,0,0,40,38,0
42,2,121055,15,10,4,11,1,4,1,0,0,45,38,0
24,5,257621,9,13,4,9,1,4,0,0,0,20,38,0
28,2,197113,11,9,4,6,3,3,1,0,0,50,32,0
27,2,210313,11,9,2,11,0,4,1,0,0,50,12,0
43,2,207685,11,9,2,6,0,4,1,0,0,40,38,0
53,0,117847,7,12,2,0,0,4,1,0,0,40,38,0
33,4,48702,8,11,2,4,0,4,1,0,0,65,38,0
47,2,122026,8,11,0,11,1,4,1,0,0,50,38,0
28,1,179759,15,10,3,0,4,4,0,0,0,40,38,0
30,2,112263,1,7,0,5,3,4,1,0,0,40,38,0
23,2,529223,9,13,4,11,3,2,1,0,0,10,38,0
43,1,231964,15,10,0,0,4,4,0,0,0,40,38,0
21,2,163870,15,10,4,0,3,4,1,0,0,40,38,0
40,0,391744,11,9,4,0,4,2,0,0,0,40,38,0
25,2,139730,11,9,2,2,0,4,1,0,0,80,38,1
30,2,88913,15,10,5,7,4,1,0,0,0,40,38,0
37,2,117381,12,14,2,9,0,4,1,0,0,45,38,0
39,2,409189,4,3,2,7,0,4,1,0,0,40,25,0
33,2,153151,11,9,4,5,3,4,1,4416,0,40,38,0
20,2,61777,15,10,2,11,0,4,1,0,0,30,38,0
28,4,33363,11,9,2,4,0,4,1,0,0,70,38,1
33,2,400416,0,6,4,7,3,2,1,0,0,20,38,0
80,2,202483,11,9,3,0,1,4,0,0,0,16,38,0
55,2,189933,15,10,2,13,0,4,1,0,0,84,38,0
56,3,32316,2,8,6,3,1,4,0,0,0,40,38,0
67,4,123393,11,9,2,13,0,4,1,6418,0,58,38,1
55,0,321333,15,10,2,0,0,4,1,0,0,40,38,1
34,2,113838,15,10,2,2,0,4,1,0,0,45,38,0
51,0,140035,11,9,2,0,0,4,1,0,0,40,38,1
64,5,277657,11,9,6,0,1,4,0,0,0,24,38,0
19,2,40425,15,10,4,11,1,4,0,0,0,28,38,0
62,2,24515,6,5,2,3,0,4,1,0,0,40,38,0
20,2,283499,15,10,4,13,3,4,1,0,0,30,38,0
36,4,27053,11,9,5,7,4,4,0,0,0,40,38,0
21,2,163870,0,6,2,7,0,4,1,3908,0,40,38,0
31,2,206609,0,6,2,6,0,4,1,0,0,40,38,0
30,4,196342,15,10,4,11,3,4,1,0,0,25,38,0
45,2,107682,11,9,0,0,4,4,0,0,0,40,38,0
19,2,192453,15,10,4,7,2,4,0,0,0,25,38,0
18,2,308889,1,7,4,0,2,1,0,0,0,20,38,0
58,2,145574,1,7,2,2,0,4,1,0,0,40,38,0
41,4,229148,11,9,4,7,1,2,1,0,0,60,22,0
41,5,518030,9,13,4,10,1,2,1,0,1590,40,32,0
38,2,184801,9,13,2,11,0,4,1,0,0,60,38,1
66,4,102686,12,14,2,3,0,4,1,0,0,20,38,1
46,4,231347,15,10,5,9,1,4,1,0,0,20,38,0
21,2,91819,8,11,4,7,1,4,1,0,0,30,38,0
45,2,204057,9,13,0,0,4,4,0,0,0,40,10,0
52,2,99185,11,9,2,11,0,4,1,7298,0,50,38,1
48,2,196107,11,9,0,0,1,4,0,0,0,30,38,0
25,2,19214,11,9,4,5,1,4,1,0,0,40,38,0
26,1,337867,9,13,4,9,3,2,0,0,0,40,38,0
21,2,140764,11,9,4,0,2,4,0,0,0,45,38,0
31,2,73585,8,11,2,9,0,4,1,0,0,45,38,0
22,2,204935,11,9,4,6,3,4,1,0,0,40,38,0
62,2,118696,11,9,2,2,0,4,1,0,0,40,38,0
18,2,174732,11,9,4,7,2,2,1,0,0,36,38,0
54,2,288992,0,6,0,9,4,4,1,14344,0,68,38,1
18,2,167979,1,7,4,11,3,4,1,0,0,15,38,0
24,2,498349,9,13,4,13,4,2,0,0,0,40,38,0
38,4,194534,12,14,2,9,0,2,1,99999,0,60,38,1
27,2,127833,11,9,4,0,3,2,0,0,0,40,38,0
44,2,167955,11,9,2,2,0,4,1,0,0,40,30,0
65,2,107620,1,7,6,0,1,4,0,0,0,8,38,0
27,2,240172,9,13,3,0,1,4,1,0,0,40,38,0
43,5,218542,11,9,4,0,4,2,0,0,0,40,38,0
62,0,159165,11,9,6,3,1,4,0,0,0,36,38,0
43,2,151089,15,10,2,13,0,4,1,0,0,50,38,0
39,2,99065,9,13,2,5,5,4,0,0,0,40,30,1
40,4,199303,9,13,2,9,0,4,1,0,0,40,38,0
42,2,336643,8,11,5,9,4,4,0,0,0,40,38,0
43,2,37402,12,14,4,3,1,4,0,0,0,25,38,0
24,2,258298,8,11,4,12,1,4,1,0,0,45,38,0
51,2,210940,11,9,2,11,0,4,1,0,2002,45,38,0
33,4,272359,9,13,2,11,0,4,1,7298,0,80,38,1
28,2,309566,11,9,4,0,4,4,0,0,0,20,38,0
25,2,312966,6,5,5,5,2,4,1,0,0,40,7,0
22,2,64292,11,9,4,12,1,4,0,0,0,40,38,0
27,2,176683,11,9,4,7,1,4,1,0,0,48,38,0
44,2,165599,11,9,2,6,0,4,1,0,0,48,38,0
25,4,113436,15,10,4,2,4,4,1,0,0,35,38,0
47,2,173271,11,9,0,0,4,4,0,0,0,40,38,0
36,2,176050,15,10,2,6,0,4,1,0,0,40,38,0
22,2,192455,11,9,4,0,4,4,0,0,0,40,38,0
58,2,158002,15,10,2,11,0,2,1,0,0,40,38,0
52,2,204584,9,13,3,3,1,4,0,0,0,42,38,0
49,2,157569,11,9,2,2,0,4,1,0,0,40,38,0
53,2,238481,8,11,2,3,0,4,1,0,1485,40,38,0
60,4,187794,11,9,2,13,0,4,1,3103,0,60,38,1
42,2,147251,15,10,2,9,5,4,0,0,0,36,38,0
30,2,232356,9,13,2,3,0,4,1,0,0,40,38,1
20,2,42706,15,10,4,4,1,4,1,0,0,72,38,0
55,2,256526,11,9,5,6,1,4,1,4865,0,45,38,0
24,0,42251,9,13,4,9,1,4,0,0,0,30,38,0
19,2,208513,11,9,4,2,2,4,1,0,0,40,38,0
35,4,462890,0,6,2,13,0,2,1,0,0,50,38,0
37,4,149230,8,11,4,7,3,4,0,0,0,40,38,0
43,2,40024,1,7,4,13,1,4,1,0,0,42,38,0
48,2,94461,11,9,6,6,1,4,0,0,0,16,38,0
45,0,162410,15,10,6,12,1,4,0,0,0,45,38,1
47,2,208872,15,10,2,2,0,4,1,0,0,40,38,0
18,2,194561,15,10,4,7,3,4,1,0,0,37,38,0
52,2,266529,15,10,2,9,0,4,1,0,0,45,38,1
26,2,120238,9,13,4,11,2,4,1,0,0,40,38,0
19,2,307496,15,10,4,7,3,4,0,0,0,16,38,0
24,2,229826,11,9,4,11,1,4,1,0,0,30,38,0
36,2,35309,9,13,2,3,0,4,1,0,0,40,38,0
42,2,322385,8,11,2,6,0,4,1,2407,0,40,38,0
25,2,187577,11,9,2,2,0,4,1,0,0,40,38,0
18,5,391257,15,10,4,7,1,4,0,0,0,40,38,0
39,2,63021,15,10,0,7,1,4,0,0,0,20,38,0
48,2,167009,15,10,0,0,1,4,0,0,0,48,38,0
37,2,126675,15,10,2,3,0,4,1,0,0,57,38,0
35,2,54159,11,9,2,2,0,4,1,0,0,38,38,0
54,4,114520,15,10,2,11,0,4,1,0,0,40,38,0
25,2,180778,11,9,4,2,1,4,1,0,0,75,38,0
40,2,20109,15,10,0,5,1,0,0,0,0,84,38,0
20,2,163205,15,10,5,7,3,4,0,0,0,30,38,0
29,2,138537,8,11,2,2,0,1,1,0,0,40,24,0
29,2,82393,11,9,4,6,3,1,1,0,0,40,10,0
56,2,28729,1,7,5,6,1,4,0,0,0,40,38,0
35,2,117567,11,9,0,2,1,4,1,0,0,40,38,0
34,2,193285,11,9,2,5,0,4,1,0,0,40,38,0
19,2,185695,15,10,4,7,3,4,0,0,0,20,38,0
34,2,118584,9,13,4,3,1,4,0,0,0,40,38,0
64,5,264544,12,14,2,9,5,4,0,0,0,5,38,1
38,2,73471,15,10,2,11,0,4,1,0,0,50,38,0
31,2,150309,9,13,5,3,1,4,0,0,0,70,38,0
46,2,136162,8,11,0,11,4,4,0,0,0,40,38,0
31,2,193650,1,7,0,7,1,4,0,0,0,40,38,0
59,2,81973,12,14,2,3,0,1,1,0,0,40,38,1
22,2,418405,15,10,2,2,0,4,1,0,0,40,38,0
47,2,200471,8,11,2,0,0,4,1,4064,0,40,38,0
38,5,104280,10,16,2,9,0,4,1,0,0,55,38,1
23,2,174461,11,9,4,7,1,4,0,0,0,40,38,0
42,1,19700,9,13,2,9,5,4,0,0,0,50,38,1
31,2,117963,11,9,4,5,1,4,1,0,0,60,38,0
29,4,70604,11,9,2,4,0,4,1,3464,0,40,38,0
37,2,348739,9,13,2,9,0,4,1,0,0,45,38,1
30,2,33124,11,9,5,4,4,4,0,0,0,14,38,0
29,2,106153,11,9,4,2,1,4,1,0,0,50,38,0
40,2,247469,10,16,2,9,5,4,0,0,0,30,38,1
47,2,431515,8,11,2,2,0,4,1,0,0,40,38,1
23,2,412248,7,12,4,7,1,4,0,0,0,25,38,0
26,2,238768,11,9,2,6,0,4,1,0,0,60,38,0
31,2,215047,9,13,4,0,1,4,1,0,0,50,38,0
40,2,71738,12,14,2,3,0,4,1,0,0,46,38,1
28,2,194472,15,10,2,0,3,4,0,0,0,40,38,0
54,2,146834,11,9,0,13,1,4,1,0,0,45,38,0
34,2,45114,9,13,4,11,3,2,0,0,0,40,38,0
44,4,195486,11,9,2,11,0,2,1,0,0,70,22,0
63,2,161563,11,9,2,2,0,4,1,0,0,48,38,0
18,2,252993,2,8,4,5,3,4,1,0,0,40,3,0
21,2,314165,15,10,4,11,3,4,1,0,0,40,3,0
20,2,320047,0,6,3,5,1,4,1,0,0,40,38,0
33,2,167771,15,10,5,7,1,4,0,0,0,30,38,0
42,2,169628,15,10,0,0,1,2,0,0,0,38,38,0
20,2,33551,11,9,4,13,3,4,1,0,0,40,38,0
22,2,208946,15,10,4,11,3,4,1,0,0,40,38,0
25,0,339956,15,10,2,10,0,2,1,0,0,40,38,0
41,2,287037,15,10,4,4,1,4,1,0,0,40,38,0
49,0,229376,11,9,2,0,0,4,1,0,0,40,38,1
22,2,235829,15,10,4,0,3,4,0,0,0,40,38,0
35,1,329759,11,9,2,2,0,4,1,0,0,40,38,0
36,3,77146,9,13,2,11,0,4,1,15024,0,45,38,1
31,3,467108,9,13,4,9,1,4,1,0,0,45,38,1
24,2,141040,15,10,4,0,3,2,0,0,0,40,38,0
40,2,176602,11,9,0,7,1,2,1,0,0,40,38,0
21,2,51262,11,9,4,7,3,4,1,0,0,35,38,0
20,2,137300,8,11,4,6,4,4,0,0,0,40,38,0
26,2,212748,11,9,2,13,0,4,1,0,0,40,38,0
59,2,231377,15,10,2,3,0,4,1,0,1848,45,38,1
51,5,172281,9,13,2,3,0,4,1,0,0,35,38,1
30,2,272669,15,10,4,12,1,1,1,0,0,40,38,0
39,2,148903,11,9,0,11,1,4,0,4687,0,50,38,1
24,5,191269,9,13,4,0,1,4,0,0,0,65,38,0
45,1,54190,12,14,2,9,0,4,1,0,0,50,38,1
41,4,143129,9,13,0,3,1,4,0,0,0,40,38,0
41,2,303510,11,9,2,3,0,4,1,0,0,40,38,0
39,2,237943,9,13,2,11,0,4,1,0,0,30,38,1
31,1,204470,12,14,4,9,1,4,1,0,0,43,38,0
30,2,66194,9,13,4,9,1,4,0,0,0,60,27,0
43,4,421837,15,10,2,11,0,4,1,7298,0,50,25,1
45,3,181307,14,15,2,9,0,4,1,15024,0,43,38,1
38,2,156550,11,9,2,2,0,4,1,0,0,60,38,0
25,2,102476,9,13,4,4,3,4,1,27828,0,50,38,1
41,2,132633,1,7,0,8,4,4,0,0,0,25,12,0
23,2,149704,11,9,4,0,3,4,0,0,0,40,38,0
36,2,88967,1,7,4,13,4,0,1,0,0,65,38,0
48,2,128796,7,12,2,3,0,4,1,0,0,40,38,1
17,1,32124,6,5,4,7,3,2,1,0,0,9,38,0
46,2,309895,15,10,5,0,4,4,0,0,0,40,38,0
37,0,408229,11,9,0,12,4,4,0,0,0,40,38,0
53,2,68684,11,9,2,13,0,4,1,0,0,40,38,0
34,4,182714,9,13,4,9,1,4,0,0,0,55,38,1
44,2,172479,9,13,2,9,0,4,1,7688,0,40,38,1
25,2,202560,15,10,4,7,1,4,0,0,0,40,38,0
52,2,259583,11,9,2,0,0,4,1,0,0,40,38,0
32,2,226267,15,10,2,0,0,4,1,0,0,40,25,0
26,2,291586,9,13,4,13,3,4,1,0,0,20,38,0
29,1,190525,9,13,2,9,0,4,1,0,1848,60,10,1
28,2,249870,14,15,4,9,1,2,1,0,0,50,38,0
30,5,70617,12,14,2,9,0,1,1,0,0,10,2,0
26,2,213385,15,10,4,7,1,4,1,0,0,20,38,0
38,4,185325,11,9,2,5,0,4,1,0,0,40,38,1
33,2,55717,11,9,4,2,1,4,1,0,0,40,38,0
36,2,183892,11,9,0,13,1,4,1,8614,0,45,38,1
40,0,298635,12,14,2,12,0,1,1,0,1902,40,29,1
